#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1	1185	+	VFMEEALB_00005		Elongation factor Tu	SO:0001217, UniRef:UniRef50_Q9P9Q9
contig_1	cds	1222	1605	+	VFMEEALB_00010		hypothetical protein	
contig_1	cds	1598	2029	+	VFMEEALB_00015		hypothetical protein	
contig_1	cds	2010	2354	+	VFMEEALB_00020		hypothetical protein	PFAM:PF00542.22
contig_1	cds	2347	6132	+	VFMEEALB_00025		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	cds	6129	9728	+	VFMEEALB_00030		hypothetical protein	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
contig_1	cds	9716	10096	+	VFMEEALB_00035		hypothetical protein	
contig_1	cds	10077	10547	+	VFMEEALB_00040		hypothetical protein	PFAM:PF00177.24
contig_1	cds	10550	12586	+	VFMEEALB_00045		Elongation factor G	SO:0001217, UniRef:UniRef50_S5SQ03
contig_1	cds	12583	12870	+	VFMEEALB_00050		hypothetical protein	PFAM:PF00338.25
contig_1	cds	12867	12971	+	VFMEEALB_00055		hypothetical protein	
contig_1	tRNA	13480	13551	+	VFMEEALB_00060	Phe_trna	tRNA-Phe	SO:0000267
contig_1	cds	13661	14149	-	VFMEEALB_00065		hypothetical protein	PFAM:PF00398.23
contig_1	cds	14139	15119	-	VFMEEALB_00070		hypothetical protein	
contig_1	cds	15116	15511	-	VFMEEALB_00075		30S ribosomal protein S9	SO:0001217, UniRef:UniRef50_A0A248QFW5
contig_1	cds	15505	15768	-	VFMEEALB_00080		hypothetical protein	
contig_1	cds	15765	16490	-	VFMEEALB_00085		hypothetical protein	
contig_1	cds	16487	17032	-	VFMEEALB_00090		hypothetical protein	
contig_1	cds	17032	17364	-	VFMEEALB_00095		hypothetical protein	PFAM:PF00436.28
contig_1	tRNA	17365	17436	+	VFMEEALB_00100	Gln_trna	tRNA-Gln	SO:0000261
contig_1	cds	18289	18735	+	VFMEEALB_00105		hypothetical protein	
contig_1	cds	18712	19290	-	VFMEEALB_00110		hypothetical protein	PFAM:PF05175.17
contig_1	cds	19485	20456	+	VFMEEALB_00115		hypothetical protein	PFAM:PF00266.22
contig_1	cds	20453	21775	-	VFMEEALB_00120		hypothetical protein	PFAM:PF00152.23, PFAM:PF01336.28
contig_1	cds	21772	22410	-	VFMEEALB_00125		hypothetical protein	PFAM:PF03462.21
contig_1	cds	22398	23126	-	VFMEEALB_00130		hypothetical protein	PFAM:PF00218.24
contig_1	cds	23101	24048	-	VFMEEALB_00135		hypothetical protein	
contig_1	cds	24033	24611	-	VFMEEALB_00140		hypothetical protein	PFAM:PF00117.31, PFAM:PF07722.16
contig_1	cds	24592	25833	-	VFMEEALB_00145		hypothetical protein	
contig_1	cds	25815	27185	-	VFMEEALB_00150		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
contig_1	cds	27337	28587	-	VFMEEALB_00155		hypothetical protein	PFAM:PF00749.24
contig_1	cds	28584	29489	-	VFMEEALB_00160		hypothetical protein	
contig_1	cds	29489	30286	-	VFMEEALB_00165		hypothetical protein	
contig_1	cds	30408	31340	+	VFMEEALB_00170		hypothetical protein	PFAM:PF08275.14, PFAM:PF13662.9
contig_1	tRNA	32630	32833	+	VFMEEALB_00175		(pseudo) (pseudo) tRNA-Xxx	
contig_1	tRNA	35670	35742	+	VFMEEALB_00180	Leu_trna	tRNA-Leu	SO:0000264
contig_1	tRNA	35744	35834	+	VFMEEALB_00185	Ser_trna	tRNA-Ser	SO:0000269
contig_1	cds	36625	37626	+	VFMEEALB_00190		hypothetical protein	PFAM:PF02774.21
contig_1	cds	37619	38185	+	VFMEEALB_00195		hypothetical protein	PFAM:PF00697.25
contig_1	cds	38172	39278	+	VFMEEALB_00200		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_A2BUE1
contig_1	cds	39275	39922	+	VFMEEALB_00205		hypothetical protein	
contig_1	cds	39909	40142	+	VFMEEALB_00210		hypothetical protein	
contig_1	tRNA	40310	40381	-	VFMEEALB_00215	Asn_trna	tRNA-Asn	SO:0000257
contig_1	cds	40642	41277	-	VFMEEALB_00220		DNA polymerase III subunit epsilon	SO:0001217, UniRef:UniRef50_E0TIR8
contig_1	cds	41446	42303	+	VFMEEALB_00225		hypothetical protein	PFAM:PF00117.31, PFAM:PF00988.25
contig_1	cds	42300	45395	+	VFMEEALB_00230		hypothetical protein	PFAM:PF02786.20, PFAM:PF02786.20, PFAM:PF02787.22
contig_1	cds	45392	45949	+	VFMEEALB_00235		ATP-dependent Clp protease proteolytic subunit	SO:0001217, UniRef:UniRef50_Q05FR8
contig_1	tRNA	47120	47192	+	VFMEEALB_00240	Val_trna	tRNA-Val	SO:0000273
contig_1	cds	47540	48625	+	VFMEEALB_00245		hypothetical protein	PFAM:PF00004.32, PFAM:PF13177.9
contig_1	tRNA	48683	48766	-	VFMEEALB_00250	Ser_trna	tRNA-Ser	SO:0000269
contig_1	tRNA	48768	48841	+	VFMEEALB_00255	Arg_trna	tRNA-Arg	SO:0001036
contig_1	cds	49404	50636	+	VFMEEALB_00260		Histidinol dehydrogenase	SO:0001217, UniRef:UniRef50_A0A346E0H7
contig_1	cds	50626	51642	+	VFMEEALB_00265		hypothetical protein	PFAM:PF00155.24
contig_1	cds	51599	52132	+	VFMEEALB_00270		Imidazoleglycerol-phosphate dehydratase	SO:0001217, UniRef:UniRef50_UPI001AF9EBD9
contig_1	cds	52126	52725	+	VFMEEALB_00275		Imidazole glycerol phosphate synthase amidotransferase subunit	SO:0001217, UniRef:UniRef50_A0A346E0I0
contig_1	cds	52722	53444	+	VFMEEALB_00280		hypothetical protein	
contig_1	cds	53434	54186	+	VFMEEALB_00285		Imidazole glycerol phosphate synthase cyclase subunit	SO:0001217, UniRef:UniRef50_A0A346E0I2
contig_1	cds	54183	54473	+	VFMEEALB_00290		hypothetical protein	
contig_1	tRNA	54714	54784	+	VFMEEALB_00295	Thr_trna	tRNA-Thr	SO:0000270
contig_1	tRNA	55687	55758	-	VFMEEALB_00300	Lys_trna	tRNA-Lys	SO:0000265
contig_1	cds	56090	56518	-	VFMEEALB_00305		hypothetical protein	
contig_1	cds	56519	57577	-	VFMEEALB_00310		Chorismate synthase	SO:0001217, UniRef:UniRef50_UPI001AF82E47
contig_1	tRNA	57657	57729	-	VFMEEALB_00315	fMet_trna	tRNA-fMet	SO:0000266
contig_1	tRNA	57767	57838	+	VFMEEALB_00320	Pro_trna	tRNA-Pro	SO:0000268
contig_1	cds	57840	58133	+	VFMEEALB_00325		hypothetical protein	
contig_1	cds	58101	58556	-	VFMEEALB_00330		hypothetical protein	
contig_1	cds	58556	58999	-	VFMEEALB_00335		hypothetical protein	
contig_1	cds	58996	59490	-	VFMEEALB_00340		hypothetical protein	
contig_1	cds	59510	60562	+	VFMEEALB_00345		hypothetical protein	PFAM:PF00155.24
contig_1	cds	60546	61340	+	VFMEEALB_00350		hypothetical protein	PFAM:PF14602.9, PFAM:PF14805.9
contig_1	cds	61334	62380	+	VFMEEALB_00355		hypothetical protein	
contig_1	cds	62366	62548	-	VFMEEALB_00360		hypothetical protein	
contig_1	cds	62529	63812	-	VFMEEALB_00365		hypothetical protein	
contig_1	cds	63812	65068	-	VFMEEALB_00370		hypothetical protein	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16
contig_1	cds	65068	65496	-	VFMEEALB_00375		hypothetical protein	
contig_1	tRNA	65639	65709	-	VFMEEALB_00380	Asp_trna	tRNA-Asp	SO:0000256
contig_1	cds	65772	66677	-	VFMEEALB_00385		hypothetical protein	PFAM:PF00749.24
contig_1	cds	66762	68030	+	VFMEEALB_00390		hypothetical protein	PFAM:PF02421.21
contig_1	cds	68027	69700	+	VFMEEALB_00395		hypothetical protein	PFAM:PF07992.17, PFAM:PF13932.9, PFAM:PF13932.9
contig_1	cds	69718	69996	+	VFMEEALB_00400		hypothetical protein	PFAM:PF00166.24
contig_1	cds	69993	71549	+	VFMEEALB_00405		hypothetical protein	
contig_1	cds	71546	72820	+	VFMEEALB_00410		hypothetical protein	
contig_1	cds	72796	73920	+	VFMEEALB_00415		hypothetical protein	PFAM:PF00575.26
contig_1	cds	73917	74948	-	VFMEEALB_00420		hypothetical protein	
contig_1	cds	75045	75599	+	VFMEEALB_00425		hypothetical protein	
contig_1	cds	75592	76560	-	VFMEEALB_00430		hypothetical protein	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	cds	76561	78360	-	VFMEEALB_00435		Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_Q9K0N4
contig_1	cds	78357	78851	-	VFMEEALB_00440		hypothetical protein	
contig_1	cds	78852	79835	+	VFMEEALB_00445		hypothetical protein	PFAM:PF00793.23
contig_1	cds	79818	80783	-	VFMEEALB_00450		hypothetical protein	PFAM:PF03054.19
contig_1	cds	80762	81373	-	VFMEEALB_00455		hypothetical protein	
contig_1	cds	81351	83354	-	VFMEEALB_00460		hypothetical protein	
contig_1	cds	83351	83971	-	VFMEEALB_00465		hypothetical protein	PFAM:PF01113.23, PFAM:PF05173.17
contig_1	cds	83949	84557	-	VFMEEALB_00470		hypothetical protein	
contig_1	cds	84664	85092	+	VFMEEALB_00475		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_A0A346E0M3
contig_1	cds	85073	85327	-	VFMEEALB_00480		50S ribosomal protein L27	SO:0001217, UniRef:UniRef50_B7J428
contig_1	cds	85297	85614	-	VFMEEALB_00485		hypothetical protein	
contig_1	cds	85598	86275	-	VFMEEALB_00490		hypothetical protein	
contig_1	rRNA	87575	87681	-	VFMEEALB_00495	5S_rrna	5S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00001, SO:0000652
contig_1	rRNA	87688	90423	-	VFMEEALB_00500	23S_rrna	23S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF02541, SO:0001001
contig_1	tRNA	90428	90498	-	VFMEEALB_00505	Ile_trna	(pseudo) (pseudo) tRNA-Ile	SO:0000263
contig_1	rRNA	90496	91969	-	VFMEEALB_00510	16S_rrna	16S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00177, SO:0001000
contig_1	cds	92040	92630	+	VFMEEALB_00515		50S ribosomal protein L3	SO:0001217, UniRef:UniRef50_E0TJ46
contig_1	cds	92620	93177	+	VFMEEALB_00520		hypothetical protein	
contig_1	cds	93174	93386	+	VFMEEALB_00525		hypothetical protein	
contig_1	cds	93349	94143	+	VFMEEALB_00530		50S ribosomal protein L2	SO:0001217, UniRef:UniRef50_Q7NM65
contig_1	cds	94145	94426	+	VFMEEALB_00535		30S ribosomal protein S19	SO:0001217, UniRef:UniRef50_A0A346E0N5
contig_1	cds	94395	94733	+	VFMEEALB_00540		hypothetical protein	PFAM:PF00237.22
contig_1	cds	94711	95322	+	VFMEEALB_00545		hypothetical protein	PFAM:PF00189.23, PFAM:PF07650.20
contig_1	cds	95319	95723	+	VFMEEALB_00550		50S ribosomal protein L16	SO:0001217, UniRef:UniRef50_C5BQ68
contig_1	cds	95704	95943	+	VFMEEALB_00555		hypothetical protein	PFAM:PF00366.23
contig_1	cds	95915	96277	+	VFMEEALB_00560		50S ribosomal protein L14	SO:0001217, UniRef:UniRef50_S5SY08
contig_1	cds	96274	96825	+	VFMEEALB_00565		hypothetical protein	PFAM:PF00281.22, PFAM:PF00673.24
contig_1	cds	96818	97099	+	VFMEEALB_00570		hypothetical protein	
contig_1	cds	97099	97449	+	VFMEEALB_00575		hypothetical protein	PFAM:PF00410.22
contig_1	cds	97439	97966	+	VFMEEALB_00580		hypothetical protein	
contig_1	cds	97953	98246	+	VFMEEALB_00585		hypothetical protein	
contig_1	cds	98239	98643	+	VFMEEALB_00590		hypothetical protein	PFAM:PF00333.23, PFAM:PF03719.18
contig_1	cds	98630	98905	+	VFMEEALB_00595		hypothetical protein	
contig_1	cds	98880	99089	+	VFMEEALB_00600		Translation initiation factor IF-1	SO:0001217, UniRef:UniRef50_P0A3K4
contig_1	cds	99086	99199	+	VFMEEALB_00605		50S ribosomal protein L36	SO:0001217, UniRef:UniRef50_Q9RSK0
contig_1	cds	99171	99539	+	VFMEEALB_00610		hypothetical protein	
contig_1	cds	99532	99879	+	VFMEEALB_00615		30S ribosomal protein S11	SO:0001217, UniRef:UniRef50_Q2S3P1
