# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFMEEALB	cds	1	1185	+	CKLBGG_00005		Elongation factor Tu	SO:0001217, UniRef:UniRef50_Q9P9Q9
VFMEEALB	cds	1222	1605	+	CKLBGG_00010		hypothetical protein	
VFMEEALB	cds	1598	2029	+	CKLBGG_00015		hypothetical protein	
VFMEEALB	cds	2010	2354	+	CKLBGG_00020		hypothetical protein	PFAM:PF00542.22
VFMEEALB	cds	2347	6132	+	CKLBGG_00025		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFMEEALB	cds	6129	9728	+	CKLBGG_00030		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFMEEALB	cds	9716	10096	+	CKLBGG_00035		hypothetical protein	
VFMEEALB	cds	10077	10547	+	CKLBGG_00040		hypothetical protein	PFAM:PF00177.24
VFMEEALB	cds	10550	12586	+	CKLBGG_00045		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFMEEALB	cds	12583	12870	+	CKLBGG_00050		hypothetical protein	PFAM:PF00338.25
VFMEEALB	cds	12867	12971	+	CKLBGG_00055		hypothetical protein	
VFMEEALB	tRNA	13480	13551	+	CKLBGG_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFMEEALB	cds	13661	14149	-	CKLBGG_00065		hypothetical protein	PFAM:PF00398.23, PFAM:PF08123.16
VFMEEALB	cds	14139	15119	-	CKLBGG_00070		hypothetical protein	
VFMEEALB	cds	15116	15511	-	CKLBGG_00075		30S ribosomal protein S9	SO:0001217, UniRef:UniRef50_A0A248QFW5
VFMEEALB	cds	15505	15768	-	CKLBGG_00080		hypothetical protein	
VFMEEALB	cds	15765	16475	-	CKLBGG_00085		hypothetical protein	PFAM:PF01678.22
VFMEEALB	cds	16487	17032	-	CKLBGG_00090		hypothetical protein	
VFMEEALB	cds	17032	17364	-	CKLBGG_00095		hypothetical protein	PFAM:PF00436.28
VFMEEALB	tRNA	17365	17436	+	CKLBGG_00100	trnQ	tRNA-Gln(ttg)	SO:0000261
VFMEEALB	cds	18289	18735	+	CKLBGG_00105		hypothetical protein	
VFMEEALB	cds	18712	19290	-	CKLBGG_00110		hypothetical protein	PFAM:PF05175.17
VFMEEALB	cds	19485	20456	+	CKLBGG_00115		hypothetical protein	PFAM:PF00266.22
VFMEEALB	cds	20453	21775	-	CKLBGG_00120		hypothetical protein	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
VFMEEALB	cds	21772	22410	-	CKLBGG_00125		hypothetical protein	PFAM:PF03462.21
VFMEEALB	cds	22398	23126	-	CKLBGG_00130		hypothetical protein	PFAM:PF00218.24
VFMEEALB	cds	23101	24048	-	CKLBGG_00135		hypothetical protein	
VFMEEALB	cds	24033	24611	-	CKLBGG_00140		hypothetical protein	PFAM:PF00117.31, PFAM:PF07722.16
VFMEEALB	cds	24592	25833	-	CKLBGG_00145		hypothetical protein	
VFMEEALB	cds	25815	27185	-	CKLBGG_00150		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFMEEALB	cds	27337	28587	-	CKLBGG_00155		hypothetical protein	PFAM:PF00749.24
VFMEEALB	cds	28584	29489	-	CKLBGG_00160		hypothetical protein	
VFMEEALB	cds	29489	30286	-	CKLBGG_00165		hypothetical protein	
VFMEEALB	cds	30408	31340	+	CKLBGG_00170		hypothetical protein	PFAM:PF08275.14, PFAM:PF13662.9
VFMEEALB	tRNA	32630	32833	+	CKLBGG_00175		(pseudo) tRNA-Xxx	
VFMEEALB	tRNA	35670	35742	+	CKLBGG_00180	trnL	tRNA-Leu(tag)	SO:0000264
VFMEEALB	tRNA	35744	35834	+	CKLBGG_00185	trnS	tRNA-Ser(aga)	SO:0000269
VFMEEALB	cds	36625	37626	+	CKLBGG_00190		hypothetical protein	PFAM:PF01118.27, PFAM:PF02774.21
VFMEEALB	cds	37619	38185	+	CKLBGG_00195		hypothetical protein	PFAM:PF00697.25
VFMEEALB	cds	38172	39278	+	CKLBGG_00200		hypothetical protein	
VFMEEALB	cds	39275	39922	+	CKLBGG_00205		hypothetical protein	
VFMEEALB	cds	39909	40142	+	CKLBGG_00210		hypothetical protein	
VFMEEALB	tRNA	40310	40381	-	CKLBGG_00215	trnN	tRNA-Asn(gtt)	SO:0000257
VFMEEALB	cds	40642	41277	-	CKLBGG_00220		DNA polymerase III subunit epsilon	SO:0001217, UniRef:UniRef50_E0TIR8
VFMEEALB	cds	41446	42303	+	CKLBGG_00225		hypothetical protein	PFAM:PF00117.31, PFAM:PF00988.25
VFMEEALB	cds	42300	45395	+	CKLBGG_00230		hypothetical protein	PFAM:PF02786.20, PFAM:PF02787.22, PFAM:PF15632.9
VFMEEALB	cds	45392	45949	+	CKLBGG_00235		ATP-dependent Clp protease proteolytic subunit	SO:0001217, UniRef:UniRef50_P80244
VFMEEALB	tRNA	47120	47192	+	CKLBGG_00240	trnV	tRNA-Val(tac)	SO:0000273
VFMEEALB	cds	47540	48625	+	CKLBGG_00245		hypothetical protein	PFAM:PF00004.32, PFAM:PF13177.9
VFMEEALB	tRNA	48683	48766	-	CKLBGG_00250	trnS	tRNA-Ser(tga)	SO:0000269
VFMEEALB	tRNA	48768	48841	+	CKLBGG_00255	trnR	tRNA-Arg(acg)	SO:0001036
VFMEEALB	cds	49404	50636	+	CKLBGG_00260		Histidinol dehydrogenase	SO:0001217, UniRef:UniRef50_A0A346E0H7
VFMEEALB	cds	50626	51642	+	CKLBGG_00265		hypothetical protein	PFAM:PF00155.24
VFMEEALB	cds	51599	52132	+	CKLBGG_00270		Imidazoleglycerol-phosphate dehydratase	SO:0001217, UniRef:UniRef50_E0TJ11
VFMEEALB	cds	52126	52725	+	CKLBGG_00275		Imidazole glycerol phosphate synthase amidotransferase subunit	SO:0001217, UniRef:UniRef50_A0A346E0I0
VFMEEALB	cds	52722	53444	+	CKLBGG_00280		hypothetical protein	
VFMEEALB	cds	53434	54186	+	CKLBGG_00285		Imidazole glycerol phosphate synthase cyclase subunit	SO:0001217, UniRef:UniRef50_A0A346E0I2
VFMEEALB	cds	54183	54473	+	CKLBGG_00290		hypothetical protein	
VFMEEALB	tRNA	54714	54784	+	CKLBGG_00295	trnT	tRNA-Thr(tgt)	SO:0000270
VFMEEALB	tRNA	55687	55758	-	CKLBGG_00300	trnK	tRNA-Lys(ttt)	SO:0000265
VFMEEALB	cds	56090	56518	-	CKLBGG_00305		hypothetical protein	
VFMEEALB	cds	56519	57577	-	CKLBGG_00310		Chorismate synthase	SO:0001217, UniRef:UniRef50_Q82TK9
VFMEEALB	tRNA	57657	57729	-	CKLBGG_00315	trnfM	tRNA-fMet(cat)	SO:0000266
VFMEEALB	tRNA	57767	57838	+	CKLBGG_00320	trnP	tRNA-Pro(tgg)	SO:0000268
VFMEEALB	cds	57840	58133	+	CKLBGG_00325		hypothetical protein	
VFMEEALB	cds	58101	58556	-	CKLBGG_00330		hypothetical protein	
VFMEEALB	cds	58556	58999	-	CKLBGG_00335		hypothetical protein	
VFMEEALB	cds	58996	59490	-	CKLBGG_00340		hypothetical protein	
VFMEEALB	cds	59510	60562	+	CKLBGG_00345		hypothetical protein	PFAM:PF00155.24
VFMEEALB	cds	60546	61340	+	CKLBGG_00350		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	SO:0001217, UniRef:UniRef50_Q73H59
VFMEEALB	cds	61334	62380	+	CKLBGG_00355		hypothetical protein	
VFMEEALB	cds	62366	62548	-	CKLBGG_00360		hypothetical protein	
VFMEEALB	cds	62529	63812	-	CKLBGG_00365		hypothetical protein	
VFMEEALB	cds	63812	65068	-	CKLBGG_00370		hypothetical protein	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16
VFMEEALB	cds	65068	65496	-	CKLBGG_00375		hypothetical protein	
VFMEEALB	tRNA	65639	65709	-	CKLBGG_00380	trnD	tRNA-Asp(gtc)	SO:0000256
VFMEEALB	cds	65772	66677	-	CKLBGG_00385		hypothetical protein	PFAM:PF00749.24
VFMEEALB	cds	66762	68030	+	CKLBGG_00390		hypothetical protein	PFAM:PF02421.21
VFMEEALB	cds	68027	69700	+	CKLBGG_00395		hypothetical protein	PFAM:PF07992.17, PFAM:PF13932.9
VFMEEALB	cds	69718	69996	+	CKLBGG_00400		hypothetical protein	PFAM:PF00166.24
VFMEEALB	cds	69993	71549	+	CKLBGG_00405		60 kDa chaperonin	SO:0001217, UniRef:UniRef50_A0A346E0K9
VFMEEALB	cds	71546	72820	+	CKLBGG_00410		hypothetical protein	
VFMEEALB	cds	72796	73920	+	CKLBGG_00415		hypothetical protein	PFAM:PF00575.26
VFMEEALB	cds	73917	74948	-	CKLBGG_00420		hypothetical protein	
VFMEEALB	cds	75045	75599	+	CKLBGG_00425		hypothetical protein	
VFMEEALB	cds	75592	76560	-	CKLBGG_00430		hypothetical protein	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
VFMEEALB	cds	76561	78360	-	CKLBGG_00435	dnaK	Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_A6T226
VFMEEALB	cds	78357	78851	-	CKLBGG_00440		hypothetical protein	
VFMEEALB	cds	78852	79835	+	CKLBGG_00445		hypothetical protein	PFAM:PF00793.23
VFMEEALB	cds	79818	80783	-	CKLBGG_00450		hypothetical protein	PFAM:PF03054.19
VFMEEALB	cds	80762	81373	-	CKLBGG_00455		hypothetical protein	
VFMEEALB	cds	81351	83354	-	CKLBGG_00460		hypothetical protein	
VFMEEALB	cds	83351	83971	-	CKLBGG_00465		hypothetical protein	PFAM:PF01113.23, PFAM:PF05173.17
VFMEEALB	cds	83949	84557	-	CKLBGG_00470		hypothetical protein	
VFMEEALB	cds	84664	85092	+	CKLBGG_00475		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_A0A346E0M3
VFMEEALB	cds	85073	85327	-	CKLBGG_00480		hypothetical protein	
VFMEEALB	cds	85297	85614	-	CKLBGG_00485		hypothetical protein	
VFMEEALB	cds	85598	86275	-	CKLBGG_00490		hypothetical protein	
VFMEEALB	rRNA	87575	87681	-	CKLBGG_00495	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
VFMEEALB	rRNA	87688	90423	-	CKLBGG_00500	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
VFMEEALB	tRNA	90428	90498	-	CKLBGG_00505	trnI	(pseudo) tRNA-Ile(gat)	SO:0000263
