locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFPARPLA_00001	gene	918	tufA			
VFPARPLA_00001	CDS	918	tufA		COG0050	Elongation factor Tu
VFPARPLA_00002	gene	414	rplK			
VFPARPLA_00002	CDS	414	rplK		COG0080	50S ribosomal protein L11
VFPARPLA_00003	gene	615				
VFPARPLA_00003	CDS	615				hypothetical protein
VFPARPLA_00004	gene	453				
VFPARPLA_00004	CDS	453				hypothetical protein
VFPARPLA_00005	gene	354	rplL			
VFPARPLA_00005	CDS	354	rplL		COG0222	50S ribosomal protein L7/L12
VFPARPLA_00006	gene	3765	rpoB			
VFPARPLA_00006	CDS	3765	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFPARPLA_00007	gene	3882	rpoC			
VFPARPLA_00007	CDS	3882	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFPARPLA_00008	gene	393	rpsL			
VFPARPLA_00008	CDS	393	rpsL		COG0048	30S ribosomal protein S12
VFPARPLA_00009	gene	474	rpsG			
VFPARPLA_00009	CDS	474	rpsG		COG0049	30S ribosomal protein S7
VFPARPLA_00010	gene	2067	fusA			
VFPARPLA_00010	CDS	2067	fusA		COG0480	Elongation factor G
VFPARPLA_00011	gene	303				
VFPARPLA_00011	CDS	303				hypothetical protein
VFPARPLA_00012	gene	426	def			
VFPARPLA_00012	CDS	426	def	3.5.1.88	COG0242	Peptide deformylase
VFPARPLA_00013	gene	73				
VFPARPLA_00013	tRNA	73				tRNA-Phe(gaa)
VFPARPLA_00014	gene	417				
VFPARPLA_00014	CDS	417				hypothetical protein
VFPARPLA_00015	gene	699	rsmA			
VFPARPLA_00015	CDS	699	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFPARPLA_00016	gene	1095				
VFPARPLA_00016	CDS	1095				hypothetical protein
VFPARPLA_00017	gene	390	rpsI			
VFPARPLA_00017	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFPARPLA_00018	gene	297	rplM			
VFPARPLA_00018	CDS	297	rplM		COG0102	50S ribosomal protein L13
VFPARPLA_00019	gene	801	dapF			
VFPARPLA_00019	CDS	801	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFPARPLA_00020	gene	552				
VFPARPLA_00020	CDS	552				hypothetical protein
VFPARPLA_00021	gene	73				
VFPARPLA_00021	tRNA	73				tRNA-Gln(ttg)
VFPARPLA_00022	gene	852	prs			
VFPARPLA_00022	CDS	852	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFPARPLA_00023	gene	501				
VFPARPLA_00023	CDS	501				hypothetical protein
VFPARPLA_00024	gene	549	rsmD			
VFPARPLA_00024	CDS	549	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFPARPLA_00025	gene	1128	iscS			
VFPARPLA_00025	CDS	1128	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFPARPLA_00026	gene	1272	lysS			
VFPARPLA_00026	CDS	1272	lysS	6.1.1.6		Lysine--tRNA ligase
VFPARPLA_00027	gene	693	prfB			
VFPARPLA_00027	CDS	693	prfB		COG1186	Peptide chain release factor RF2
VFPARPLA_00028	gene	840	dapA			
VFPARPLA_00028	CDS	840	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFPARPLA_00029	gene	945	tilS			
VFPARPLA_00029	CDS	945	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFPARPLA_00030	gene	1173				
VFPARPLA_00030	CDS	1173		2.7.2.4	COG0527	Aspartate kinase
VFPARPLA_00031	gene	87				
VFPARPLA_00031	tRNA	87				tRNA-Ser(gct)
VFPARPLA_00032	gene	231				
VFPARPLA_00032	CDS	231				hypothetical protein
VFPARPLA_00033	gene	2214				
VFPARPLA_00033	CDS	2214				hypothetical protein
VFPARPLA_00034	gene	141				
VFPARPLA_00034	CDS	141				hypothetical protein
VFPARPLA_00035	gene	156				
VFPARPLA_00035	CDS	156				hypothetical protein
VFPARPLA_00036	gene	2214	metE			
VFPARPLA_00036	CDS	2214	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFPARPLA_00037	gene	306	ssrA			
VFPARPLA_00037	tmRNA	306	ssrA			transfer-messenger RNA, SsrA
VFPARPLA_00038	gene	702				
VFPARPLA_00038	CDS	702				hypothetical protein
VFPARPLA_00039	gene	1167	metC			
VFPARPLA_00039	CDS	1167	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
VFPARPLA_00040	gene	861	prfA			
VFPARPLA_00040	CDS	861	prfA		COG0216	Peptide chain release factor 1
VFPARPLA_00041	gene	744	trpC			
VFPARPLA_00041	CDS	744	trpC			Indole-3-glycerol phosphate synthase
VFPARPLA_00042	gene	1026	trpD			
VFPARPLA_00042	CDS	1026	trpD	2.4.2.18		Anthranilate phosphoribosyltransferase
VFPARPLA_00043	gene	564	trpG			
VFPARPLA_00043	CDS	564	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
VFPARPLA_00044	gene	1224	menF			
VFPARPLA_00044	CDS	1224	menF	5.4.4.2		Isochorismate synthase MenF
VFPARPLA_00045	gene	1383	argH			
VFPARPLA_00045	CDS	1383	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFPARPLA_00046	gene	1383				
VFPARPLA_00046	CDS	1383				hypothetical protein
VFPARPLA_00047	gene	987	thrB			
VFPARPLA_00047	CDS	987	thrB	2.7.1.39		Homoserine kinase
VFPARPLA_00048	gene	1401	rpoD			
VFPARPLA_00048	CDS	1401	rpoD			RNA polymerase sigma factor RpoD
VFPARPLA_00049	gene	2970	dnaE			
VFPARPLA_00049	CDS	2970	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFPARPLA_00050	gene	177				
VFPARPLA_00050	CDS	177				hypothetical protein
VFPARPLA_00051	gene	81				
VFPARPLA_00051	tRNA	81				tRNA-Leu(aag)
VFPARPLA_00052	gene	76				
VFPARPLA_00052	tRNA	76				tRNA-Leu(tag)
VFPARPLA_00053	gene	189				
VFPARPLA_00053	CDS	189				hypothetical protein
VFPARPLA_00054	gene	85				
VFPARPLA_00054	tRNA	85				tRNA-Ser(aga)
VFPARPLA_00055	gene	1041	asd			
VFPARPLA_00055	CDS	1041	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFPARPLA_00056	gene	639	trpF			
VFPARPLA_00056	CDS	639	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFPARPLA_00057	gene	1152	trpB			
VFPARPLA_00057	CDS	1152	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFPARPLA_00058	gene	705	trpA			
VFPARPLA_00058	CDS	705	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFPARPLA_00059	gene	267				
VFPARPLA_00059	CDS	267				hypothetical protein
VFPARPLA_00060	gene	234				
VFPARPLA_00060	CDS	234				hypothetical protein
VFPARPLA_00061	gene	74				
VFPARPLA_00061	tRNA	74				tRNA-Asn(gtt)
VFPARPLA_00062	gene	564				
VFPARPLA_00062	CDS	564				hypothetical protein
VFPARPLA_00063	gene	156				
VFPARPLA_00063	CDS	156				hypothetical protein
VFPARPLA_00064	gene	75				
VFPARPLA_00064	tRNA	75				tRNA-Cys(gca)
VFPARPLA_00065	gene	72				
VFPARPLA_00065	tRNA	72				tRNA-Gly(gcc)
VFPARPLA_00066	gene	534	dnaQ			
VFPARPLA_00066	CDS	534	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFPARPLA_00067	gene	993	carA			
