locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMIND2_00001	CDS	663	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMIND2_00001	gene	663	lipB			
SMIND2_00002	CDS	2571	valS	6.1.1.9		Valine--tRNA ligase
SMIND2_00002	gene	2571	valS			
SMIND2_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMIND2_00003	gene	333	rsfS			
SMIND2_00004	CDS	1110	dnaN		COG0592	Beta sliding clamp
SMIND2_00004	gene	1110	dnaN			
SMIND2_00005	CDS	1146	rpsA		COG0539	30S ribosomal protein S1
SMIND2_00005	gene	1146	rpsA			
SMIND2_00006	CDS	1233	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMIND2_00006	gene	1233	rho			
SMIND2_00007	tRNA	75				tRNA-Met(cat)
SMIND2_00007	gene	75				
SMIND2_00008	tRNA	76				tRNA-Asn(gtt)
SMIND2_00008	gene	76				
SMIND2_00009	CDS	1605	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMIND2_00009	gene	1605	glnS			
SMIND2_00010	CDS	1875	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMIND2_00010	gene	1875	mnmG			
SMIND2_00011	CDS	402	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMIND2_00011	gene	402	ybeY			
SMIND2_00012	tRNA	71				tRNA-Cys(gca)
SMIND2_00012	gene	71				
SMIND2_00013	CDS	606	ctc		COG1825	General stress protein CTC
SMIND2_00013	gene	606	ctc			
SMIND2_00014	CDS	1509	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMIND2_00014	gene	1509	gltX			
SMIND2_00015	CDS	459	rplI		COG0359	50S ribosomal protein L9
SMIND2_00015	gene	459	rplI			
SMIND2_00016	CDS	294	rpsR		COG0238	30S ribosomal protein S18
SMIND2_00016	gene	294	rpsR			
SMIND2_00017	CDS	360	rpsF		COG0360	30S ribosomal protein S6
SMIND2_00017	gene	360	rpsF			
SMIND2_00018	tmRNA	308	ssrA			transfer-messenger RNA, SsrA
SMIND2_00018	gene	308	ssrA			
SMIND2_00019	CDS	252	rpmA		COG0211	50S ribosomal protein L27
SMIND2_00019	gene	252	rpmA			
