locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFMEEALB_00001	gene	1185	tufA			
VFMEEALB_00001	CDS	1185	tufA		COG0050	Elongation factor Tu
VFMEEALB_00002	gene	384				
VFMEEALB_00002	CDS	384				hypothetical protein
VFMEEALB_00003	gene	432				
VFMEEALB_00003	CDS	432				hypothetical protein
VFMEEALB_00004	gene	345				
VFMEEALB_00004	CDS	345				hypothetical protein
VFMEEALB_00005	gene	3786	rpoB			
VFMEEALB_00005	CDS	3786	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFMEEALB_00006	gene	3600	rpoC			
VFMEEALB_00006	CDS	3600	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFMEEALB_00007	gene	381	rpsL			
VFMEEALB_00007	CDS	381	rpsL		COG0048	30S ribosomal protein S12
VFMEEALB_00008	gene	471	rpsG			
VFMEEALB_00008	CDS	471	rpsG		COG0049	30S ribosomal protein S7
VFMEEALB_00009	gene	2037	fusA			
VFMEEALB_00009	CDS	2037	fusA		COG0480	Elongation factor G
VFMEEALB_00010	gene	288				
VFMEEALB_00010	CDS	288				hypothetical protein
VFMEEALB_00011	gene	105				
VFMEEALB_00011	CDS	105				hypothetical protein
VFMEEALB_00012	gene	447	def			
VFMEEALB_00012	CDS	447	def	3.5.1.88		Peptide deformylase
VFMEEALB_00013	gene	72				
VFMEEALB_00013	tRNA	72				tRNA-Phe(gaa)
VFMEEALB_00014	gene	489	erm			
VFMEEALB_00014	CDS	489	erm	2.1.1.184		rRNA adenine N-6-methyltransferase
VFMEEALB_00015	gene	981				
VFMEEALB_00015	CDS	981				hypothetical protein
VFMEEALB_00016	gene	396	rpsI			
VFMEEALB_00016	CDS	396	rpsI		COG0103	30S ribosomal protein S9
VFMEEALB_00017	gene	264				
VFMEEALB_00017	CDS	264				hypothetical protein
VFMEEALB_00018	gene	726	dapF			
VFMEEALB_00018	CDS	726	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFMEEALB_00019	gene	546				
VFMEEALB_00019	CDS	546				hypothetical protein
VFMEEALB_00020	gene	333	ssb			
VFMEEALB_00020	CDS	333	ssb		COG0629	Single-stranded DNA-binding protein
VFMEEALB_00021	gene	72				
VFMEEALB_00021	tRNA	72				tRNA-Gln(ttg)
VFMEEALB_00022	gene	924	prs			
VFMEEALB_00022	CDS	924	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFMEEALB_00023	gene	447				
VFMEEALB_00023	CDS	447				hypothetical protein
VFMEEALB_00024	gene	579	rsmD			
VFMEEALB_00024	CDS	579	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFMEEALB_00025	gene	972	iscS			
VFMEEALB_00025	CDS	972	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFMEEALB_00026	gene	1323	lysS			
VFMEEALB_00026	CDS	1323	lysS	6.1.1.6		Lysine--tRNA ligase
VFMEEALB_00027	gene	639	prfA			
VFMEEALB_00027	CDS	639	prfA		COG0216	Peptide chain release factor 1
VFMEEALB_00028	gene	729	trpC			
VFMEEALB_00028	CDS	729	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
VFMEEALB_00029	gene	948	trpD			
VFMEEALB_00029	CDS	948	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
VFMEEALB_00030	gene	579	pabA			
VFMEEALB_00030	CDS	579	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFMEEALB_00031	gene	1242	menF			
VFMEEALB_00031	CDS	1242	menF	5.4.4.2		Isochorismate synthase MenF
VFMEEALB_00032	gene	1371	argH			
VFMEEALB_00032	CDS	1371	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFMEEALB_00033	gene	1251				
VFMEEALB_00033	CDS	1251				hypothetical protein
VFMEEALB_00034	gene	906	thrB			
VFMEEALB_00034	CDS	906	thrB	2.7.1.39	COG2334	Homoserine kinase
VFMEEALB_00035	gene	798	tsaD			
VFMEEALB_00035	CDS	798	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
VFMEEALB_00036	gene	933	dnaG			
VFMEEALB_00036	CDS	933	dnaG	2.7.7.-	COG0358	DNA primase
VFMEEALB_00037	gene	1269	rpoD			
VFMEEALB_00037	CDS	1269	rpoD			RNA polymerase sigma factor RpoD
VFMEEALB_00038	gene	2850	dnaE			
VFMEEALB_00038	CDS	2850	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFMEEALB_00039	gene	75				
VFMEEALB_00039	tRNA	75				tRNA-Leu(tag)
VFMEEALB_00040	gene	91				
VFMEEALB_00040	tRNA	91				tRNA-Ser(aga)
VFMEEALB_00041	gene	882				
VFMEEALB_00041	CDS	882				hypothetical protein
