locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFDICMUL_00001	tRNA	76				tRNA-Trp(cca)
VFDICMUL_00002	CDS	396	rplK		COG0080	50S ribosomal protein L11
VFDICMUL_00003	CDS	588				hypothetical protein
VFDICMUL_00004	CDS	468				hypothetical protein
VFDICMUL_00005	CDS	348	rplL		COG0222	50S ribosomal protein L7/L12
VFDICMUL_00006	CDS	3705	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFDICMUL_00007	CDS	3768	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFDICMUL_00008	CDS	387	rpsL		COG0048	30S ribosomal protein S12
VFDICMUL_00009	CDS	474	rpsG		COG0049	30S ribosomal protein S7
VFDICMUL_00010	CDS	2046	fusA		COG0480	Elongation factor G
VFDICMUL_00011	CDS	306	rpsJ		COG0051	30S ribosomal protein S10
VFDICMUL_00012	tRNA	72				tRNA-Phe(gaa)
VFDICMUL_00013	CDS	324				hypothetical protein
VFDICMUL_00014	CDS	711	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFDICMUL_00015	CDS	1134	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
VFDICMUL_00016	CDS	393	rpsI		COG0103	30S ribosomal protein S9
VFDICMUL_00017	CDS	309				hypothetical protein
VFDICMUL_00018	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFDICMUL_00019	CDS	552				hypothetical protein
VFDICMUL_00020	CDS	861	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFDICMUL_00021	CDS	501				hypothetical protein
VFDICMUL_00022	CDS	546	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFDICMUL_00023	CDS	1137	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFDICMUL_00024	CDS	1275	lysS	6.1.1.6		Lysine--tRNA ligase
VFDICMUL_00025	CDS	687	prfB			Peptide chain release factor 2
VFDICMUL_00026	CDS	906	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFDICMUL_00027	CDS	936	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
VFDICMUL_00028	tRNA	86				tRNA-Ser(gct)
VFDICMUL_00029	CDS	2196				hypothetical protein
VFDICMUL_00030	CDS	150				hypothetical protein
VFDICMUL_00031	CDS	2175	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFDICMUL_00032	CDS	519				hypothetical protein
VFDICMUL_00033	CDS	1095	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
VFDICMUL_00034	CDS	861	prfA		COG0216	Peptide chain release factor 1
VFDICMUL_00035	CDS	741	trpC			Indole-3-glycerol phosphate synthase
VFDICMUL_00036	CDS	1008	trpD	2.4.2.18		Anthranilate phosphoribosyltransferase
VFDICMUL_00037	CDS	561	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
VFDICMUL_00038	CDS	1230	menF	5.4.4.2		Isochorismate synthase MenF
VFDICMUL_00039	CDS	1350	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFDICMUL_00040	CDS	963	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
VFDICMUL_00041	CDS	1302				hypothetical protein
VFDICMUL_00042	CDS	1032	thrB	2.7.1.39		Homoserine kinase
VFDICMUL_00043	CDS	1392	rpoD			RNA polymerase sigma factor RpoD
VFDICMUL_00044	CDS	2886	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFDICMUL_00045	tRNA	83				tRNA-Leu(aag)
VFDICMUL_00046	tRNA	86				tRNA-Leu(tag)
VFDICMUL_00047	tRNA	85				tRNA-Ser(aga)
VFDICMUL_00048	CDS	1011	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFDICMUL_00049	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFDICMUL_00050	CDS	1128	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFDICMUL_00051	CDS	675	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFDICMUL_00052	CDS	264				hypothetical protein
VFDICMUL_00053	CDS	228				hypothetical protein
VFDICMUL_00054	tRNA	72				tRNA-Asn(gtt)
VFDICMUL_00055	CDS	261				hypothetical protein
VFDICMUL_00056	CDS	207				hypothetical protein
VFDICMUL_00057	tRNA	72				tRNA-Cys(gca)
