locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMMEETHA_00001	CDS	669	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMMEETHA_00001	gene	669	lipB			
SMMEETHA_00002	CDS	2568	valS	6.1.1.9	COG0525	Valine--tRNA ligase
SMMEETHA_00002	gene	2568	valS			
SMMEETHA_00003	CDS	468	rsfS			Ribosomal silencing factor RsfS
SMMEETHA_00003	gene	468	rsfS			
SMMEETHA_00004	CDS	381				hypothetical protein
SMMEETHA_00004	gene	381				
SMMEETHA_00005	CDS	1098	dnaN		COG0592	Beta sliding clamp
SMMEETHA_00005	gene	1098	dnaN			
SMMEETHA_00006	CDS	1134	rpsA		COG0539	30S ribosomal protein S1
SMMEETHA_00006	gene	1134	rpsA			
SMMEETHA_00007	CDS	1278	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMMEETHA_00007	gene	1278	rho			
SMMEETHA_00008	CDS	1119	prfA		COG0216	Peptide chain release factor RF1
SMMEETHA_00008	gene	1119	prfA			
SMMEETHA_00009	CDS	780	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMMEETHA_00009	gene	780	rsmA			
SMMEETHA_00010	tRNA	74				tRNA-Met(cat)
SMMEETHA_00010	gene	74				
SMMEETHA_00011	tRNA	76				tRNA-Asn(gtt)
SMMEETHA_00011	gene	76				
SMMEETHA_00012	CDS	1218	ydcP	3.4.-.-	COG0826	putative protease YdcP
SMMEETHA_00012	gene	1218	ydcP			
SMMEETHA_00013	CDS	1527	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMMEETHA_00013	gene	1527	glnS			
SMMEETHA_00014	CDS	1866	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMMEETHA_00014	gene	1866	mnmG			
SMMEETHA_00015	tRNA	71				tRNA-Cys(gca)
SMMEETHA_00015	gene	71				
SMMEETHA_00016	CDS	606	rplY			50S ribosomal protein L25
SMMEETHA_00016	gene	606	rplY			
SMMEETHA_00017	CDS	1659	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
SMMEETHA_00017	gene	1659	metG			
SMMEETHA_00018	CDS	1542	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMMEETHA_00018	gene	1542	gltX			
SMMEETHA_00019	CDS	222	rplI		COG0359	50S ribosomal protein L9
SMMEETHA_00019	gene	222	rplI			
SMMEETHA_00020	CDS	264	rpsR			30S ribosomal protein S18
SMMEETHA_00020	gene	264	rpsR			
SMMEETHA_00021	CDS	348	rpsF		COG0360	30S ribosomal protein S6
SMMEETHA_00021	gene	348	rpsF			
SMMEETHA_00022	tmRNA	306	ssrA			transfer-messenger RNA, SsrA
SMMEETHA_00022	gene	306	ssrA			
SMMEETHA_00023	CDS	246	rpmA		COG0211	50S ribosomal protein L27
SMMEETHA_00023	gene	246	rpmA			
SMMEETHA_00024	CDS	330	rplU		COG0261	50S ribosomal protein L21
SMMEETHA_00024	gene	330	rplU			
SMMEETHA_00025	tRNA	76				tRNA-Met(cat)
SMMEETHA_00025	gene	76				
SMMEETHA_00026	CDS	1344	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMMEETHA_00026	gene	1344	asnS			
SMMEETHA_00027	CDS	543	frr		COG0233	Ribosome-recycling factor
SMMEETHA_00027	gene	543	frr			
SMMEETHA_00028	CDS	1017	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMMEETHA_00028	gene	1017	trpS			
SMMEETHA_00029	CDS	195				hypothetical protein
SMMEETHA_00029	gene	195				
SMMEETHA_00030	tRNA	86				tRNA-Leu(tag)
SMMEETHA_00030	gene	86				
SMMEETHA_00031	tRNA	88				tRNA-Leu(caa)
SMMEETHA_00031	gene	88				
SMMEETHA_00032	CDS	765				hypothetical protein
SMMEETHA_00032	gene	765				
SMMEETHA_00033	CDS	846	lipA	2.8.1.8	COG0320	Lipoyl synthase
SMMEETHA_00033	gene	846	lipA			
SMMEETHA_00034	CDS	114				hypothetical protein
SMMEETHA_00034	gene	114				
SMMEETHA_00035	CDS	1296	der			GTPase Der
SMMEETHA_00035	gene	1296	der			
SMMEETHA_00036	CDS	1098	hflX		COG2262	GTPase HflX
SMMEETHA_00036	gene	1098	hflX			
SMMEETHA_00037	tRNA	83				tRNA-Ser(gct)
SMMEETHA_00037	gene	83				
SMMEETHA_00038	tRNA	75				tRNA-Pro(tgg)
SMMEETHA_00038	gene	75				
SMMEETHA_00039	tRNA	75				tRNA-Arg(tct)
SMMEETHA_00039	gene	75				
SMMEETHA_00040	CDS	192	fdx		COG1145	Ferredoxin
SMMEETHA_00040	gene	192	fdx			
SMMEETHA_00041	CDS	330	rplS		COG0335	50S ribosomal protein L19
SMMEETHA_00041	gene	330	rplS			
SMMEETHA_00042	CDS	1341	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMMEETHA_00042	gene	1341	mtaB			
SMMEETHA_00043	CDS	1866	htpG		COG0326	Chaperone protein HtpG
SMMEETHA_00043	gene	1866	htpG			
SMMEETHA_00044	tRNA	87				tRNA-Ser(tga)
SMMEETHA_00044	gene	87				
SMMEETHA_00045	CDS	1452	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMMEETHA_00045	gene	1452	proS			
SMMEETHA_00046	CDS	1134	iscS	2.8.1.7		Cysteine desulfurase IscS
