#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1627	2211	+	VFDICPAN5_00015	22.1	10.4		
contig_1	3000	6680	+	VFDICPAN5_00030	141.8	10.1	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	6677	10444	+	VFDICPAN5_00035	144.2	10.0	PF00623.23|RNA_pol_Rpb1_2, PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
contig_1	10441	10827	+	VFDICPAN5_00040	14.7	10.7		
contig_1	14098	14439	+	VFDICPAN5_00065	13.3	9.9		
contig_1	14417	15127	-	VFDICPAN5_00070	27.9	6.2	PF00398.23|RrnaAD	PFAM:PF00398.23
contig_1	15118	16200	-	VFDICPAN5_00075	41.3	9.6		
contig_1	16866	17690	-	VFDICPAN5_00090	31.3	9.3		
contig_1	17690	18241	-	VFDICPAN5_00095	20.7	9.8		
contig_1	19559	20059	+	VFDICPAN5_00105	19.7	10.3		
contig_1	22025	23299	-	VFDICPAN5_00120	49.2	9.1	PF00152.23|tRNA-synt_2	PFAM:PF00152.23
contig_1	29443	29592	-	VFDICPAN5_00150	5.9	10.6		
contig_1	29764	31941	+	VFDICPAN5_00155	84.2	10.1	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15, PFAM:PF08267.15
contig_1	32142	32807	+	VFDICPAN5_00160	26.1	10.1		
contig_1	34775	35515	-	VFDICPAN5_00175	28.9	9.7	PF00218.24|IGPS	PFAM:PF00218.24
contig_1	35515	36522	-	VFDICPAN5_00180	38.1	9.7		
contig_1	39676	40638	-	VFDICPAN5_00200	36.7	9.5		
contig_1	40879	42171	-	VFDICPAN5_00205	51.1	9.4		
contig_1	43448	43606	+	VFDICPAN5_00215	5.9	9.9		
contig_1	48664	49287	+	VFDICPAN5_00250	24.4	10.7		
contig_1	52570	52833	+	VFDICPAN5_00275	10.1	10.5		
contig_1	52814	53041	+	VFDICPAN5_00280	8.9	10.4		
contig_1	57050	58465	+	VFDICPAN5_00310	54.6	10.0	PF02786.20|CPSase_L_D2, PF15632.9|ATPgrasp_Ter	PFAM:PF02786.20, PFAM:PF15632.9
contig_1	60778	61368	+	VFDICPAN5_00330	22.8	10.1		
contig_1	66600	67286	+	VFDICPAN5_00375	26.3	10.3		
contig_1	70134	70586	-	VFDICPAN5_00410	16.9	10.1		
contig_1	72188	72559	+	VFDICPAN5_00435	14.3	11.3		
contig_1	72515	73030	-	VFDICPAN5_00440	20.3	10.0		
contig_1	73030	73989	-	VFDICPAN5_00445	38.2	9.9		
contig_1	75063	75791	+	VFDICPAN5_00455	27.2	10.0	PF00132.27|Hexapep, PF14602.9|Hexapep_2, PF14805.9|THDPS_N_2	PFAM:PF00132.27, PFAM:PF14602.9, PFAM:PF14805.9
contig_1	76983	78368	-	VFDICPAN5_00465	53.6	9.3	PF14821.9|Thr_synth_N	PFAM:PF14821.9
contig_1	78365	79558	-	VFDICPAN5_00470	45.7	9.6	PF00742.22|Homoserine_dh	PFAM:PF00742.22
contig_1	81750	82961	-	VFDICPAN5_00500	46.9	9.4	PF00749.24|tRNA-synt_1c, PF00749.24|tRNA-synt_1c	PFAM:PF00749.24, PFAM:PF00749.24
contig_1	82970	83680	+	VFDICPAN5_00505	27.8	10.2		
contig_1	83988	84278	+	VFDICPAN5_00510	11.4	10.1		
contig_1	86140	86406	+	VFDICPAN5_00520	10.5	10.0	PF00166.24|Cpn10	PFAM:PF00166.24
contig_1	88004	88093	+	VFDICPAN5_00530	3.4	8.1		
contig_1	88032	88358	+	VFDICPAN5_00535	12.4	10.4		
