# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFDICPAN5	tRNA	1190	1260	+	GDGHOP_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFDICPAN5	cds	1268	1660	+	GDGHOP_00010		hypothetical protein	PFAM:PF03946.17
VFDICPAN5	cds	1627	2211	+	GDGHOP_00015		hypothetical protein	
VFDICPAN5	cds	2208	2684	+	GDGHOP_00020		hypothetical protein	
VFDICPAN5	cds	2653	3003	+	GDGHOP_00025		hypothetical protein	PFAM:PF00542.22
VFDICPAN5	cds	3000	6680	+	GDGHOP_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFDICPAN5	cds	6677	10444	+	GDGHOP_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFDICPAN5	cds	10441	10827	+	GDGHOP_00040		hypothetical protein	
VFDICPAN5	cds	10802	11275	+	GDGHOP_00045		hypothetical protein	PFAM:PF00177.24
VFDICPAN5	cds	11275	13302	+	GDGHOP_00050		Elongation factor G 2	SO:0001217, UniRef:UniRef50_Q62GK2
VFDICPAN5	cds	13299	13604	+	GDGHOP_00055		hypothetical protein	PFAM:PF00338.25
VFDICPAN5	tRNA	14014	14085	+	GDGHOP_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFDICPAN5	cds	14098	14439	+	GDGHOP_00065		hypothetical protein	
VFDICPAN5	cds	14417	15127	-	GDGHOP_00070		hypothetical protein	PFAM:PF00398.23
VFDICPAN5	cds	15118	16200	-	GDGHOP_00075		hypothetical protein	
VFDICPAN5	cds	16201	16593	-	GDGHOP_00080		hypothetical protein	
VFDICPAN5	cds	16580	16888	-	GDGHOP_00085		hypothetical protein	
VFDICPAN5	cds	16866	17690	-	GDGHOP_00090		hypothetical protein	PFAM:PF01678.22
VFDICPAN5	cds	17690	18241	-	GDGHOP_00095		hypothetical protein	
VFDICPAN5	cds	18721	19578	+	GDGHOP_00100		hypothetical protein	PFAM:PF13793.9
VFDICPAN5	cds	19559	20059	+	GDGHOP_00105		hypothetical protein	
VFDICPAN5	cds	20045	20590	-	GDGHOP_00110		hypothetical protein	
VFDICPAN5	cds	20926	22053	+	GDGHOP_00115		hypothetical protein	PFAM:PF00266.22
VFDICPAN5	cds	22025	23299	-	GDGHOP_00120		hypothetical protein	PFAM:PF00152.23, PFAM:PF01409.23
VFDICPAN5	cds	23299	23985	-	GDGHOP_00125		hypothetical protein	PFAM:PF03462.21
VFDICPAN5	cds	23972	24877	-	GDGHOP_00130		hypothetical protein	PFAM:PF00701.25
VFDICPAN5	cds	24881	25816	+	GDGHOP_00135		hypothetical protein	
VFDICPAN5	tRNA	26945	27027	+	GDGHOP_00140	trnS	tRNA-Ser(gct)	SO:0000269
VFDICPAN5	cds	27251	29446	-	GDGHOP_00145		hypothetical protein	PFAM:PF08264.16
VFDICPAN5	cds	29443	29592	-	GDGHOP_00150		hypothetical protein	
VFDICPAN5	cds	29764	31941	+	GDGHOP_00155		hypothetical protein	PFAM:PF01717.21, PFAM:PF08267.15
VFDICPAN5	cds	32142	32807	+	GDGHOP_00160		hypothetical protein	
