# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFCALBON1	tRNA	1176	1247	+	CPJOAP_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFCALBON1	cds	1618	2229	+	CPJOAP_00010		hypothetical protein	
VFCALBON1	cds	2198	2644	+	CPJOAP_00015		hypothetical protein	
VFCALBON1	cds	2619	2984	+	CPJOAP_00020		hypothetical protein	PFAM:PF00542.22
VFCALBON1	cds	2987	6565	+	CPJOAP_00025		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFCALBON1	cds	6562	10392	+	CPJOAP_00030		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFCALBON1	cds	10358	10756	+	CPJOAP_00035		hypothetical protein	
VFCALBON1	cds	10722	11204	+	CPJOAP_00040		hypothetical protein	PFAM:PF00177.24
VFCALBON1	cds	11204	13255	+	CPJOAP_00045		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFCALBON1	cds	13260	13571	+	CPJOAP_00050		hypothetical protein	PFAM:PF00338.25
VFCALBON1	tRNA	13959	14031	+	CPJOAP_00055	trnF	tRNA-Phe(gaa)	SO:0000267
VFCALBON1	cds	14420	15172	-	CPJOAP_00060		hypothetical protein	PFAM:PF00398.23
VFCALBON1	cds	15165	16268	-	CPJOAP_00065		hypothetical protein	
VFCALBON1	cds	16268	16657	-	CPJOAP_00070		hypothetical protein	
VFCALBON1	cds	16654	16965	-	CPJOAP_00075		hypothetical protein	
VFCALBON1	cds	16962	17738	-	CPJOAP_00080		hypothetical protein	
VFCALBON1	cds	17735	18334	-	CPJOAP_00085		hypothetical protein	
VFCALBON1	tRNA	18377	18448	+	CPJOAP_00090	trnQ	tRNA-Gln(ttg)	SO:0000261
VFCALBON1	cds	18453	19328	+	CPJOAP_00095		hypothetical protein	PFAM:PF13793.9
VFCALBON1	cds	19297	19767	+	CPJOAP_00100		hypothetical protein	
VFCALBON1	cds	19744	20268	-	CPJOAP_00105		hypothetical protein	
VFCALBON1	tRNA	20280	20510	-	CPJOAP_00110		(pseudo) tRNA-Xxx	
VFCALBON1	cds	20549	21628	+	CPJOAP_00115		hypothetical protein	PFAM:PF00266.22
VFCALBON1	cds	21609	22832	-	CPJOAP_00120		hypothetical protein	PFAM:PF00152.23, PFAM:PF01409.23
VFCALBON1	cds	22829	23491	-	CPJOAP_00125		hypothetical protein	PFAM:PF03462.21
