#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFCALBON1	1618	2229	+	CPJOAP_00010	24.4	9.9		
VFCALBON1	2198	2644	+	CPJOAP_00015	17.9	9.9		
VFCALBON1	2619	2984	+	CPJOAP_00020	14.4	9.5	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFCALBON1	2987	6565	+	CPJOAP_00025	139.5	9.8	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFCALBON1	6562	10392	+	CPJOAP_00030	149.0	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFCALBON1	10358	10756	+	CPJOAP_00035	15.1	10.7		
VFCALBON1	10722	11204	+	CPJOAP_00040	18.7	9.9	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFCALBON1	13260	13571	+	CPJOAP_00050	12.4	9.9	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFCALBON1	14420	15172	-	CPJOAP_00060	30.2	9.0	PF00398.23|RrnaAD	PFAM:PF00398.23
VFCALBON1	15165	16268	-	CPJOAP_00065	42.4	9.4		
VFCALBON1	16268	16657	-	CPJOAP_00070	14.6	10.1		
VFCALBON1	16654	16965	-	CPJOAP_00075	11.8	9.8		
VFCALBON1	16962	17738	-	CPJOAP_00080	30.5	9.5		
VFCALBON1	17735	18334	-	CPJOAP_00085	22.4	9.1		
VFCALBON1	18453	19328	+	CPJOAP_00095	34.8	10.0	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
VFCALBON1	19297	19767	+	CPJOAP_00100	18.5	10.2		
VFCALBON1	19744	20268	-	CPJOAP_00105	19.8	9.3		
VFCALBON1	20549	21628	+	CPJOAP_00115	41.6	10.2	PF00266.22|Aminotran_5	PFAM:PF00266.22
VFCALBON1	21609	22832	-	CPJOAP_00120	48.6	9.1	PF00152.23|tRNA-synt_2, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01409.23
VFCALBON1	22829	23491	-	CPJOAP_00125	25.6	9.9	PF03462.21|PCRF	PFAM:PF03462.21
VFCALBON1	23481	24314	-	CPJOAP_00130	31.3	8.9	PF00701.25|DHDPS	PFAM:PF00701.25
VFCALBON1	26592	28859	-	CPJOAP_00140	90.1	8.7		
VFCALBON1	28868	29029	-	CPJOAP_00145	6.6	10.1		
VFCALBON1	29022	29171	-	CPJOAP_00150	5.7	12.0		
VFCALBON1	29206	31410	+	CPJOAP_00155	87.0	10.0	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFCALBON1	31635	32294	+	CPJOAP_00160	26.5	10.3		
VFCALBON1	32291	33412	+	CPJOAP_00165	43.3	10.1	PF00155.24|Aminotran_1_2, PF01053.23|Cys_Met_Meta_PP	PFAM:PF00155.24, PFAM:PF01053.23
VFCALBON1	33398	34198	-	CPJOAP_00170	31.2	9.9	PF03462.21|PCRF	PFAM:PF03462.21
VFCALBON1	34191	34925	-	CPJOAP_00175	28.9	9.4	PF00218.24|IGPS	PFAM:PF00218.24
VFCALBON1	34903	35859	-	CPJOAP_00180	37.2	9.0		
VFCALBON1	35837	36415	-	CPJOAP_00185	22.4	8.5	PF00117.31|GATase	PFAM:PF00117.31
VFCALBON1	36412	37578	-	CPJOAP_00190	45.4	9.0		
VFCALBON1	37575	38936	-	CPJOAP_00195	52.5	8.8	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFCALBON1	39159	40454	-	CPJOAP_00200	51.5	9.6	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFCALBON1	40423	41325	-	CPJOAP_00205	36.3	9.0		
VFCALBON1	41304	42215	-	CPJOAP_00210	35.3	8.7		
VFCALBON1	43809	46724	+	CPJOAP_00220	116.3	10.0	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFCALBON1	47086	47823	+	CPJOAP_00240	29.2	10.2		
VFCALBON1	47820	48839	+	CPJOAP_00245	40.0	10.2	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFCALBON1	48805	49395	+	CPJOAP_00250	23.2	10.0	PF00697.25|PRAI	PFAM:PF00697.25
VFCALBON1	50459	51076	+	CPJOAP_00260	24.2	9.9	PF00290.23|Trp_syntA	PFAM:PF00290.23
VFCALBON1	51079	51321	+	CPJOAP_00265	9.3	10.7		
VFCALBON1	51302	51514	+	CPJOAP_00270	8.6	9.9		
VFCALBON1	51605	52138	+	CPJOAP_00280	20.8	10.4		
VFCALBON1	52817	53863	+	CPJOAP_00295	40.1	9.9	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
VFCALBON1	53860	56946	+	CPJOAP_00300	119.1	9.8	PF01071.22|GARS_A, PF02786.20|CPSase_L_D2, PF02787.22|CPSase_L_D3, PF15632.9|ATPgrasp_Ter	PFAM:PF01071.22, PFAM:PF02786.20, PFAM:PF02787.22, PFAM:PF15632.9
VFCALBON1	56954	57490	+	CPJOAP_00305	21.0	9.7		
VFCALBON1	59689	60093	+	CPJOAP_00330	16.0	9.6		
VFCALBON1	60075	61313	+	CPJOAP_00335	47.9	9.9		
VFCALBON1	61306	62229	+	CPJOAP_00340	36.6	10.1	PF00155.24|Aminotran_1_2, PF04864.16|Alliinase_C	PFAM:PF00155.24, PFAM:PF04864.16
VFCALBON1	62226	62786	+	CPJOAP_00345	21.9	9.7		
VFCALBON1	62783	63427	+	CPJOAP_00350	25.3	9.7	PF00117.31|GATase	PFAM:PF00117.31
VFCALBON1	63405	64106	+	CPJOAP_00355	27.6	10.3		
VFCALBON1	66700	66867	-	CPJOAP_00380	6.8	11.4		
VFCALBON1	66845	67300	-	CPJOAP_00385	17.5	10.2	PF05198.19|IF3_N	PFAM:PF05198.19
VFCALBON1	69021	69389	+	CPJOAP_00410	14.7	10.1		
VFCALBON1	69364	69882	-	CPJOAP_00415	20.2	10.0		
VFCALBON1	69879	70715	-	CPJOAP_00420	32.7	9.1		
VFCALBON1	70843	71895	+	CPJOAP_00425	42.3	10.0	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFCALBON1	72773	73873	+	CPJOAP_00435	43.1	10.0	PF07687.17|M20_dimer	PFAM:PF07687.17
VFCALBON1	73863	74099	-	CPJOAP_00440	9.4	9.9		
VFCALBON1	74096	75454	-	CPJOAP_00445	53.2	9.2	PF14821.9|Thr_synth_N	PFAM:PF14821.9
VFCALBON1	75459	76607	-	CPJOAP_00450	44.4	9.7	PF00742.22|Homoserine_dh	PFAM:PF00742.22
