# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFPENROR	tRNA	1190	1260	+	GBDMNP_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFPENROR	cds	1270	1698	+	GBDMNP_00010		50S ribosomal protein L11	SO:0001217, UniRef:UniRef50_A0A346E0A6
VFPENROR	cds	1676	2266	+	GBDMNP_00015		50S ribosomal protein L1	SO:0001217, UniRef:UniRef50_A0A346E0A7
VFPENROR	cds	2277	2825	+	GBDMNP_00020		hypothetical protein	
VFPENROR	cds	2812	3192	+	GBDMNP_00025		LSU ribosomal protein L7/L12 (P1/P2)	SO:0001217, UniRef:UniRef50_A0A346E0A9
VFPENROR	cds	3189	5402	+	GBDMNP_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04565.19
VFPENROR	cds	5537	5764	-	GBDMNP_00035		hypothetical protein	
VFPENROR	cds	6006	6812	+	GBDMNP_00040		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23
VFPENROR	cds	6809	10609	+	GBDMNP_00045		DNA-directed RNA polymerase subunit	SO:0001217, UniRef:UniRef50_A0A346E0B1
VFPENROR	cds	10606	10971	+	GBDMNP_00050		hypothetical protein	
VFPENROR	cds	10947	11411	+	GBDMNP_00055		SSU ribosomal protein S7p (S5e)	SO:0001217, UniRef:UniRef50_A0A346E0B3
VFPENROR	cds	11411	13456	+	GBDMNP_00060		Elongation factor G	SO:0001217, UniRef:UniRef50_A0A346E0B4
VFPENROR	cds	13440	13760	+	GBDMNP_00065		30S ribosomal protein S10	SO:0001217, UniRef:UniRef50_A0A346E0B5
VFPENROR	cds	13753	13959	-	GBDMNP_00070	cspC	Cold shock protein, CspA family	COG:COG1278, COG:K, KEGG:K03704, SO:0001217, UniRef:UniRef50_P72188, UniRef:UniRef90_A0A346E0B6
VFPENROR	tRNA	14425	14497	+	GBDMNP_00075	trnF	tRNA-Phe(gaa)	SO:0000267
VFPENROR	cds	14507	14821	+	GBDMNP_00080		hypothetical protein	
VFPENROR	cds	14818	15687	+	GBDMNP_00085		hypothetical protein	PFAM:PF04055.24
VFPENROR	cds	15668	15796	+	GBDMNP_00090		hypothetical protein	
VFPENROR	cds	15764	16225	-	GBDMNP_00095		rRNA adenine N-6-methyltransferase	SO:0001217, UniRef:UniRef50_A0A346E0B8
VFPENROR	cds	16222	17235	-	GBDMNP_00100		tyrosine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A346E0B9
VFPENROR	cds	17232	17531	-	GBDMNP_00105	erpA	Iron-sulfur cluster insertion protein ErpA	SO:0001217, UniRef:UniRef50_A0A346E0C0
VFPENROR	cds	17528	17893	-	GBDMNP_00110		30S ribosomal protein S9	SO:0001217, UniRef:UniRef50_A0A346E0C1
VFPENROR	cds	17890	18195	-	GBDMNP_00115		50S ribosomal protein L13	SO:0001217, UniRef:UniRef50_A0A346E0C2
VFPENROR	cds	18185	18955	-	GBDMNP_00120		Diaminopimelate epimerase	SO:0001217, UniRef:UniRef50_A0A346E0C3
VFPENROR	cds	18969	19160	+	GBDMNP_00125		hypothetical protein	
VFPENROR	cds	19111	19713	-	GBDMNP_00130		hypothetical protein	
VFPENROR	cds	20255	21601	-	GBDMNP_00135		Translation initiation factor 2	SO:0001217, UniRef:UniRef50_A0A346E0C8
VFPENROR	tRNA	21635	21707	+	GBDMNP_00140	trnQ	tRNA-Gln(ttg)	SO:0000261
VFPENROR	cds	21714	22547	+	GBDMNP_00145		Phosphoribosyl pyrophosphate synthase	SO:0001217, UniRef:UniRef50_A0A346E0C9
VFPENROR	cds	22540	23022	+	GBDMNP_00150		LSU ribosomal protein L25p	SO:0001217, UniRef:UniRef50_A0A346E0D0
VFPENROR	cds	23009	23500	-	GBDMNP_00155		16S rRNA (Guanine(966)-N(2))-methyltransferase	SO:0001217, UniRef:UniRef50_A0A346E0D1
