#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFPENROR	2277	2825	+	GBDMNP_00020	21.1	8.8		
VFPENROR	3189	5402	+	GBDMNP_00030	87.1	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04565.19
VFPENROR	5537	5764	-	GBDMNP_00035	8.7	7.8		
VFPENROR	6006	6812	+	GBDMNP_00040	31.3	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7	PFAM:PF00562.31, PFAM:PF04560.23
VFPENROR	10606	10971	+	GBDMNP_00050	13.7	10.4		
VFPENROR	14507	14821	+	GBDMNP_00080	12.1	10.1		
VFPENROR	14818	15687	+	GBDMNP_00085	34.7	10.0	PF04055.24|Radical_SAM	PFAM:PF04055.24
VFPENROR	15668	15796	+	GBDMNP_00090	5.3	10.7		
VFPENROR	18969	19160	+	GBDMNP_00125	8.1	10.1		
VFPENROR	19111	19713	-	GBDMNP_00130	24.3	9.7		
VFPENROR	24933	25310	+	GBDMNP_00165	14.2	10.3		
VFPENROR	26491	27168	-	GBDMNP_00175	26.8	10.0	PF03462.21|PCRF	PFAM:PF03462.21
VFPENROR	32704	32874	-	GBDMNP_00205	6.9	10.6		
VFPENROR	52854	53024	+	GBDMNP_00290	7.0	10.6	PF00312.25|Ribosomal_S15	PFAM:PF00312.25
VFPENROR	62113	62928	+	GBDMNP_00360	32.3	10.1	PF00117.31|GATase	PFAM:PF00117.31
VFPENROR	68341	68907	+	GBDMNP_00385	23.0	9.9		
VFPENROR	79957	80115	-	GBDMNP_00470	6.6	10.8		
VFPENROR	82338	82835	-	GBDMNP_00505	20.3	9.8		
VFPENROR	82837	83448	-	GBDMNP_00510	25.3	10.3		
VFPENROR	90701	91153	-	GBDMNP_00550	18.3	9.9	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
VFPENROR	106781	107341	-	GBDMNP_00630	23.3	10.0		
VFPENROR	112082	112339	-	GBDMNP_00660	9.5	10.6		
VFPENROR	126726	126839	+	GBDMNP_00790	4.5	10.6	PF00444.21|Ribosomal_L36	PFAM:PF00444.21
