#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2277	2825	+	VFPENROR_00020	21.1	8.8		
contig_1	3189	5402	+	VFPENROR_00030	87.1	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04565.19
contig_1	5537	5764	-	VFPENROR_00035	8.7	7.8		
contig_1	6006	6812	+	VFPENROR_00040	31.3	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7	PFAM:PF00562.31, PFAM:PF04560.23
contig_1	10606	10971	+	VFPENROR_00050	13.7	10.4		
contig_1	14507	14821	+	VFPENROR_00080	12.1	10.1		
contig_1	14818	15687	+	VFPENROR_00085	34.7	10.0	PF04055.24|Radical_SAM	PFAM:PF04055.24
contig_1	15668	15796	+	VFPENROR_00090	5.3	10.7		
contig_1	18969	19160	+	VFPENROR_00125	8.1	10.1		
contig_1	19111	19713	-	VFPENROR_00130	24.3	9.7		
contig_1	26491	27168	-	VFPENROR_00175	26.8	10.0	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	32704	32874	-	VFPENROR_00205	6.9	10.6		
contig_1	52854	53024	+	VFPENROR_00290	7.0	10.6	PF00312.25|Ribosomal_S15	PFAM:PF00312.25
contig_1	62113	62928	+	VFPENROR_00360	32.3	10.1	PF00117.31|GATase	PFAM:PF00117.31
contig_1	68341	68907	+	VFPENROR_00385	23.0	9.9		
contig_1	79957	80115	-	VFPENROR_00470	6.6	10.8		
contig_1	82010	82354	+	VFPENROR_00500	13.7	10.5		
contig_1	82338	82835	-	VFPENROR_00505	20.3	9.8		
contig_1	82837	83448	-	VFPENROR_00510	25.3	10.3		
contig_1	90701	91153	-	VFPENROR_00550	18.3	9.9	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
contig_1	96914	98512	+	VFPENROR_00585	58.9	9.9		
contig_1	106781	107341	-	VFPENROR_00630	23.3	10.0		
contig_1	112343	112645	-	VFPENROR_00665	12.5	10.5		
contig_1	126726	126839	+	VFPENROR_00790	4.5	10.6	PF00444.21|Ribosomal_L36	PFAM:PF00444.21
