locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMASICLA_00001	gene	2604	valS			
SMASICLA_00001	CDS	2604	valS	6.1.1.9		Valine--tRNA ligase
SMASICLA_00002	gene	333	rsfS			
SMASICLA_00002	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMASICLA_00003	gene	1134	dnaN			
SMASICLA_00003	CDS	1134	dnaN		COG0592	Beta sliding clamp
SMASICLA_00004	gene	2211	pheT			
SMASICLA_00004	CDS	2211	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
SMASICLA_00005	gene	1371	pnp_1			
SMASICLA_00005	CDS	1371	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
SMASICLA_00006	gene	1269	rho			
SMASICLA_00006	CDS	1269	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMASICLA_00007	gene	1188	prfA			
SMASICLA_00007	CDS	1188	prfA			Peptide chain release factor 1
SMASICLA_00008	gene	774	rsmA			
SMASICLA_00008	CDS	774	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMASICLA_00009	gene	73				
SMASICLA_00009	tRNA	73				tRNA-Met(cat)
SMASICLA_00010	gene	77				
SMASICLA_00010	tRNA	77				tRNA-Asn(gtt)
SMASICLA_00011	gene	282				
SMASICLA_00011	CDS	282				hypothetical protein
SMASICLA_00012	gene	1005				
SMASICLA_00012	CDS	1005				hypothetical protein
SMASICLA_00013	gene	1650	glnS			
SMASICLA_00013	CDS	1650	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMASICLA_00014	gene	1776	mnmG			
SMASICLA_00014	CDS	1776	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMASICLA_00015	gene	71				
SMASICLA_00015	tRNA	71				tRNA-Cys(gca)
SMASICLA_00016	gene	654	ctc			
SMASICLA_00016	CDS	654	ctc		COG1825	General stress protein CTC
SMASICLA_00017	gene	1605	gltX			
SMASICLA_00017	CDS	1605	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMASICLA_00018	gene	249				
SMASICLA_00018	CDS	249				hypothetical protein
SMASICLA_00019	gene	318				
SMASICLA_00019	CDS	318				hypothetical protein
SMASICLA_00020	gene	339	rpsF			
SMASICLA_00020	CDS	339	rpsF		COG0360	30S ribosomal protein S6
SMASICLA_00021	gene	390	ssrA			
SMASICLA_00021	tmRNA	390	ssrA			transfer-messenger RNA, SsrA
SMASICLA_00022	gene	252	rpmA			
SMASICLA_00022	CDS	252	rpmA		COG0211	50S ribosomal protein L27
SMASICLA_00023	gene	321	rplU			
SMASICLA_00023	CDS	321	rplU		COG0261	50S ribosomal protein L21
SMASICLA_00024	gene	75				
SMASICLA_00024	tRNA	75				tRNA-Met(cat)
SMASICLA_00025	gene	1455	asnS			
SMASICLA_00025	CDS	1455	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMASICLA_00026	gene	144				
SMASICLA_00026	CDS	144				hypothetical protein
SMASICLA_00027	gene	567	frr			
SMASICLA_00027	CDS	567	frr		COG0233	Ribosome-recycling factor
SMASICLA_00028	gene	948	trpS			
SMASICLA_00028	CDS	948	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMASICLA_00029	gene	1806	korA			
SMASICLA_00029	CDS	1806	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
SMASICLA_00030	gene	99				
SMASICLA_00030	CDS	99				hypothetical protein
SMASICLA_00031	gene	86				
SMASICLA_00031	tRNA	86				tRNA-Leu(tag)
SMASICLA_00032	gene	84				
SMASICLA_00032	tRNA	84				tRNA-Leu(caa)
SMASICLA_00033	gene	114				
SMASICLA_00033	CDS	114				hypothetical protein
SMASICLA_00034	gene	900				
SMASICLA_00034	CDS	900				hypothetical protein
SMASICLA_00035	gene	966	lipA			
SMASICLA_00035	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
SMASICLA_00036	gene	132				
SMASICLA_00036	CDS	132				hypothetical protein
SMASICLA_00037	gene	1455	der			
SMASICLA_00037	CDS	1455	der		COG1160	GTPase Der
SMASICLA_00038	gene	1116	hflX			
SMASICLA_00038	CDS	1116	hflX		COG2262	GTPase HflX
SMASICLA_00039	gene	82				
SMASICLA_00039	tRNA	82				tRNA-Ser(gct)
SMASICLA_00040	gene	75				
SMASICLA_00040	tRNA	75				tRNA-Pro(tgg)
SMASICLA_00041	gene	75				
SMASICLA_00041	tRNA	75				tRNA-Arg(tct)
SMASICLA_00042	gene	1497	glyQS			
SMASICLA_00042	CDS	1497	glyQS	6.1.1.14		Glycine--tRNA ligase
SMASICLA_00043	gene	336	rplS			
SMASICLA_00043	CDS	336	rplS		COG0335	50S ribosomal protein L19
SMASICLA_00044	gene	1383	mtaB			
SMASICLA_00044	CDS	1383	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMASICLA_00045	gene	1962	htpG			
SMASICLA_00045	CDS	1962	htpG			Chaperone protein HtpG
SMASICLA_00046	gene	85				
SMASICLA_00046	tRNA	85				tRNA-Ser(tga)
SMASICLA_00047	gene	1488	proS			
SMASICLA_00047	CDS	1488	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMASICLA_00048	gene	1134	iscS			
SMASICLA_00048	CDS	1134	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
SMASICLA_00049	gene	939	tilS			
SMASICLA_00049	CDS	939	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
SMASICLA_00050	gene	73				
SMASICLA_00050	tRNA	73				tRNA-Lys(ttt)
SMASICLA_00051	gene	74				
SMASICLA_00051	tRNA	74				tRNA-Asp(gtc)
SMASICLA_00052	gene	3936	dnaE			
SMASICLA_00052	CDS	3936	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
SMASICLA_00053	gene	75				
SMASICLA_00053	tRNA	75				tRNA-Val(tac)
SMASICLA_00054	gene	1404	mnmE			
SMASICLA_00054	CDS	1404	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
SMASICLA_00055	gene	1467	dnaC			
SMASICLA_00055	CDS	1467	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SMASICLA_00056	gene	114				
SMASICLA_00056	CDS	114				hypothetical protein
SMASICLA_00057	gene	513	grpE			
SMASICLA_00057	CDS	513	grpE			Protein GrpE
SMASICLA_00058	gene	1170	dnaJ			
SMASICLA_00058	CDS	1170	dnaJ			Chaperone protein DnaJ
SMASICLA_00059	gene	1242	mnmA			
SMASICLA_00059	CDS	1242	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SMASICLA_00060	gene	1059	ilvE			
SMASICLA_00060	CDS	1059	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
SMASICLA_00061	gene	435	def			
SMASICLA_00061	CDS	435	def	3.5.1.88	COG0242	Peptide deformylase
SMASICLA_00062	gene	360	rplT			
SMASICLA_00062	CDS	360	rplT		COG0292	50S ribosomal protein L20
SMASICLA_00063	gene	213				
SMASICLA_00063	CDS	213				hypothetical protein
SMASICLA_00064	gene	663	infC			
SMASICLA_00064	CDS	663	infC			Translation initiation factor IF-3
SMASICLA_00065	gene	3873	rpoB			
SMASICLA_00065	CDS	3873	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
SMASICLA_00066	gene	375	rplL			
SMASICLA_00066	CDS	375	rplL		COG0222	50S ribosomal protein L7/L12
SMASICLA_00067	gene	537				
SMASICLA_00067	CDS	537				hypothetical protein
SMASICLA_00068	gene	657	rplA			
SMASICLA_00068	CDS	657	rplA			50S ribosomal protein L1
SMASICLA_00069	gene	450	rplK			
SMASICLA_00069	CDS	450	rplK		COG0080	50S ribosomal protein L11
SMASICLA_00070	gene	75				
SMASICLA_00070	tRNA	75				tRNA-Trp(cca)
SMASICLA_00071	gene	1188	tuf			
SMASICLA_00071	CDS	1188	tuf		COG0050	Elongation factor Tu
SMASICLA_00072	gene	73				
SMASICLA_00072	tRNA	73				tRNA-Gly(tcc)
SMASICLA_00073	gene	82				
SMASICLA_00073	tRNA	82				tRNA-Tyr(gta)
SMASICLA_00074	gene	74				
SMASICLA_00074	tRNA	74				tRNA-Thr(tgt)
SMASICLA_00075	gene	417	sufE			
SMASICLA_00075	CDS	417	sufE			Cysteine desulfuration protein SufE
SMASICLA_00076	gene	1146	queA			
SMASICLA_00076	CDS	1146	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
SMASICLA_00077	gene	1577				
SMASICLA_00077	rRNA	1577				16S ribosomal RNA
SMASICLA_00078	gene	75				
SMASICLA_00078	tRNA	75				tRNA-Ile(gat)
SMASICLA_00079	gene	76				
SMASICLA_00079	tRNA	76				tRNA-Ala(tgc)
SMASICLA_00080	gene	2729				
SMASICLA_00080	rRNA	2729				23S ribosomal RNA
SMASICLA_00081	gene	288				
SMASICLA_00081	CDS	288				hypothetical protein
SMASICLA_00082	gene	102				
SMASICLA_00082	rRNA	102				5S ribosomal RNA
SMASICLA_00083	gene	651	clpP			
SMASICLA_00083	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
SMASICLA_00084	gene	1203	clpX			
SMASICLA_00084	CDS	1203	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
SMASICLA_00085	gene	2619	mutS			
SMASICLA_00085	CDS	2619	mutS		COG0249	DNA mismatch repair protein MutS
SMASICLA_00086	gene	73				
SMASICLA_00086	tRNA	73				tRNA-Gly(gcc)
SMASICLA_00087	gene	88				
SMASICLA_00087	tRNA	88				tRNA-Leu(taa)
SMASICLA_00088	gene	282				
SMASICLA_00088	CDS	282				hypothetical protein
SMASICLA_00089	gene	723	TSFM			
SMASICLA_00089	CDS	723	TSFM			Elongation factor Ts, mitochondrial
SMASICLA_00090	gene	870				
SMASICLA_00090	CDS	870				hypothetical protein
SMASICLA_00091	gene	456	rpsI			
SMASICLA_00091	CDS	456	rpsI		COG0103	30S ribosomal protein S9
SMASICLA_00092	gene	420	rplM			
SMASICLA_00092	CDS	420	rplM		COG0102	50S ribosomal protein L13
SMASICLA_00093	gene	2091	dnaK			
SMASICLA_00093	CDS	2091	dnaK			Chaperone protein DnaK
SMASICLA_00094	gene	4104	rpoC			
SMASICLA_00094	CDS	4104	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
SMASICLA_00095	gene	76				
SMASICLA_00095	tRNA	76				tRNA-His(gtg)
SMASICLA_00096	gene	162				
SMASICLA_00096	CDS	162				hypothetical protein
SMASICLA_00097	gene	228	rpmB			
SMASICLA_00097	CDS	228	rpmB		COG0227	50S ribosomal protein L28
SMASICLA_00098	gene	1317	serS			
SMASICLA_00098	CDS	1317	serS	6.1.1.11	COG0172	Serine--tRNA ligase
SMASICLA_00099	gene	74				
SMASICLA_00099	tRNA	74				tRNA-Phe(gaa)
SMASICLA_00100	gene	2775	leuS			
