# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFPITSP	tRNA	1179	1249	+	LEJABI_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFPITSP	cds	1259	1648	+	LEJABI_00010		hypothetical protein	
VFPITSP	cds	1638	2294	+	LEJABI_00015		hypothetical protein	
VFPITSP	cds	2254	2694	+	LEJABI_00020		hypothetical protein	
VFPITSP	cds	2691	3047	+	LEJABI_00025		hypothetical protein	PFAM:PF00542.22
VFPITSP	cds	3044	6817	+	LEJABI_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFPITSP	cds	6814	10689	+	LEJABI_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFPITSP	cds	10686	11072	+	LEJABI_00040		hypothetical protein	
VFPITSP	cds	11035	11526	+	LEJABI_00045		hypothetical protein	PFAM:PF00177.24
VFPITSP	cds	11526	13565	+	LEJABI_00050		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFPITSP	cds	13562	13876	+	LEJABI_00055		hypothetical protein	PFAM:PF00338.25
VFPITSP	tRNA	14268	14340	+	LEJABI_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFPITSP	cds	14352	14732	+	LEJABI_00065		hypothetical protein	
VFPITSP	cds	14722	15483	+	LEJABI_00070		hypothetical protein	PFAM:PF02091.18
VFPITSP	cds	15484	17073	+	LEJABI_00075		hypothetical protein	
VFPITSP	cds	17026	17733	-	LEJABI_00080		hypothetical protein	
VFPITSP	cds	17726	18835	-	LEJABI_00085		hypothetical protein	
VFPITSP	cds	18832	19224	-	LEJABI_00090		hypothetical protein	
VFPITSP	cds	19221	19550	-	LEJABI_00095		hypothetical protein	
VFPITSP	cds	19540	20310	-	LEJABI_00100		hypothetical protein	
VFPITSP	cds	20322	20957	-	LEJABI_00105		hypothetical protein	
VFPITSP	cds	20959	22455	-	LEJABI_00110		hypothetical protein	PFAM:PF00009.30, PFAM:PF02421.21, PFAM:PF09439.13
VFPITSP	tRNA	22500	22571	+	LEJABI_00115	trnQ	tRNA-Gln(ttg)	SO:0000261
VFPITSP	cds	22580	23428	+	LEJABI_00120		hypothetical protein	PFAM:PF00156.30, PFAM:PF13793.9
VFPITSP	cds	23400	23855	+	LEJABI_00125		hypothetical protein	
VFPITSP	cds	23850	24398	-	LEJABI_00130		hypothetical protein	PFAM:PF05175.17
VFPITSP	tRNA	24408	24643	-	LEJABI_00135		(pseudo) tRNA-Xxx	
VFPITSP	cds	24683	25807	+	LEJABI_00140		hypothetical protein	PFAM:PF00155.24, PFAM:PF00266.22, PFAM:PF01041.20, PFAM:PF01212.24
VFPITSP	cds	25793	27082	-	LEJABI_00145		hypothetical protein	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
VFPITSP	cds	27084	27731	-	LEJABI_00150		hypothetical protein	PFAM:PF03462.21
VFPITSP	cds	27728	28585	-	LEJABI_00155		hypothetical protein	PFAM:PF00701.25
VFPITSP	tRNA	30673	30757	+	LEJABI_00160	trnS	tRNA-Ser(gct)	SO:0000269
VFPITSP	cds	30937	33255	-	LEJABI_00165		hypothetical protein	PFAM:PF08264.16
VFPITSP	cds	33385	33570	-	LEJABI_00170		hypothetical protein	
VFPITSP	cds	33573	35723	+	LEJABI_00175		hypothetical protein	PFAM:PF01717.21, PFAM:PF08267.15
VFPITSP	cds	35963	36733	+	LEJABI_00180		hypothetical protein	
VFPITSP	cds	36735	37856	+	LEJABI_00185		hypothetical protein	PFAM:PF00155.24, PFAM:PF01053.23
VFPITSP	cds	37848	38720	-	LEJABI_00190		hypothetical protein	PFAM:PF03462.21
VFPITSP	cds	38704	39462	-	LEJABI_00195		hypothetical protein	PFAM:PF00218.24
VFPITSP	cds	39441	40400	-	LEJABI_00200		hypothetical protein	
VFPITSP	cds	40393	40965	-	LEJABI_00205		hypothetical protein	PFAM:PF00117.31
VFPITSP	cds	40962	42248	-	LEJABI_00210		hypothetical protein	
VFPITSP	cds	42212	43582	-	LEJABI_00215		hypothetical protein	PFAM:PF00206.23
VFPITSP	cds	43827	45233	-	LEJABI_00220		hypothetical protein	PFAM:PF00749.24
VFPITSP	cds	45196	46188	-	LEJABI_00225		hypothetical protein	
VFPITSP	cds	47025	48185	+	LEJABI_00230		hypothetical protein	PFAM:PF01807.23, PFAM:PF13662.9
VFPITSP	tRNA	49440	49691	+	LEJABI_00235		(pseudo) tRNA-Xxx	
VFPITSP	cds	49698	52652	+	LEJABI_00240		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFPITSP	cds	52645	52830	+	LEJABI_00245		hypothetical protein	PFAM:PF00312.25
VFPITSP	tRNA	52852	52924	+	LEJABI_00250	trnL	tRNA-Leu(tag)	SO:0000264
VFPITSP	tRNA	52926	53009	+	LEJABI_00255	trnS	tRNA-Ser(aga)	SO:0000269
VFPITSP	cds	53020	53781	+	LEJABI_00260		hypothetical protein	
VFPITSP	cds	53781	54794	+	LEJABI_00265		hypothetical protein	PFAM:PF02774.21
VFPITSP	cds	54772	55401	+	LEJABI_00270		hypothetical protein	PFAM:PF00697.25
VFPITSP	cds	55376	56527	+	LEJABI_00275		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_A0A346E0G4
VFPITSP	cds	56524	57180	+	LEJABI_00280		hypothetical protein	PFAM:PF00290.23
VFPITSP	cds	57180	57392	+	LEJABI_00285		hypothetical protein	
VFPITSP	cds	57397	57624	+	LEJABI_00290		hypothetical protein	
VFPITSP	tRNA	57632	57703	-	LEJABI_00295	trnN	tRNA-Asn(gtt)	SO:0000257
VFPITSP	cds	57705	57875	+	LEJABI_00300		hypothetical protein	
VFPITSP	tRNA	57877	57948	-	LEJABI_00305	trnG	tRNA-Gly(gcc)	SO:0000260
VFPITSP	cds	58459	59466	+	LEJABI_00310		hypothetical protein	PFAM:PF00117.31, PFAM:PF00988.25, PFAM:PF07722.16
VFPITSP	cds	59463	62546	+	LEJABI_00315		hypothetical protein	PFAM:PF02786.20, PFAM:PF02787.22, PFAM:PF15632.9
VFPITSP	cds	62521	63045	+	LEJABI_00320		hypothetical protein	
VFPITSP	cds	63042	63605	+	LEJABI_00325		ATP-dependent Clp protease proteolytic subunit	SO:0001217, UniRef:UniRef50_Q05FR8
VFPITSP	tRNA	64762	64834	+	LEJABI_00330	trnV	tRNA-Val(tac)	SO:0000273
VFPITSP	cds	65568	66608	+	LEJABI_00335		hypothetical protein	PFAM:PF00004.32, PFAM:PF13177.9
VFPITSP	tRNA	66694	66776	-	LEJABI_00340	trnS	tRNA-Ser(tga)	SO:0000269
VFPITSP	tRNA	66777	66851	+	LEJABI_00345	trnR	tRNA-Arg(acg)	SO:0001036
VFPITSP	cds	66856	67428	+	LEJABI_00350		hypothetical protein	
VFPITSP	cds	67429	68637	+	LEJABI_00355		hypothetical protein	
VFPITSP	cds	68634	69599	+	LEJABI_00360		hypothetical protein	PFAM:PF00155.24
VFPITSP	cds	69592	70167	+	LEJABI_00365		Imidazoleglycerol-phosphate dehydratase	SO:0001217, UniRef:UniRef50_A0A346E0H9
VFPITSP	cds	70164	70709	+	LEJABI_00370		hypothetical protein	PFAM:PF00117.31
VFPITSP	cds	70706	71413	+	LEJABI_00375		hypothetical protein	
VFPITSP	cds	71413	72153	+	LEJABI_00380		Imidazole glycerol phosphate synthase cyclase subunit	SO:0001217, UniRef:UniRef50_A0A346E0I2
VFPITSP	cds	72150	72434	+	LEJABI_00385		hypothetical protein	
VFPITSP	tRNA	72679	72749	+	LEJABI_00390	trnT	tRNA-Thr(tgt)	SO:0000270
VFPITSP	tRNA	73659	73731	-	LEJABI_00395	trnK	tRNA-Lys(ttt)	SO:0000265
VFPITSP	cds	73733	74071	-	LEJABI_00400		50S ribosomal protein L20	SO:0001217, UniRef:UniRef50_E0TIM9
VFPITSP	cds	74081	74212	-	LEJABI_00405		hypothetical protein	
VFPITSP	cds	74193	74453	-	LEJABI_00410		hypothetical protein	
VFPITSP	cds	74450	74653	-	LEJABI_00415		hypothetical protein	PFAM:PF05198.19
VFPITSP	cds	74729	75787	-	LEJABI_00420		Chorismate synthase	SO:0001217, UniRef:UniRef50_Q83D67
VFPITSP	tRNA	75992	76063	-	LEJABI_00425	trnM	tRNA-Met(cat)	SO:0000266
VFPITSP	tRNA	76100	76171	+	LEJABI_00430	trnP	tRNA-Pro(tgg)	SO:0000268
VFPITSP	cds	76452	76964	-	LEJABI_00435		hypothetical protein	
VFPITSP	cds	76961	77935	-	LEJABI_00440		hypothetical protein	
VFPITSP	cds	77973	79790	+	LEJABI_00445		hypothetical protein	PFAM:PF00132.27, PFAM:PF00155.24, PFAM:PF14602.9
VFPITSP	cds	79787	80155	+	LEJABI_00450		hypothetical protein	
VFPITSP	cds	80122	80874	+	LEJABI_00455		hypothetical protein	PFAM:PF07687.17
VFPITSP	cds	80871	81092	-	LEJABI_00460		hypothetical protein	
VFPITSP	cds	81076	82413	-	LEJABI_00465		hypothetical protein	PFAM:PF14821.9
VFPITSP	cds	82415	83590	-	LEJABI_00470		hypothetical protein	PFAM:PF00742.22
VFPITSP	cds	83562	84836	-	LEJABI_00475		hypothetical protein	PFAM:PF03796.18, PFAM:PF06745.16
VFPITSP	cds	84839	84991	-	LEJABI_00480		hypothetical protein	
VFPITSP	cds	84988	85290	-	LEJABI_00485		hypothetical protein	PFAM:PF01250.20
VFPITSP	cds	85291	85587	+	LEJABI_00490		hypothetical protein	PFAM:PF00085.23
VFPITSP	tRNA	85590	85663	-	LEJABI_00495	trnD	tRNA-Asp(gtc)	SO:0000256
VFPITSP	cds	85739	87061	+	LEJABI_00500		hypothetical protein	PFAM:PF02421.21
VFPITSP	cds	87058	88851	+	LEJABI_00505		hypothetical protein	PFAM:PF13932.9
VFPITSP	cds	88888	90129	+	LEJABI_00510		hypothetical protein	
VFPITSP	cds	90122	91204	+	LEJABI_00515		hypothetical protein	
VFPITSP	cds	91176	92246	-	LEJABI_00520		hypothetical protein	
VFPITSP	cds	92247	92372	+	LEJABI_00525		50S ribosomal protein L34	SO:0001217, UniRef:UniRef50_C3MF51
VFPITSP	cds	92356	92979	+	LEJABI_00530		hypothetical protein	
VFPITSP	cds	92950	93966	-	LEJABI_00535		hypothetical protein	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
VFPITSP	cds	93963	95750	-	LEJABI_00540	dnaK	Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_A6T226
VFPITSP	cds	95750	96196	-	LEJABI_00545		hypothetical protein	
VFPITSP	cds	96238	97167	+	LEJABI_00550		hypothetical protein	PFAM:PF00793.23
VFPITSP	cds	97164	98186	-	LEJABI_00555		hypothetical protein	PFAM:PF03054.19, PFAM:PF20258.1
VFPITSP	cds	98146	98718	-	LEJABI_00560		hypothetical protein	
VFPITSP	cds	98708	101005	-	LEJABI_00565		hypothetical protein	
VFPITSP	cds	101002	101655	-	LEJABI_00570		hypothetical protein	PFAM:PF01113.23, PFAM:PF05173.17
VFPITSP	cds	101652	102869	-	LEJABI_00575		Putative malic enzyme, NAPD dependent	SO:0001217, UniRef:UniRef50_E0TIS3
VFPITSP	cds	102844	103308	-	LEJABI_00580		hypothetical protein	
VFPITSP	cds	103481	103990	+	LEJABI_00585		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_Q7U4X5
VFPITSP	cds	103965	104213	-	LEJABI_00590		hypothetical protein	
VFPITSP	cds	104192	104524	-	LEJABI_00595		hypothetical protein	
VFPITSP	cds	104511	105314	-	LEJABI_00600		hypothetical protein	
VFPITSP	tRNA	105315	105386	-	LEJABI_00605	trnA	tRNA-Ala(tgc)	SO:0000254
VFPITSP	rRNA	106599	106702	-	LEJABI_00610	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
VFPITSP	rRNA	106717	109515	-	LEJABI_00615	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
VFPITSP	tRNA	109525	109596	-	LEJABI_00620	trnI	tRNA-Ile(gat)	SO:0000263
VFPITSP	rRNA	109614	111108	-	LEJABI_00625	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
VFPITSP	cds	111173	111598	+	LEJABI_00630		hypothetical protein	
VFPITSP	cds	111595	112167	+	LEJABI_00635		hypothetical protein	
VFPITSP	cds	112157	112339	+	LEJABI_00640		hypothetical protein	
VFPITSP	cds	112341	113117	+	LEJABI_00645		50S ribosomal protein L2	SO:0001217, UniRef:UniRef50_Q605B5
VFPITSP	cds	113114	113389	+	LEJABI_00650		30S ribosomal protein S19	SO:0001217, UniRef:UniRef50_A0A346E0N5
VFPITSP	cds	113370	113717	+	LEJABI_00655		hypothetical protein	PFAM:PF00237.22
VFPITSP	cds	113707	114336	+	LEJABI_00660		hypothetical protein	PFAM:PF00189.23, PFAM:PF07650.20
