# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFRANSCY	cds	1	1188	+	AAOLKK_00005		hypothetical protein	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFRANSCY	cds	1266	1679	+	AAOLKK_00010		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFRANSCY	cds	1682	2290	+	AAOLKK_00015		hypothetical protein	
VFRANSCY	cds	2287	2739	+	AAOLKK_00020		hypothetical protein	
VFRANSCY	cds	2717	3064	+	AAOLKK_00025		hypothetical protein	PFAM:PF00542.22
VFRANSCY	cds	3073	6834	+	AAOLKK_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFRANSCY	cds	6831	10718	+	AAOLKK_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFRANSCY	cds	10715	11107	+	AAOLKK_00040		hypothetical protein	
VFRANSCY	cds	11082	11555	+	AAOLKK_00045		30S ribosomal protein S7	SO:0001217, UniRef:UniRef50_E0TJ50
VFRANSCY	cds	11555	13621	+	AAOLKK_00050		Elongation factor G 2	SO:0001217, UniRef:UniRef50_Q62GK2
VFRANSCY	cds	13618	13926	+	AAOLKK_00055		hypothetical protein	PFAM:PF00338.25
VFRANSCY	tRNA	14342	14414	+	AAOLKK_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFRANSCY	cds	14422	14799	+	AAOLKK_00065		hypothetical protein	
VFRANSCY	cds	14773	15243	-	AAOLKK_00070		hypothetical protein	PFAM:PF00398.23
VFRANSCY	cds	15465	16556	-	AAOLKK_00075		hypothetical protein	
VFRANSCY	cds	16553	16942	-	AAOLKK_00080		hypothetical protein	
VFRANSCY	cds	16942	17238	-	AAOLKK_00085		hypothetical protein	
VFRANSCY	cds	17235	18032	-	AAOLKK_00090		hypothetical protein	PFAM:PF01678.22
VFRANSCY	cds	18034	18579	-	AAOLKK_00095		hypothetical protein	
VFRANSCY	tRNA	18821	18893	+	AAOLKK_00100	trnQ	tRNA-Gln(ttg)	SO:0000261
VFRANSCY	cds	19756	20265	+	AAOLKK_00105		hypothetical protein	
VFRANSCY	cds	20266	20811	-	AAOLKK_00110		hypothetical protein	PFAM:PF05175.17, PFAM:PF13847.9
VFRANSCY	tRNA	20818	21053	-	AAOLKK_00115		tRNA-Xxx	
VFRANSCY	cds	21129	22256	+	AAOLKK_00120		hypothetical protein	PFAM:PF00266.22
VFRANSCY	cds	22253	23524	-	AAOLKK_00125		hypothetical protein	PFAM:PF00152.23, PFAM:PF01409.23
VFRANSCY	cds	23521	24219	-	AAOLKK_00130		hypothetical protein	PFAM:PF03462.21
VFRANSCY	cds	24221	25063	-	AAOLKK_00135		hypothetical protein	PFAM:PF00701.25
VFRANSCY	cds	25107	26033	+	AAOLKK_00140		hypothetical protein	
VFRANSCY	cds	26030	27202	+	AAOLKK_00145		hypothetical protein	
VFRANSCY	tRNA	27244	27327	+	AAOLKK_00150	trnS	tRNA-Ser(gct)	SO:0000269
VFRANSCY	cds	27542	29752	-	AAOLKK_00155		hypothetical protein	PFAM:PF08264.16
VFRANSCY	cds	29754	29900	-	AAOLKK_00160		hypothetical protein	
VFRANSCY	cds	29906	30070	-	AAOLKK_00165		hypothetical protein	
VFRANSCY	tmRNA	32191	32515	-	AAOLKK_00170	ssrA	transfer-messenger RNA, SsrA	SO:0000584
VFRANSCY	cds	32521	33222	+	AAOLKK_00175		hypothetical protein	
VFRANSCY	cds	33225	34388	+	AAOLKK_00180		hypothetical protein	PFAM:PF01053.23
VFRANSCY	cds	34378	35241	-	AAOLKK_00185		hypothetical protein	PFAM:PF03462.21
VFRANSCY	cds	35253	35990	-	AAOLKK_00190		hypothetical protein	PFAM:PF00218.24
VFRANSCY	cds	35968	37002	-	AAOLKK_00195		hypothetical protein	
VFRANSCY	cds	36989	37552	-	AAOLKK_00200		hypothetical protein	PFAM:PF00117.31
VFRANSCY	cds	37549	38766	-	AAOLKK_00205		hypothetical protein	
VFRANSCY	cds	38769	40151	-	AAOLKK_00210		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFRANSCY	cds	41115	41222	-	AAOLKK_00215		hypothetical protein	
VFRANSCY	cds	41573	42964	-	AAOLKK_00220		hypothetical protein	PFAM:PF00749.24
VFRANSCY	cds	42961	43926	-	AAOLKK_00225		hypothetical protein	
VFRANSCY	tRNA	47188	47425	+	AAOLKK_00230		tRNA-Xxx	
VFRANSCY	tRNA	50546	50626	+	AAOLKK_00235	trnL	tRNA-Leu(aag)	SO:0000264
VFRANSCY	tRNA	50628	50701	+	AAOLKK_00240	trnL	tRNA-Leu(tag)	SO:0000264
VFRANSCY	tRNA	50702	50785	+	AAOLKK_00245	trnS	tRNA-Ser(aga)	SO:0000269
VFRANSCY	cds	51577	52617	+	AAOLKK_00250		hypothetical protein	PFAM:PF01118.27, PFAM:PF02774.21
VFRANSCY	cds	52595	53233	+	AAOLKK_00255		hypothetical protein	PFAM:PF00697.25
VFRANSCY	cds	53208	54359	+	AAOLKK_00260		hypothetical protein	
VFRANSCY	cds	54385	55095	+	AAOLKK_00265		hypothetical protein	PFAM:PF00290.23
VFRANSCY	cds	55064	55327	+	AAOLKK_00270		hypothetical protein	
VFRANSCY	cds	55308	55541	+	AAOLKK_00275		hypothetical protein	
VFRANSCY	tRNA	55543	55614	-	AAOLKK_00280	trnN	tRNA-Asn(gtt)	SO:0000257
