locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFCALBON1_00001	tRNA	74				tRNA-Trp(cca)
VFCALBON1_00002	CDS	612				hypothetical protein
VFCALBON1_00003	CDS	447				hypothetical protein
VFCALBON1_00004	CDS	366				hypothetical protein
VFCALBON1_00005	CDS	3579	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFCALBON1_00006	CDS	3831	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFCALBON1_00007	CDS	399	rpsL		COG0048	30S ribosomal protein S12
VFCALBON1_00008	CDS	483	rpsG		COG0049	30S ribosomal protein S7
VFCALBON1_00009	CDS	2052	fusA		COG0480	Elongation factor G
VFCALBON1_00010	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
VFCALBON1_00011	tRNA	73				tRNA-Phe(gaa)
VFCALBON1_00012	CDS	753	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFCALBON1_00013	CDS	1104				hypothetical protein
VFCALBON1_00014	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFCALBON1_00015	CDS	312				hypothetical protein
VFCALBON1_00016	CDS	777	dapF	5.1.1.7		Diaminopimelate epimerase
VFCALBON1_00017	CDS	600				hypothetical protein
VFCALBON1_00018	tRNA	72				tRNA-Gln(ttg)
VFCALBON1_00019	CDS	876	prs			Putative ribose-phosphate pyrophosphokinase
VFCALBON1_00020	CDS	471				hypothetical protein
VFCALBON1_00021	CDS	525	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFCALBON1_00022	CDS	1080	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFCALBON1_00023	CDS	1224	lysS	6.1.1.6		Lysine--tRNA ligase
VFCALBON1_00024	CDS	663	prfB			Peptide chain release factor 2
VFCALBON1_00025	CDS	834	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFCALBON1_00026	tRNA	85				tRNA-Ser(gct)
VFCALBON1_00027	CDS	2268				hypothetical protein
VFCALBON1_00028	CDS	162				hypothetical protein
VFCALBON1_00029	CDS	150				hypothetical protein
VFCALBON1_00030	CDS	2205	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFCALBON1_00031	CDS	660				hypothetical protein
VFCALBON1_00032	CDS	1122	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
VFCALBON1_00033	CDS	801	prfA		COG0216	Peptide chain release factor 1
VFCALBON1_00034	CDS	735	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
VFCALBON1_00035	CDS	957	trpD	2.4.2.18		Anthranilate phosphoribosyltransferase
VFCALBON1_00036	CDS	579				hypothetical protein
VFCALBON1_00037	CDS	1167	menF	5.4.4.2		Isochorismate synthase MenF
VFCALBON1_00038	CDS	1362	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFCALBON1_00039	CDS	1296				hypothetical protein
VFCALBON1_00040	CDS	903	thrB	2.7.1.39	COG2334	Homoserine kinase
VFCALBON1_00041	CDS	912	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
VFCALBON1_00042	CDS	1257	rpoD			RNA polymerase sigma factor RpoD
VFCALBON1_00043	CDS	102				hypothetical protein
VFCALBON1_00044	CDS	2916	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
VFCALBON1_00045	tRNA	76				tRNA-Leu(aag)
VFCALBON1_00046	tRNA	73				tRNA-Leu(tag)
VFCALBON1_00047	tRNA	86				tRNA-Ser(aga)
VFCALBON1_00048	CDS	738				hypothetical protein
VFCALBON1_00049	CDS	1020	asd1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 1
VFCALBON1_00050	CDS	591	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
VFCALBON1_00051	CDS	1125	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFCALBON1_00052	CDS	618	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFCALBON1_00053	CDS	243				hypothetical protein
VFCALBON1_00054	CDS	213				hypothetical protein
VFCALBON1_00055	tRNA	74				tRNA-Asn(gtt)
VFCALBON1_00056	CDS	534				hypothetical protein
VFCALBON1_00057	tRNA	71				tRNA-Cys(gca)
VFCALBON1_00058	tRNA	72				tRNA-Gly(gcc)
VFCALBON1_00059	CDS	1047	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFCALBON1_00060	CDS	3087	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFCALBON1_00061	CDS	537	rlmE	2.1.1.166		Ribosomal RNA large subunit methyltransferase E
VFCALBON1_00062	CDS	621	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFCALBON1_00063	tRNA	72				tRNA-Val(tac)
VFCALBON1_00064	tRNA	81				tRNA-Leu(caa)
VFCALBON1_00065	tRNA	86				tRNA-Ser(tga)
VFCALBON1_00066	CDS	405	hisG	2.4.2.17		ATP phosphoribosyltransferase
VFCALBON1_00067	CDS	1239	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFCALBON1_00068	CDS	924	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
VFCALBON1_00069	CDS	561	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
VFCALBON1_00070	CDS	645	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFCALBON1_00071	CDS	702	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
