locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMDICPAN5_00001	CDS	663	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMDICPAN5_00001	gene	663	lipB			
SMDICPAN5_00002	CDS	2544	valS	6.1.1.9		Valine--tRNA ligase
SMDICPAN5_00002	gene	2544	valS			
SMDICPAN5_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMDICPAN5_00003	gene	333	rsfS			
SMDICPAN5_00004	CDS	1110	dnaN		COG0592	Beta sliding clamp
SMDICPAN5_00004	gene	1110	dnaN			
SMDICPAN5_00005	CDS	1107	rpsA		COG0539	30S ribosomal protein S1
SMDICPAN5_00005	gene	1107	rpsA			
SMDICPAN5_00006	CDS	1164	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMDICPAN5_00006	gene	1164	rho			
SMDICPAN5_00007	CDS	1062	prfA		COG0216	Peptide chain release factor RF1
SMDICPAN5_00007	gene	1062	prfA			
SMDICPAN5_00008	CDS	756	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMDICPAN5_00008	gene	756	rsmA			
SMDICPAN5_00009	tRNA	75				tRNA-Met(cat)
SMDICPAN5_00009	gene	75				
SMDICPAN5_00010	tRNA	77				tRNA-Asn(gtt)
SMDICPAN5_00010	gene	77				
SMDICPAN5_00011	CDS	708				hypothetical protein
SMDICPAN5_00011	gene	708				
SMDICPAN5_00012	CDS	258				hypothetical protein
SMDICPAN5_00012	gene	258				
SMDICPAN5_00013	CDS	2121	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMDICPAN5_00013	gene	2121	glnS			
SMDICPAN5_00014	CDS	1224	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMDICPAN5_00014	gene	1224	mnmG			
SMDICPAN5_00015	CDS	444	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMDICPAN5_00015	gene	444	ybeY			
SMDICPAN5_00016	tRNA	71				tRNA-Cys(gca)
SMDICPAN5_00016	gene	71				
SMDICPAN5_00017	CDS	573	ctc		COG1825	General stress protein CTC
SMDICPAN5_00017	gene	573	ctc			
SMDICPAN5_00018	CDS	1500	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMDICPAN5_00018	gene	1500	gltX			
SMDICPAN5_00019	CDS	459	rplI		COG0359	50S ribosomal protein L9
SMDICPAN5_00019	gene	459	rplI			
SMDICPAN5_00020	CDS	270	rpsR			30S ribosomal protein S18
SMDICPAN5_00020	gene	270	rpsR			
SMDICPAN5_00021	CDS	357	rpsF		COG0360	30S ribosomal protein S6
SMDICPAN5_00021	gene	357	rpsF			
SMDICPAN5_00022	tmRNA	257	ssrA			transfer-messenger RNA, SsrA
SMDICPAN5_00022	gene	257	ssrA			
SMDICPAN5_00023	CDS	288	rpmA		COG0211	50S ribosomal protein L27
SMDICPAN5_00023	gene	288	rpmA			
SMDICPAN5_00024	CDS	333	rplU		COG0261	50S ribosomal protein L21
SMDICPAN5_00024	gene	333	rplU			
SMDICPAN5_00025	tRNA	76				tRNA-Met(cat)
SMDICPAN5_00025	gene	76				
SMDICPAN5_00026	CDS	1317	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMDICPAN5_00026	gene	1317	asnS			
SMDICPAN5_00027	CDS	513	frr		COG0233	Ribosome-recycling factor
SMDICPAN5_00027	gene	513	frr			
SMDICPAN5_00028	CDS	345	trpS_1	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMDICPAN5_00028	gene	345	trpS_1			
SMDICPAN5_00029	CDS	564	trpS_2	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMDICPAN5_00029	gene	564	trpS_2			
SMDICPAN5_00030	CDS	90				hypothetical protein
SMDICPAN5_00030	gene	90				
SMDICPAN5_00031	tRNA	85				tRNA-Leu(tag)
SMDICPAN5_00031	gene	85				
SMDICPAN5_00032	CDS	741				hypothetical protein
SMDICPAN5_00032	gene	741				
SMDICPAN5_00033	CDS	849	lipA	2.8.1.8		Lipoyl synthase
SMDICPAN5_00033	gene	849	lipA			
SMDICPAN5_00034	CDS	1308	der		COG1160	GTPase Der
SMDICPAN5_00034	gene	1308	der			
SMDICPAN5_00035	CDS	1263	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMDICPAN5_00035	gene	1263	maeB			
SMDICPAN5_00036	tRNA	83				tRNA-Ser(gct)
SMDICPAN5_00036	gene	83				
SMDICPAN5_00037	tRNA	75				tRNA-Pro(tgg)
SMDICPAN5_00037	gene	75				
SMDICPAN5_00038	tRNA	73				tRNA-Arg(tct)
SMDICPAN5_00038	gene	73				
SMDICPAN5_00039	CDS	210	fdx		COG1145	Ferredoxin
SMDICPAN5_00039	gene	210	fdx			
SMDICPAN5_00040	CDS	327	rplS		COG0335	50S ribosomal protein L19
SMDICPAN5_00040	gene	327	rplS			
SMDICPAN5_00041	CDS	1299	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMDICPAN5_00041	gene	1299	mtaB			
SMDICPAN5_00042	CDS	1827	htpG		COG0326	Chaperone protein HtpG
SMDICPAN5_00042	gene	1827	htpG			
SMDICPAN5_00043	tRNA	87				tRNA-Ser(tga)
SMDICPAN5_00043	gene	87				
SMDICPAN5_00044	CDS	1458	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMDICPAN5_00044	gene	1458	proS			
SMDICPAN5_00045	CDS	1134	iscS	2.8.1.7		Cysteine desulfurase IscS
SMDICPAN5_00045	gene	1134	iscS			
SMDICPAN5_00046	CDS	951	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
SMDICPAN5_00046	gene	951	tilS			
SMDICPAN5_00047	tRNA	73				tRNA-Lys(ttt)
SMDICPAN5_00047	gene	73				
SMDICPAN5_00048	tRNA	74				tRNA-Asp(gtc)
SMDICPAN5_00048	gene	74				
SMDICPAN5_00049	CDS	3816	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
SMDICPAN5_00049	gene	3816	dnaE			
SMDICPAN5_00050	tRNA	75				tRNA-Val(tac)
SMDICPAN5_00050	gene	75				
SMDICPAN5_00051	CDS	1356	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
SMDICPAN5_00051	gene	1356	mnmE			
SMDICPAN5_00052	CDS	834				hypothetical protein
SMDICPAN5_00052	gene	834				
SMDICPAN5_00053	CDS	1368	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SMDICPAN5_00053	gene	1368	dnaC			
SMDICPAN5_00054	CDS	543	grpE		COG0576	Protein GrpE
SMDICPAN5_00054	gene	543	grpE			
SMDICPAN5_00055	CDS	1080	dnaJ			Chaperone protein DnaJ
SMDICPAN5_00055	gene	1080	dnaJ			
SMDICPAN5_00056	CDS	1179	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SMDICPAN5_00056	gene	1179	mnmA			
SMDICPAN5_00057	CDS	1092	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
SMDICPAN5_00057	gene	1092	ilvE			
SMDICPAN5_00058	CDS	453	def	3.5.1.88	COG0242	Peptide deformylase
SMDICPAN5_00058	gene	453	def			
SMDICPAN5_00059	CDS	342	rplT		COG0292	50S ribosomal protein L20
SMDICPAN5_00059	gene	342	rplT			
SMDICPAN5_00060	CDS	207	rpmI			50S ribosomal protein L35
SMDICPAN5_00060	gene	207	rpmI			
SMDICPAN5_00061	CDS	522	infC			Translation initiation factor IF-3
SMDICPAN5_00061	gene	522	infC			
SMDICPAN5_00062	CDS	1863	dnaK			Chaperone protein DnaK
SMDICPAN5_00062	gene	1863	dnaK			
SMDICPAN5_00063	CDS	363	rplM		COG0102	50S ribosomal protein L13
SMDICPAN5_00063	gene	363	rplM			
SMDICPAN5_00064	CDS	384	rpsI		COG0103	30S ribosomal protein S9
SMDICPAN5_00064	gene	384	rpsI			
SMDICPAN5_00065	CDS	714	rpsB		COG0052	30S ribosomal protein S2
SMDICPAN5_00065	gene	714	rpsB			
SMDICPAN5_00066	tRNA	82				tRNA-Leu(taa)
SMDICPAN5_00066	gene	82				
SMDICPAN5_00067	tRNA	73				tRNA-Gly(gcc)
SMDICPAN5_00067	gene	73				
SMDICPAN5_00068	CDS	1290	mutS		COG0249	DNA mismatch repair protein MutS
SMDICPAN5_00068	gene	1290	mutS			
SMDICPAN5_00069	CDS	1215	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
SMDICPAN5_00069	gene	1215	clpX			
SMDICPAN5_00070	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
SMDICPAN5_00070	gene	651	clpP			
SMDICPAN5_00071	CDS	1047	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
SMDICPAN5_00071	gene	1047	dnaX			
SMDICPAN5_00072	rRNA	103				5S ribosomal RNA
SMDICPAN5_00072	gene	103				
SMDICPAN5_00073	rRNA	2857				23S ribosomal RNA
SMDICPAN5_00073	gene	2857				
SMDICPAN5_00074	tRNA	74				tRNA-Ala(tgc)
SMDICPAN5_00074	gene	74				
SMDICPAN5_00075	tRNA	74				tRNA-Ile(gat)
SMDICPAN5_00075	gene	74				
SMDICPAN5_00076	rRNA	1529				16S ribosomal RNA
SMDICPAN5_00076	gene	1529				
SMDICPAN5_00077	CDS	1116	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
SMDICPAN5_00077	gene	1116	queA			
SMDICPAN5_00078	CDS	420	sufE			Cysteine desulfuration protein SufE
SMDICPAN5_00078	gene	420	sufE			
SMDICPAN5_00079	CDS	624	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
SMDICPAN5_00079	gene	624	tsaB			
SMDICPAN5_00080	tRNA	74				tRNA-Thr(tgt)
SMDICPAN5_00080	gene	74				
SMDICPAN5_00081	tRNA	82				tRNA-Tyr(gta)
SMDICPAN5_00081	gene	82				
SMDICPAN5_00082	tRNA	72				tRNA-Gly(tcc)
SMDICPAN5_00082	gene	72				
SMDICPAN5_00083	tRNA	75				tRNA-Thr(ggt)
SMDICPAN5_00083	gene	75				
SMDICPAN5_00084	CDS	1182	tufA		COG0050	Elongation factor Tu
SMDICPAN5_00084	gene	1182	tufA			
SMDICPAN5_00085	tRNA	74				tRNA-Trp(cca)
SMDICPAN5_00085	gene	74				
SMDICPAN5_00086	CDS	453	rplK		COG0080	50S ribosomal protein L11
SMDICPAN5_00086	gene	453	rplK			
SMDICPAN5_00087	CDS	624	rplA			50S ribosomal protein L1
SMDICPAN5_00087	gene	624	rplA			
SMDICPAN5_00088	CDS	540	rplJ			50S ribosomal protein L10
SMDICPAN5_00088	gene	540	rplJ			
SMDICPAN5_00089	CDS	378	rplL			50S ribosomal protein L7/L12
SMDICPAN5_00089	gene	378	rplL			
SMDICPAN5_00090	CDS	3696	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
SMDICPAN5_00090	gene	3696	rpoB			
SMDICPAN5_00091	CDS	4083	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
SMDICPAN5_00091	gene	4083	rpoC			
SMDICPAN5_00092	CDS	741	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
SMDICPAN5_00092	gene	741	truA			
SMDICPAN5_00093	CDS	1023	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
SMDICPAN5_00093	gene	1023	rluD			
SMDICPAN5_00094	tRNA	76				tRNA-His(gtg)
SMDICPAN5_00094	gene	76				
SMDICPAN5_00095	CDS	225	rpmB		COG0227	50S ribosomal protein L28
SMDICPAN5_00095	gene	225	rpmB			
