# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFSTELAU	cds	1	1188	+	OJNFPA_00005		hypothetical protein	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFSTELAU	cds	1197	1589	+	OJNFPA_00010		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFSTELAU	cds	1586	2140	+	OJNFPA_00015		hypothetical protein	
VFSTELAU	cds	2133	2576	+	OJNFPA_00020		hypothetical protein	
VFSTELAU	cds	2554	2910	+	OJNFPA_00025		hypothetical protein	PFAM:PF00542.22, PFAM:PF16320.8
VFSTELAU	cds	2907	6266	+	OJNFPA_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04561.17, PFAM:PF04565.19
VFSTELAU	cds	6259	10035	+	OJNFPA_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFSTELAU	cds	10013	10378	+	OJNFPA_00040		30S ribosomal protein S12	SO:0001217, UniRef:UniRef50_Q01W87
VFSTELAU	cds	10375	10839	+	OJNFPA_00045		hypothetical protein	PFAM:PF00177.24
VFSTELAU	cds	10848	12914	+	OJNFPA_00050		Elongation factor G	SO:0001217, UniRef:UniRef50_A4SHV8
VFSTELAU	cds	12911	13210	+	OJNFPA_00055		hypothetical protein	PFAM:PF00338.25
VFSTELAU	cds	13403	13846	+	OJNFPA_00060		hypothetical protein	PFAM:PF01327.24
VFSTELAU	cds	13836	13997	+	OJNFPA_00065		hypothetical protein	
VFSTELAU	cds	13940	14395	-	OJNFPA_00070		hypothetical protein	PFAM:PF00398.23
VFSTELAU	cds	14405	14791	-	OJNFPA_00075		hypothetical protein	
VFSTELAU	cds	14769	15053	-	OJNFPA_00080		hypothetical protein	
VFSTELAU	cds	15050	15832	-	OJNFPA_00085		hypothetical protein	
VFSTELAU	cds	15838	16461	-	OJNFPA_00090		hypothetical protein	
VFSTELAU	cds	16466	17803	-	OJNFPA_00095		hypothetical protein	PFAM:PF00009.30
VFSTELAU	cds	17835	18668	+	OJNFPA_00100		hypothetical protein	PFAM:PF13793.9
VFSTELAU	cds	18670	19116	+	OJNFPA_00105		hypothetical protein	
VFSTELAU	cds	19100	19609	-	OJNFPA_00110		hypothetical protein	
VFSTELAU	cds	19585	20274	-	OJNFPA_00115		hypothetical protein	PFAM:PF03462.21
VFSTELAU	cds	20302	21702	-	OJNFPA_00120		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFSTELAU	cds	21770	22675	-	OJNFPA_00125		hypothetical protein	
VFSTELAU	cds	22695	23855	+	OJNFPA_00130		hypothetical protein	PFAM:PF04542.17, PFAM:PF04545.19
VFSTELAU	cds	23971	26721	+	OJNFPA_00135		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFSTELAU	cds	26684	26866	+	OJNFPA_00140		hypothetical protein	PFAM:PF00312.25
