#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFLYNSP	1672	2271	+	HJPDGP_00010	23.9	10.1		
VFLYNSP	2261	2728	+	HJPDGP_00015	19.2	10.5		
VFLYNSP	2703	3044	+	HJPDGP_00020	13.1	7.6	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFLYNSP	3044	6697	+	HJPDGP_00025	143.4	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFLYNSP	6690	10508	+	HJPDGP_00030	146.7	10.0	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFLYNSP	10484	10876	+	HJPDGP_00035	14.7	10.8		
VFLYNSP	10851	11324	+	HJPDGP_00040	18.7	10.3	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFLYNSP	13381	13686	+	HJPDGP_00050	12.0	10.0	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFLYNSP	14179	14613	+	HJPDGP_00060	17.7	10.1		
VFLYNSP	14594	15043	+	HJPDGP_00065	18.2	10.0		
VFLYNSP	15040	16026	+	HJPDGP_00070	40.6	10.3		
VFLYNSP	16043	16729	-	HJPDGP_00075	27.9	10.0	PF00398.23|RrnaAD	PFAM:PF00398.23
VFLYNSP	16716	17837	-	HJPDGP_00080	44.6	10.1		
VFLYNSP	17837	18226	-	HJPDGP_00085	14.9	9.8		
VFLYNSP	18216	18524	-	HJPDGP_00090	12.1	11.1		
