GENE000024_Prokka:VFPROSP_00027|20885_21404_-1|	GENE000052_Prokka:VFOMOUHL_00055|51713_52268_1|	0.343	102	66	0	3	104	17	118	1.604E-15	66
GENE000027_Prokka:VFPROSP_00033|28888_29938_1|	GENE000043_Prokka:VFOMOUHL_00044|41111_42104_-1|	0.335	336	206	0	1	336	1	311	1.019E-53	185
GENE000052_Prokka:VFPROSP_00070|55874_56192_-1|	GENE000047_Prokka:VFOMOUHL_00048|45546_45984_1|	0.443	97	51	0	8	100	45	141	3.908E-23	85
GENE000067_Prokka:VFPROSP_00085|67505_67919_1|	GENE000066_Prokka:VFOMOUHL_00069|57248_57683_1|	0.314	124	83	0	3	126	10	131	1.278E-14	62
GENE000069_Prokka:VFPROSP_00087|68269_68485_1|	GENE000067_Prokka:VFOMOUHL_00070|57874_58099_1|	0.367	68	42	0	2	69	4	70	2.273E-14	58
GENE000070_Prokka:VFPROSP_00088|68595_68946_1|	GENE000068_Prokka:VFOMOUHL_00071|58228_58570_1|	0.339	103	67	0	9	110	5	107	2.486E-16	66
GENE000071_Prokka:VFPROSP_00089|68938_69283_1|	GENE000069_Prokka:VFOMOUHL_00072|58562_58904_1|	0.305	108	74	0	6	113	6	112	2.780E-14	60
GENE000075_Prokka:VFPROSP_00093|71293_71704_1|	GENE000074_Prokka:VFOMOUHL_00077|61549_61930_1|	0.293	106	73	0	5	110	9	112	1.801E-08	44
GENE000007_Prokka:VFPROSP_00008|11366_11732_1|	GENE000007_Prokka:VFOMOUHL_00007|9181_9556_1|	0.716	106	30	0	14	119	15	119	7.898E-47	154
GENE000053_Prokka:VFPROSP_00071|56301_57045_1|	GENE000046_Prokka:VFOMOUHL_00047|44825_45491_-1|	0.283	105	75	0	48	152	25	129	1.080E-07	44
GENE000055_Prokka:VFPROSP_00073|60299_61220_-1|	GENE000032_Prokka:VFOMOUHL_00032|31367_32306_1|	0.372	293	181	0	4	296	5	294	8.021E-60	201
GENE000011_Prokka:VFPROSP_00012|14552_14975_1|	GENE000011_Prokka:VFOMOUHL_00011|12282_12699_1|	0.330	100	61	0	39	138	34	125	7.839E-12	54
GENE000013_Prokka:VFPROSP_00015|16275_16665_-1|	GENE000013_Prokka:VFOMOUHL_00013|12947_13301_-1|	0.264	115	83	0	15	129	4	117	1.405E-09	47
GENE000018_Prokka:VFPROSP_00021|18294_18723_-1|	GENE000058_Prokka:VFOMOUHL_00061|54421_54829_1|	0.351	128	82	0	1	128	1	127	8.632E-22	83
GENE000019_Prokka:VFPROSP_00022|18715_19327_-1|	GENE000057_Prokka:VFOMOUHL_00060|53820_54429_1|	0.220	200	155	0	1	200	1	200	1.644E-11	55
GENE000008_Prokka:VFPROSP_00009|11733_12204_1|	GENE000008_Prokka:VFOMOUHL_00008|9542_9971_1|	0.343	135	87	0	17	151	3	135	6.497E-22	84
GENE000010_Prokka:VFPROSP_00011|14244_14556_1|	GENE000010_Prokka:VFOMOUHL_00010|12014_12299_1|	0.278	61	43	0	33	93	20	80	1.598E-07	40
GENE000042_Prokka:VFPROSP_00056|42639_43434_-1|	GENE000026_Prokka:VFOMOUHL_00026|26711_27512_1|	0.240	201	150	0	61	261	52	250	9.922E-13	60
GENE000043_Prokka:VFPROSP_00059|43713_46662_-1|	GENE000025_Prokka:VFOMOUHL_00025|23860_26542_1|	0.274	818	563	0	33	850	35	810	7.542E-90	312
GENE000046_Prokka:VFPROSP_00062|49880_50594_1|	GENE000023_Prokka:VFOMOUHL_00023|22025_22709_-1|	0.426	223	122	0	8	230	5	218	1.663E-57	191
GENE000047_Prokka:VFPROSP_00063|50575_51709_-1|	GENE000022_Prokka:VFOMOUHL_00022|20915_22064_1|	0.295	365	252	0	8	372	12	370	2.399E-53	185
GENE000048_Prokka:VFPROSP_00064|51951_54201_-1|	GENE000021_Prokka:VFOMOUHL_00021|18603_20745_1|	0.350	727	463	0	22	748	1	713	3.578E-124	408
GENE000060_Prokka:VFPROSP_00078|64286_64925_1|	GENE000016_Prokka:VFOMOUHL_00016|14870_15452_-1|	0.335	149	98	0	4	152	12	160	7.262E-24	92
GENE000021_Prokka:VFPROSP_00024|19657_19912_-1|	GENE000055_Prokka:VFOMOUHL_00058|53331_53520_1|	0.596	57	23	0	28	84	1	57	2.104E-20	76
GENE000005_Prokka:VFPROSP_00006|3129_7437_1|	GENE000005_Prokka:VFOMOUHL_00005|2622_5787_1|	0.271	990	574	0	445	1434	265	1053	4.364E-88	312
GENE000026_Prokka:VFPROSP_00032|27073_28882_1|	GENE000044_Prokka:VFOMOUHL_00045|42100_43918_-1|	0.625	576	215	0	1	573	1	576	5.851E-241	741
GENE000006_Prokka:VFPROSP_00007|7438_11380_1|	GENE000006_Prokka:VFOMOUHL_00006|5762_9185_1|	0.290	1081	684	0	223	1303	173	1136	1.003E-104	364
GENE000030_Prokka:VFPROSP_00036|31201_32527_-1|	GENE000041_Prokka:VFOMOUHL_00042|39088_40306_1|	0.279	417	278	0	19	435	16	402	1.271E-36	137
GENE000009_Prokka:VFPROSP_00010|12203_14261_1|	GENE000009_Prokka:VFOMOUHL_00009|9967_11992_1|	0.425	673	386	0	1	673	1	673	8.269E-179	565
GENE000025_Prokka:VFPROSP_00028|21396_21888_-1|	GENE000051_Prokka:VFOMOUHL_00054|51349_51763_1|	0.469	98	50	0	57	151	28	125	3.223E-24	91
GENE000022_Prokka:VFPROSP_00025|19898_20720_-1|	GENE000054_Prokka:VFOMOUHL_00057|52526_53264_1|	0.377	243	148	0	24	266	5	243	1.339E-46	161
