gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFKELVIT	0	1194	f	0	1	Prodigal	2.6
2	VFKELVIT	1229	1622	f	0	1	Prodigal	2.6
3	VFKELVIT	1618	2173	f	0	1	Prodigal	2.6
4	VFKELVIT	2583	2943	f	0	1	Prodigal	2.6
5	VFKELVIT	2939	6314	f	0	1	Prodigal	2.6
6	VFKELVIT	6310	10081	f	0	1	Prodigal	2.6
7	VFKELVIT	10058	10421	f	0	1	Prodigal	2.6
8	VFKELVIT	10417	10882	f	0	1	Prodigal	2.6
9	VFKELVIT	10893	12957	f	0	1	Prodigal	2.6
10	VFKELVIT	12953	13253	f	0	1	Prodigal	2.6
11	VFKELVIT	13259	13685	f	0	1	Prodigal	2.6
12	VFKELVIT	14279	14657	r	0	1	Prodigal	2.6
13	VFKELVIT	14924	15710	r	0	1	Prodigal	2.6
14	VFKELVIT	16329	17667	r	0	1	Prodigal	2.6
15	VFKELVIT	17815	18643	f	0	1	Prodigal	2.6
16	VFKELVIT	19102	19609	r	0	1	Prodigal	2.6
17	VFKELVIT	19666	20398	r	0	1	Prodigal	2.6
18	VFKELVIT	20373	21201	r	0	1	Prodigal	2.6
19	VFKELVIT	22055	23192	f	0	1	Prodigal	2.6
20	VFKELVIT	24639	26817	f	0	1	Prodigal	2.6
21	VFKELVIT	27059	27776	f	0	1	Prodigal	2.6
22	VFKELVIT	27772	28900	f	0	1	Prodigal	2.6
23	VFKELVIT	28837	29542	r	0	1	Prodigal	2.6
24	VFKELVIT	32113	33589	r	0	1	Prodigal	2.6
25	VFKELVIT	34481	35645	f	0	1	Prodigal	2.6
26	VFKELVIT	34481	35645	f	0	1	Prodigal	2.6
27	VFKELVIT	35892	38661	f	0	1	Prodigal	2.6
28	VFKELVIT	38815	39535	f	0	1	Prodigal	2.6
29	VFKELVIT	39541	40513	f	0	1	Prodigal	2.6
30	VFKELVIT	42813	43476	f	0	1	Prodigal	2.6
31	VFKELVIT	42813	43476	f	0	1	Prodigal	2.6
32	VFKELVIT	43490	44003	r	0	1	Prodigal	2.6
33	VFKELVIT	44031	45072	f	0	1	Prodigal	2.6
34	VFKELVIT	45068	48176	f	0	1	Prodigal	2.6
35	VFKELVIT	48162	48612	f	0	1	Prodigal	2.6
36	VFKELVIT	48595	49114	f	0	1	Prodigal	2.6
37	VFKELVIT	49110	50247	f	0	1	Prodigal	2.6
38	VFKELVIT	50751	51777	f	0	1	Prodigal	2.6
39	VFKELVIT	51770	52340	f	0	1	Prodigal	2.6
40	VFKELVIT	52355	53582	f	0	1	Prodigal	2.6
41	VFKELVIT	53545	54529	f	0	1	Prodigal	2.6
42	VFKELVIT	54509	55061	f	0	1	Prodigal	2.6
43	VFKELVIT	55062	55647	f	0	1	Prodigal	2.6
44	VFKELVIT	55604	56327	f	0	1	Prodigal	2.6
45	VFKELVIT	56308	57052	f	0	1	Prodigal	2.6
46	VFKELVIT	57048	57366	f	0	1	Prodigal	2.6
47	VFKELVIT	57343	57706	f	0	1	Prodigal	2.6
