gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFKELRIB	9	1203	f	0	1	Prodigal	2.6
2	VFKELRIB	1231	1621	f	0	1	Prodigal	2.6
3	VFKELRIB	1617	2175	f	0	1	Prodigal	2.6
4	VFKELRIB	2585	2945	f	0	1	Prodigal	2.6
5	VFKELRIB	2941	6313	f	0	1	Prodigal	2.6
6	VFKELRIB	6309	10080	f	0	1	Prodigal	2.6
7	VFKELRIB	10057	10420	f	0	1	Prodigal	2.6
8	VFKELRIB	10416	10881	f	0	1	Prodigal	2.6
9	VFKELRIB	10893	12957	f	0	1	Prodigal	2.6
10	VFKELRIB	12953	13253	f	0	1	Prodigal	2.6
11	VFKELRIB	13288	13726	f	0	1	Prodigal	2.6
12	VFKELRIB	14306	14684	r	0	1	Prodigal	2.6
13	VFKELRIB	14954	15740	r	0	1	Prodigal	2.6
14	VFKELRIB	16359	17694	r	0	1	Prodigal	2.6
15	VFKELRIB	17915	18743	f	0	1	Prodigal	2.6
16	VFKELRIB	19206	19713	r	0	1	Prodigal	2.6
17	VFKELRIB	20532	21399	r	0	1	Prodigal	2.6
18	VFKELRIB	22097	23267	f	0	1	Prodigal	2.6
19	VFKELRIB	24515	26702	f	0	1	Prodigal	2.6
20	VFKELRIB	26914	27661	f	0	1	Prodigal	2.6
21	VFKELRIB	27629	28757	f	0	1	Prodigal	2.6
22	VFKELRIB	28694	29399	r	0	1	Prodigal	2.6
23	VFKELRIB	29382	30072	r	0	1	Prodigal	2.6
24	VFKELRIB	30049	30910	r	0	1	Prodigal	2.6
25	VFKELRIB	30890	31457	r	0	1	Prodigal	2.6
26	VFKELRIB	31456	32668	r	0	1	Prodigal	2.6
27	VFKELRIB	32652	34032	r	0	1	Prodigal	2.6
28	VFKELRIB	34198	35062	r	0	1	Prodigal	2.6
29	VFKELRIB	35116	36280	f	0	1	Prodigal	2.6
30	VFKELRIB	35116	36280	f	0	1	Prodigal	2.6
31	VFKELRIB	36546	39306	f	0	1	Prodigal	2.6
32	VFKELRIB	39507	40227	f	0	1	Prodigal	2.6
33	VFKELRIB	40234	41203	f	0	1	Prodigal	2.6
34	VFKELRIB	41199	41814	f	0	1	Prodigal	2.6
35	VFKELRIB	41810	42950	f	0	1	Prodigal	2.6
36	VFKELRIB	43017	43608	f	0	1	Prodigal	2.6
37	VFKELRIB	43588	43810	f	0	1	Prodigal	2.6
38	VFKELRIB	44071	44758	f	0	1	Prodigal	2.6
39	VFKELRIB	44071	44758	f	0	1	Prodigal	2.6
40	VFKELRIB	44754	45267	r	0	1	Prodigal	2.6
41	VFKELRIB	45295	46336	f	0	1	Prodigal	2.6
42	VFKELRIB	46332	49437	f	0	1	Prodigal	2.6
43	VFKELRIB	49399	49903	f	0	1	Prodigal	2.6
44	VFKELRIB	49886	50405	f	0	1	Prodigal	2.6
45	VFKELRIB	50401	51538	f	0	1	Prodigal	2.6
46	VFKELRIB	52044	53004	f	0	1	Prodigal	2.6
47	VFKELRIB	53025	53640	f	0	1	Prodigal	2.6
48	VFKELRIB	53674	54898	f	0	1	Prodigal	2.6
49	VFKELRIB	54861	55845	f	0	1	Prodigal	2.6
50	VFKELRIB	55825	56377	f	0	1	Prodigal	2.6
51	VFKELRIB	56378	56963	f	0	1	Prodigal	2.6
52	VFKELRIB	56920	57649	f	0	1	Prodigal	2.6
53	VFKELRIB	57630	58374	f	0	1	Prodigal	2.6
54	VFKELRIB	58373	58667	f	0	1	Prodigal	2.6
55	VFKELRIB	58663	58954	f	0	1	Prodigal	2.6
56	VFKELRIB	59089	59911	f	0	1	Prodigal	2.6
57	VFKELRIB	59955	60333	r	0	1	Prodigal	2.6
58	VFKELRIB	60455	60914	r	0	1	Prodigal	2.6
