locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMOMMDIS_00001	gene	666	lipB			
SMOMMDIS_00001	CDS	666	lipB	2.3.1.181		Octanoyltransferase
SMOMMDIS_00002	gene	2568	valS			
SMOMMDIS_00002	CDS	2568	valS	6.1.1.9		Valine--tRNA ligase
SMOMMDIS_00003	gene	333	rsfS			
SMOMMDIS_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMOMMDIS_00004	gene	1104	dnaN			
SMOMMDIS_00004	CDS	1104	dnaN		COG0592	Beta sliding clamp
SMOMMDIS_00005	gene	1149	rpsA			
SMOMMDIS_00005	CDS	1149	rpsA		COG0539	30S ribosomal protein S1
SMOMMDIS_00006	gene	624	trmR			
SMOMMDIS_00006	CDS	624	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
SMOMMDIS_00007	gene	1185	rho			
SMOMMDIS_00007	CDS	1185	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMOMMDIS_00008	gene	1056	prfA			
SMOMMDIS_00008	CDS	1056	prfA			Peptide chain release factor 1
SMOMMDIS_00009	gene	759	rsmA			
SMOMMDIS_00009	CDS	759	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMOMMDIS_00010	gene	75				
SMOMMDIS_00010	tRNA	75				tRNA-Met(cat)
SMOMMDIS_00011	gene	3411	ileS			
SMOMMDIS_00011	CDS	3411	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SMOMMDIS_00012	gene	76				
SMOMMDIS_00012	tRNA	76				tRNA-Asn(gtt)
SMOMMDIS_00013	gene	1113				
SMOMMDIS_00013	CDS	1113				hypothetical protein
SMOMMDIS_00014	gene	1233				
SMOMMDIS_00014	CDS	1233				hypothetical protein
SMOMMDIS_00015	gene	1602	glnS			
SMOMMDIS_00015	CDS	1602	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMOMMDIS_00016	gene	1851	mnmG			
SMOMMDIS_00016	CDS	1851	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMOMMDIS_00017	gene	402	ybeY			
SMOMMDIS_00017	CDS	402	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMOMMDIS_00018	gene	71				
SMOMMDIS_00018	tRNA	71				tRNA-Cys(gca)
SMOMMDIS_00019	gene	600				
SMOMMDIS_00019	CDS	600				hypothetical protein
SMOMMDIS_00020	gene	234				
SMOMMDIS_00020	CDS	234				hypothetical protein
SMOMMDIS_00021	gene	282				
SMOMMDIS_00021	CDS	282				hypothetical protein
SMOMMDIS_00022	gene	339	rpsF			
SMOMMDIS_00022	CDS	339	rpsF		COG0360	30S ribosomal protein S6
SMOMMDIS_00023	gene	281	ssrA			
SMOMMDIS_00023	tmRNA	281	ssrA			transfer-messenger RNA, SsrA
SMOMMDIS_00024	gene	252	rpmA			
SMOMMDIS_00024	CDS	252	rpmA		COG0211	50S ribosomal protein L27
SMOMMDIS_00025	gene	336	rplU			
SMOMMDIS_00025	CDS	336	rplU		COG0261	50S ribosomal protein L21
SMOMMDIS_00026	gene	76				
SMOMMDIS_00026	tRNA	76				tRNA-Met(cat)
SMOMMDIS_00027	gene	549	frr			
SMOMMDIS_00027	CDS	549	frr		COG0233	Ribosome-recycling factor
SMOMMDIS_00028	gene	963	trpS			
SMOMMDIS_00028	CDS	963	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMOMMDIS_00029	gene	1743	korA			
SMOMMDIS_00029	CDS	1743	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
SMOMMDIS_00030	gene	93				
SMOMMDIS_00030	CDS	93				hypothetical protein
SMOMMDIS_00031	gene	86				
SMOMMDIS_00031	tRNA	86				tRNA-Leu(tag)
SMOMMDIS_00032	gene	82				
SMOMMDIS_00032	tRNA	82				tRNA-Leu(caa)
SMOMMDIS_00033	gene	630	ahpC			
SMOMMDIS_00033	CDS	630	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
SMOMMDIS_00034	gene	771				
SMOMMDIS_00034	CDS	771				hypothetical protein
SMOMMDIS_00035	gene	849	lipA			
SMOMMDIS_00035	CDS	849	lipA	2.8.1.8		Lipoyl synthase
SMOMMDIS_00036	gene	1302	der			
SMOMMDIS_00036	CDS	1302	der		COG1160	GTPase Der
SMOMMDIS_00037	gene	1149	hflX			
SMOMMDIS_00037	CDS	1149	hflX		COG2262	GTPase HflX
SMOMMDIS_00038	gene	177				
SMOMMDIS_00038	CDS	177				hypothetical protein
SMOMMDIS_00039	gene	174				
SMOMMDIS_00039	CDS	174				hypothetical protein
SMOMMDIS_00040	gene	207	maeB			
SMOMMDIS_00040	CDS	207	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMOMMDIS_00041	gene	83				
SMOMMDIS_00041	tRNA	83				tRNA-Ser(gct)
SMOMMDIS_00042	gene	75				
SMOMMDIS_00042	tRNA	75				tRNA-Pro(tgg)
SMOMMDIS_00043	gene	76				
SMOMMDIS_00043	tRNA	76				tRNA-Arg(tct)
SMOMMDIS_00044	gene	1458	glyQS			
SMOMMDIS_00044	CDS	1458	glyQS	6.1.1.14		Glycine--tRNA ligase
SMOMMDIS_00045	gene	204	fdx			
