locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFMYCCUN_00001	CDS	1185	tufA		COG0050	Elongation factor Tu
VFMYCCUN_00001	gene	1185	tufA			
VFMYCCUN_00002	tRNA	71				tRNA-Trp(cca)
VFMYCCUN_00002	gene	71				
VFMYCCUN_00003	CDS	417	rplK		COG0080	50S ribosomal protein L11
VFMYCCUN_00003	gene	417	rplK			
VFMYCCUN_00004	CDS	585				hypothetical protein
VFMYCCUN_00004	gene	585				
VFMYCCUN_00005	CDS	417				hypothetical protein
VFMYCCUN_00005	gene	417				
VFMYCCUN_00006	CDS	333	rplL		COG0222	50S ribosomal protein L7/L12
VFMYCCUN_00006	gene	333	rplL			
VFMYCCUN_00007	CDS	3627	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
VFMYCCUN_00007	gene	3627	rpoB			
VFMYCCUN_00008	CDS	3858	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFMYCCUN_00008	gene	3858	rpoC			
VFMYCCUN_00009	CDS	390	rpsL		COG0048	30S ribosomal protein S12
VFMYCCUN_00009	gene	390	rpsL			
VFMYCCUN_00010	CDS	477	rpsG		COG0049	30S ribosomal protein S7
VFMYCCUN_00010	gene	477	rpsG			
VFMYCCUN_00011	CDS	2031	fusA		COG0480	Elongation factor G
VFMYCCUN_00011	gene	2031	fusA			
VFMYCCUN_00012	CDS	294	rpsJ		COG0051	30S ribosomal protein S10
VFMYCCUN_00012	gene	294	rpsJ			
VFMYCCUN_00013	CDS	411	def1	3.5.1.88		Peptide deformylase 1
VFMYCCUN_00013	gene	411	def1			
VFMYCCUN_00014	tRNA	75				tRNA-Phe(gaa)
VFMYCCUN_00014	gene	75				
VFMYCCUN_00015	CDS	411	ybeY	3.1.-.-		Endoribonuclease YbeY
VFMYCCUN_00015	gene	411	ybeY			
VFMYCCUN_00016	CDS	705	erm	2.1.1.184		rRNA adenine N-6-methyltransferase
VFMYCCUN_00016	gene	705	erm			
VFMYCCUN_00017	CDS	1359	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
VFMYCCUN_00017	gene	1359	tyrS			
VFMYCCUN_00018	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFMYCCUN_00018	gene	390	rpsI			
VFMYCCUN_00019	CDS	300	rplM		COG0102	50S ribosomal protein L13
VFMYCCUN_00019	gene	300	rplM			
VFMYCCUN_00020	CDS	765	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFMYCCUN_00020	gene	765	dapF			
VFMYCCUN_00021	CDS	642	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
VFMYCCUN_00021	gene	642	rpiA			
VFMYCCUN_00022	tRNA	72				tRNA-Gln(ttg)
VFMYCCUN_00022	gene	72				
VFMYCCUN_00023	CDS	864	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFMYCCUN_00023	gene	864	prs			
VFMYCCUN_00024	CDS	468				hypothetical protein
VFMYCCUN_00024	gene	468				
VFMYCCUN_00025	CDS	555	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFMYCCUN_00025	gene	555	rsmD			
VFMYCCUN_00026	CDS	1119	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFMYCCUN_00026	gene	1119	iscS			
VFMYCCUN_00027	CDS	699	prfB		COG1186	Peptide chain release factor RF2
VFMYCCUN_00027	gene	699	prfB			
VFMYCCUN_00028	CDS	870	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFMYCCUN_00028	gene	870	dapA			
VFMYCCUN_00029	CDS	2043		2.7.2.4	COG0527	Aspartate kinase
VFMYCCUN_00029	gene	2043				
VFMYCCUN_00030	tRNA	85				tRNA-Ser(gct)
VFMYCCUN_00030	gene	85				
VFMYCCUN_00031	CDS	168				hypothetical protein
VFMYCCUN_00031	gene	168				
VFMYCCUN_00032	CDS	2196	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
VFMYCCUN_00032	gene	2196	ileS			
VFMYCCUN_00033	CDS	2211	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFMYCCUN_00033	gene	2211	metE			
VFMYCCUN_00034	CDS	894		5.4.99.-	COG0564	putative RNA pseudouridine synthase
