locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFMYCCUN_00001	tRNA	71				tRNA-Trp(cca)
VFMYCCUN_00002	CDS	417	rplK		COG0080	50S ribosomal protein L11
VFMYCCUN_00003	CDS	585				hypothetical protein
VFMYCCUN_00004	CDS	417				hypothetical protein
VFMYCCUN_00005	CDS	333	rplL		COG0222	50S ribosomal protein L7/L12
VFMYCCUN_00006	CDS	3627	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFMYCCUN_00007	CDS	3858	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFMYCCUN_00008	CDS	390	rpsL		COG0048	30S ribosomal protein S12
VFMYCCUN_00009	CDS	477	rpsG		COG0049	30S ribosomal protein S7
VFMYCCUN_00010	CDS	2031	fusA		COG0480	Elongation factor G
VFMYCCUN_00011	CDS	294	rpsJ		COG0051	30S ribosomal protein S10
VFMYCCUN_00012	tRNA	75				tRNA-Phe(gaa)
VFMYCCUN_00013	CDS	411				hypothetical protein
VFMYCCUN_00014	CDS	705	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFMYCCUN_00015	CDS	1359				hypothetical protein
VFMYCCUN_00016	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFMYCCUN_00017	CDS	300				hypothetical protein
VFMYCCUN_00018	CDS	765	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFMYCCUN_00019	CDS	642	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VFMYCCUN_00020	tRNA	72				tRNA-Gln(ttg)
VFMYCCUN_00021	CDS	468				hypothetical protein
VFMYCCUN_00022	CDS	555	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFMYCCUN_00023	CDS	1119	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFMYCCUN_00024	CDS	699	prfB		COG1186	Peptide chain release factor RF2
VFMYCCUN_00025	CDS	870	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFMYCCUN_00026	tRNA	85				tRNA-Ser(gct)
VFMYCCUN_00027	CDS	2196				hypothetical protein
VFMYCCUN_00028	CDS	2211	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFMYCCUN_00029	CDS	894				hypothetical protein
VFMYCCUN_00030	CDS	1158	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
VFMYCCUN_00031	CDS	849	prfA		COG0216	Peptide chain release factor RF1
VFMYCCUN_00032	CDS	759	trpC			Indole-3-glycerol phosphate synthase
VFMYCCUN_00033	CDS	912	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
VFMYCCUN_00034	CDS	576	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
VFMYCCUN_00035	CDS	1239	menF	5.4.4.2		Isochorismate synthase MenF
VFMYCCUN_00036	CDS	1395	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFMYCCUN_00037	CDS	1263	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
VFMYCCUN_00038	CDS	948	thrB	2.7.1.39	COG2334	Homoserine kinase
VFMYCCUN_00039	CDS	1164	dnaG	2.7.7.-		DNA primase
VFMYCCUN_00040	tRNA	72				tRNA-Met(cat)
VFMYCCUN_00041	CDS	2892	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
VFMYCCUN_00042	tRNA	75				tRNA-Leu(tag)
VFMYCCUN_00043	tRNA	83				tRNA-Ser(aga)
VFMYCCUN_00044	CDS	813				hypothetical protein
VFMYCCUN_00045	CDS	996	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFMYCCUN_00046	CDS	582	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFMYCCUN_00047	CDS	1149	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFMYCCUN_00048	CDS	687	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFMYCCUN_00049	CDS	240				hypothetical protein
VFMYCCUN_00050	CDS	228				hypothetical protein
VFMYCCUN_00051	tRNA	72				tRNA-Asn(gtt)
VFMYCCUN_00052	tRNA	71				tRNA-Cys(gca)
VFMYCCUN_00053	tRNA	74				tRNA-Gly(gcc)
VFMYCCUN_00054	CDS	1059	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFMYCCUN_00055	CDS	2964	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFMYCCUN_00056	CDS	525	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
VFMYCCUN_00057	CDS	567	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFMYCCUN_00058	tRNA	71				tRNA-Val(tac)
VFMYCCUN_00059	CDS	681				hypothetical protein
VFMYCCUN_00060	tRNA	86				tRNA-Leu(caa)
VFMYCCUN_00061	tRNA	83				tRNA-Ser(tga)
VFMYCCUN_00062	tRNA	73				tRNA-Arg(acg)
VFMYCCUN_00063	CDS	603	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFMYCCUN_00064	CDS	1215	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFMYCCUN_00065	CDS	936	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
VFMYCCUN_00066	CDS	570	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
VFMYCCUN_00067	CDS	594	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFMYCCUN_00068	CDS	687	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFMYCCUN_00069	CDS	741	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFMYCCUN_00070	CDS	288	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFMYCCUN_00071	tRNA	71				tRNA-Thr(tgt)
VFMYCCUN_00072	tRNA	73				tRNA-His(gtg)
VFMYCCUN_00073	tRNA	76				tRNA-Lys(ttt)
VFMYCCUN_00074	CDS	165				hypothetical protein
VFMYCCUN_00075	CDS	456	infC		COG0290	Translation initiation factor IF-3
VFMYCCUN_00076	CDS	1062	aroC	4.2.3.5	COG0082	Chorismate synthase
VFMYCCUN_00077	tRNA	74				tRNA-Arg(tct)
VFMYCCUN_00078	tRNA	74				tRNA-Met(cat)
VFMYCCUN_00079	tRNA	74				tRNA-Pro(tgg)
VFMYCCUN_00080	CDS	348				hypothetical protein
VFMYCCUN_00081	CDS	519				hypothetical protein
VFMYCCUN_00082	CDS	966				hypothetical protein
VFMYCCUN_00083	CDS	1050	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
VFMYCCUN_00084	CDS	846	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
VFMYCCUN_00085	CDS	1077	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
