locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFISSKAZ_00001	tRNA	71				tRNA-Trp(cca)
VFISSKAZ_00001	gene	71				
VFISSKAZ_00002	CDS	411	rplK		COG0080	50S ribosomal protein L11
VFISSKAZ_00002	gene	411	rplK			
VFISSKAZ_00003	CDS	588				hypothetical protein
VFISSKAZ_00003	gene	588				
VFISSKAZ_00004	CDS	420				hypothetical protein
VFISSKAZ_00004	gene	420				
VFISSKAZ_00005	CDS	342	rplL			50S ribosomal protein L7/L12
VFISSKAZ_00005	gene	342	rplL			
VFISSKAZ_00006	CDS	3717	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
VFISSKAZ_00006	gene	3717	rpoB			
VFISSKAZ_00007	CDS	3870	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFISSKAZ_00007	gene	3870	rpoC			
VFISSKAZ_00008	CDS	378	rpsL		COG0048	30S ribosomal protein S12
VFISSKAZ_00008	gene	378	rpsL			
VFISSKAZ_00009	CDS	489	rpsG		COG0049	30S ribosomal protein S7
VFISSKAZ_00009	gene	489	rpsG			
VFISSKAZ_00010	CDS	2028	fusA		COG0480	Elongation factor G
VFISSKAZ_00010	gene	2028	fusA			
VFISSKAZ_00011	CDS	294	rpsJ		COG0051	30S ribosomal protein S10
VFISSKAZ_00011	gene	294	rpsJ			
VFISSKAZ_00012	tRNA	73				tRNA-Phe(gaa)
VFISSKAZ_00012	gene	73				
VFISSKAZ_00013	CDS	408				hypothetical protein
VFISSKAZ_00013	gene	408				
VFISSKAZ_00014	CDS	699	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
VFISSKAZ_00014	gene	699	rsmA			
VFISSKAZ_00015	CDS	1107	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
VFISSKAZ_00015	gene	1107	tyrS			
VFISSKAZ_00016	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFISSKAZ_00016	gene	390	rpsI			
VFISSKAZ_00017	CDS	303	rplM		COG0102	50S ribosomal protein L13
VFISSKAZ_00017	gene	303	rplM			
VFISSKAZ_00018	CDS	762	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFISSKAZ_00018	gene	762	dapF			
VFISSKAZ_00019	CDS	645	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VFISSKAZ_00019	gene	645	rpiA			
VFISSKAZ_00020	tRNA	74				tRNA-Gln(ttg)
VFISSKAZ_00020	gene	74				
VFISSKAZ_00021	CDS	837	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFISSKAZ_00021	gene	837	prs			
VFISSKAZ_00022	CDS	234				hypothetical protein
VFISSKAZ_00022	gene	234				
VFISSKAZ_00023	CDS	543	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFISSKAZ_00023	gene	543	rsmD			
VFISSKAZ_00024	CDS	1113	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFISSKAZ_00024	gene	1113	iscS			
VFISSKAZ_00025	CDS	669	prfB		COG1186	Peptide chain release factor RF2
VFISSKAZ_00025	gene	669	prfB			
VFISSKAZ_00026	CDS	861	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFISSKAZ_00026	gene	861	dapA			
VFISSKAZ_00027	tRNA	86				tRNA-Ser(gct)
VFISSKAZ_00027	gene	86				
VFISSKAZ_00028	CDS	1059	ileS_1	6.1.1.5		Isoleucine--tRNA ligase
VFISSKAZ_00028	gene	1059	ileS_1			
VFISSKAZ_00029	CDS	858	ileS_2	6.1.1.5	COG0060	Isoleucine--tRNA ligase
VFISSKAZ_00029	gene	858	ileS_2			
VFISSKAZ_00030	CDS	2190	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFISSKAZ_00030	gene	2190	metE			
VFISSKAZ_00031	CDS	690		5.4.99.-	COG0564	putative RNA pseudouridine synthase
VFISSKAZ_00031	gene	690				
VFISSKAZ_00032	CDS	1161	metC	4.4.1.8	COG0626	Cystathionine beta-lyase
VFISSKAZ_00032	gene	1161	metC			
VFISSKAZ_00033	CDS	840	prfA		COG0216	Peptide chain release factor RF1
VFISSKAZ_00033	gene	840	prfA			
VFISSKAZ_00034	CDS	744	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
VFISSKAZ_00034	gene	744	trpC			
VFISSKAZ_00035	CDS	906	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
VFISSKAZ_00035	gene	906	trpD			
VFISSKAZ_00036	CDS	585	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFISSKAZ_00036	gene	585	pabA			
VFISSKAZ_00037	CDS	1233	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
VFISSKAZ_00037	gene	1233	trpE			
VFISSKAZ_00038	CDS	1377	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFISSKAZ_00038	gene	1377	argH			
VFISSKAZ_00039	CDS	1266	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
VFISSKAZ_00039	gene	1266	glnS			
VFISSKAZ_00040	CDS	960	thrB	2.7.1.39	COG2334	Homoserine kinase
VFISSKAZ_00040	gene	960	thrB			
VFISSKAZ_00041	CDS	1215	dnaG	2.7.7.-	COG0358	DNA primase
VFISSKAZ_00041	gene	1215	dnaG			
VFISSKAZ_00042	tRNA	72				tRNA-Met(cat)
VFISSKAZ_00042	gene	72				
VFISSKAZ_00043	CDS	2886	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFISSKAZ_00043	gene	2886	dnaE			
VFISSKAZ_00044	tRNA	73				tRNA-Leu(tag)
VFISSKAZ_00044	gene	73				
VFISSKAZ_00045	tRNA	85				tRNA-Ser(aga)
VFISSKAZ_00045	gene	85				
VFISSKAZ_00046	CDS	804				hypothetical protein
VFISSKAZ_00046	gene	804				
VFISSKAZ_00047	CDS	942	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFISSKAZ_00047	gene	942	asd			
VFISSKAZ_00048	CDS	585	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFISSKAZ_00048	gene	585	trpF			
VFISSKAZ_00049	CDS	1158	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFISSKAZ_00049	gene	1158	trpB			
VFISSKAZ_00050	CDS	687	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFISSKAZ_00050	gene	687	trpA			
VFISSKAZ_00051	CDS	246				hypothetical protein
VFISSKAZ_00051	gene	246				
VFISSKAZ_00052	tRNA	74				tRNA-Asn(gtt)
VFISSKAZ_00052	gene	74				
VFISSKAZ_00053	tRNA	72				tRNA-Cys(gca)
VFISSKAZ_00053	gene	72				
VFISSKAZ_00054	tRNA	74				tRNA-Gly(gcc)
VFISSKAZ_00054	gene	74				
VFISSKAZ_00055	CDS	1020	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFISSKAZ_00055	gene	1020	carA			
