#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFTRYOCC	1	1182	+	DEJDFC_00005	44.2	9.3	PF00009.30|GTP_EFTU, PF03143.20|GTP_EFTU_D3, PF03144.28|GTP_EFTU_D2	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFTRYOCC	1258	1671	+	DEJDFC_00010	16.1	10.3	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
VFTRYOCC	1650	2267	+	DEJDFC_00015	24.9	10.1	PF00687.24|Ribosomal_L1	PFAM:PF00687.24
VFTRYOCC	2260	2712	+	DEJDFC_00020	18.0	11.1		
VFTRYOCC	2699	3049	+	DEJDFC_00025	13.8	9.7	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFTRYOCC	3043	6954	+	DEJDFC_00030	154.5	10.2	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFTRYOCC	6951	10970	+	DEJDFC_00035	157.8	10.3	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFTRYOCC	10930	11316	+	DEJDFC_00040	14.7	10.7		
VFTRYOCC	11289	11765	+	DEJDFC_00045	18.8	10.3	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFTRYOCC	13830	14123	+	DEJDFC_00055	11.7	10.2	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFTRYOCC	14124	14519	+	DEJDFC_00060	15.9	10.4	PF01327.24|Pep_deformylase	PFAM:PF01327.24
VFTRYOCC	14516	14956	+	DEJDFC_00065	18.0	10.2		
VFTRYOCC	15400	15708	-	DEJDFC_00075	12.4	10.3		
VFTRYOCC	15743	16585	-	DEJDFC_00080	33.7	9.3	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFTRYOCC	16582	17247	-	DEJDFC_00085	26.0	9.3		
VFTRYOCC	17319	18152	+	DEJDFC_00090	33.2	10.1	PF00156.30|Pribosyltran, PF13793.9|Pribosyltran_N	PFAM:PF00156.30, PFAM:PF13793.9
VFTRYOCC	18145	18651	+	DEJDFC_00095	20.5	10.5		
VFTRYOCC	18644	19195	-	DEJDFC_00100	21.0	9.7	PF01564.20|Spermine_synth, PF05175.17|MTS, PF13649.9|Methyltransf_25, PF13847.9|Methyltransf_31	PFAM:PF01564.20, PFAM:PF05175.17, PFAM:PF13649.9, PFAM:PF13847.9
VFTRYOCC	19199	20299	+	DEJDFC_00105	43.4	10.1	PF00155.24|Aminotran_1_2, PF00266.22|Aminotran_5	PFAM:PF00155.24, PFAM:PF00266.22
VFTRYOCC	20286	21635	-	DEJDFC_00110	53.1	9.4	PF00152.23|tRNA-synt_2, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01409.23
VFTRYOCC	21632	22315	-	DEJDFC_00115	26.6	10.1	PF03462.21|PCRF	PFAM:PF03462.21
VFTRYOCC	22329	23222	-	DEJDFC_00120	34.5	9.8	PF00701.25|DHDPS	PFAM:PF00701.25
VFTRYOCC	23223	24137	+	DEJDFC_00125	36.5	10.4		
VFTRYOCC	24134	25312	+	DEJDFC_00130	45.7	10.2		
VFTRYOCC	25587	25799	-	DEJDFC_00135	8.3	12.0		
VFTRYOCC	25824	28100	+	DEJDFC_00140	91.4	10.3	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFTRYOCC	28310	28972	+	DEJDFC_00145	27.0	10.4		
VFTRYOCC	28969	30135	+	DEJDFC_00150	46.3	10.2	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
VFTRYOCC	30118	31005	-	DEJDFC_00155	35.2	10.0	PF03462.21|PCRF	PFAM:PF03462.21
