#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1258	1671	+	VFTRYOCC_00010	16.1	10.3	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
contig_1	1650	2267	+	VFTRYOCC_00015	24.9	10.1	PF00687.24|Ribosomal_L1	PFAM:PF00687.24
contig_1	2260	2712	+	VFTRYOCC_00020	18.0	11.1		
contig_1	2699	3049	+	VFTRYOCC_00025	13.8	9.7	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
contig_1	3043	6954	+	VFTRYOCC_00030	154.5	10.2	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	6951	10970	+	VFTRYOCC_00035	157.8	10.3	PF00623.23|RNA_pol_Rpb1_2, PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
contig_1	10930	11316	+	VFTRYOCC_00040	14.7	10.7		
contig_1	13830	14123	+	VFTRYOCC_00055	11.7	10.2	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
contig_1	14124	14519	+	VFTRYOCC_00060	15.9	10.4	PF01327.24|Pep_deformylase	PFAM:PF01327.24
contig_1	14516	14956	+	VFTRYOCC_00065	18.0	10.2		
contig_1	15400	15708	-	VFTRYOCC_00075	12.4	10.3		
contig_1	15743	16585	-	VFTRYOCC_00080	33.7	9.3		
contig_1	16582	17247	-	VFTRYOCC_00085	26.0	9.3		
contig_1	17319	18152	+	VFTRYOCC_00090	33.2	10.1	PF00156.30|Pribosyltran, PF13793.9|Pribosyltran_N	PFAM:PF00156.30, PFAM:PF13793.9
contig_1	18145	18651	+	VFTRYOCC_00095	20.5	10.5		
contig_1	18644	19195	-	VFTRYOCC_00100	21.0	9.7	PF01564.20|Spermine_synth, PF05175.17|MTS, PF13649.9|Methyltransf_25, PF13847.9|Methyltransf_31	PFAM:PF01564.20, PFAM:PF05175.17, PFAM:PF13649.9, PFAM:PF13847.9
contig_1	19199	20299	+	VFTRYOCC_00105	43.4	10.1	PF00155.24|Aminotran_1_2, PF00266.22|Aminotran_5	PFAM:PF00155.24, PFAM:PF00266.22
contig_1	20286	21635	-	VFTRYOCC_00110	53.1	9.4	PF00152.23|tRNA-synt_2	PFAM:PF00152.23
contig_1	21632	22315	-	VFTRYOCC_00115	26.6	10.1	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	22329	23222	-	VFTRYOCC_00120	34.5	9.8	PF00701.25|DHDPS	PFAM:PF00701.25
contig_1	23223	24137	+	VFTRYOCC_00125	36.5	10.4		
contig_1	24134	25312	+	VFTRYOCC_00130	45.7	10.2		
contig_1	25587	25799	-	VFTRYOCC_00135	8.3	12.0		
contig_1	25824	28100	+	VFTRYOCC_00140	91.4	10.3	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
contig_1	28310	28972	+	VFTRYOCC_00145	27.0	10.4		
contig_1	28969	30135	+	VFTRYOCC_00150	46.3	10.2	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
contig_1	30118	31005	-	VFTRYOCC_00155	35.2	10.0	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	33819	35231	-	VFTRYOCC_00160	55.2	9.6	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
contig_1	35610	36539	-	VFTRYOCC_00165	37.6	9.5		
contig_1	36547	36867	+	VFTRYOCC_00170	12.9	11.0		
contig_1	41325	41510	+	VFTRYOCC_00180	7.6	10.6	PF00312.25|Ribosomal_S15	PFAM:PF00312.25
contig_1	41494	42267	+	VFTRYOCC_00185	31.0	10.3	PF02219.20|MTHFR	PFAM:PF02219.20
contig_1	42264	43286	+	VFTRYOCC_00190	40.1	10.4	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
contig_1	45390	45647	+	VFTRYOCC_00195	10.1	10.5		
contig_1	45628	45870	+	VFTRYOCC_00200	9.5	10.7		
contig_1	45944	46498	+	VFTRYOCC_00210	22.4	10.2		
contig_1	46682	47203	-	VFTRYOCC_00220	20.6	10.0	PF13482.9|RNase_H_2, PF16473.8|Rv2179c-like	PFAM:PF13482.9, PFAM:PF16473.8
contig_1	47309	48292	+	VFTRYOCC_00225	38.4	10.2	PF00117.31|GATase, PF00988.25|CPSase_sm_chain, PF07722.16|Peptidase_C26	PFAM:PF00117.31, PFAM:PF00988.25, PFAM:PF07722.16
contig_1	48276	51392	+	VFTRYOCC_00230	120.3	10.1	PF02786.20|CPSase_L_D2, PF02786.20|CPSase_L_D2, PF02787.22|CPSase_L_D3	PFAM:PF02786.20, PFAM:PF02786.20, PFAM:PF02787.22
contig_1	53256	53885	+	VFTRYOCC_00245	24.9	10.3		
contig_1	53888	55156	+	VFTRYOCC_00250	48.9	10.3		
contig_1	55140	56111	+	VFTRYOCC_00255	39.7	10.4	PF00155.24|Aminotran_1_2, PF04864.16|Alliinase_C	PFAM:PF00155.24, PFAM:PF04864.16
contig_1	56655	57272	+	VFTRYOCC_00265	23.9	9.9	PF00117.31|GATase	PFAM:PF00117.31
contig_1	57269	57976	+	VFTRYOCC_00270	28.2	10.5		
contig_1	58975	59250	+	VFTRYOCC_00285	11.1	10.0	PF03819.20|MazG	PFAM:PF03819.20
contig_1	60699	61175	-	VFTRYOCC_00300	18.7	10.5	PF00707.25|IF3_C, PF05198.19|IF3_N	PFAM:PF00707.25, PFAM:PF05198.19
contig_1	62640	62993	+	VFTRYOCC_00325	14.2	10.3		
contig_1	62985	63500	-	VFTRYOCC_00330	20.4	10.0		
contig_1	63502	64515	-	VFTRYOCC_00335	40.0	10.1		
contig_1	64798	65601	+	VFTRYOCC_00340	30.6	10.3	PF00132.27|Hexapep, PF00132.27|Hexapep, PF14602.9|Hexapep_2, PF14805.9|THDPS_N_2	PFAM:PF00132.27, PFAM:PF00132.27, PFAM:PF14602.9, PFAM:PF14805.9
contig_1	65598	66677	+	VFTRYOCC_00345	41.8	10.4	PF07687.17|M20_dimer	PFAM:PF07687.17
contig_1	66663	68027	-	VFTRYOCC_00350	54.1	9.7	PF14821.9|Thr_synth_N	PFAM:PF14821.9
contig_1	68029	69204	-	VFTRYOCC_00355	47.1	9.8	PF00742.22|Homoserine_dh	PFAM:PF00742.22
contig_1	69197	70462	-	VFTRYOCC_00360	49.0	9.9	PF03796.18|DnaB_C, PF06745.16|ATPase, PF08423.14|Rad51, PF13481.9|AAA_25	PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF08423.14, PFAM:PF13481.9
contig_1	70449	70613	-	VFTRYOCC_00365	6.6	10.4		
contig_1	70610	70888	-	VFTRYOCC_00370	11.0	10.0	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
contig_1	71256	72491	-	VFTRYOCC_00380	49.7	9.9	PF00749.24|tRNA-synt_1c, PF00749.24|tRNA-synt_1c	PFAM:PF00749.24, PFAM:PF00749.24
contig_1	72580	73839	+	VFTRYOCC_00385	50.6	10.2	PF02421.21|FeoB_N	PFAM:PF02421.21
contig_1	75573	75842	+	VFTRYOCC_00395	10.7	10.2	PF00166.24|Cpn10	PFAM:PF00166.24
contig_1	75832	77436	+	VFTRYOCC_00400	60.0	9.7		
contig_1	77463	78758	+	VFTRYOCC_00405	51.7	10.4		
contig_1	78766	79884	+	VFTRYOCC_00410	45.2	10.3		
contig_1	79881	80987	-	VFTRYOCC_00415	45.0	9.7		
contig_1	81123	81731	+	VFTRYOCC_00425	24.3	10.2		
contig_1	81696	82709	-	VFTRYOCC_00430	39.1	9.4	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	84501	84941	-	VFTRYOCC_00440	16.9	9.9		
contig_1	84993	85916	+	VFTRYOCC_00445	35.7	10.0	PF00793.23|DAHP_synth_1	PFAM:PF00793.23
contig_1	85913	86929	-	VFTRYOCC_00450	40.1	9.7	PF03054.19|tRNA_Me_trans, PF20258.1|tRNA_Me_trans_C	PFAM:PF03054.19, PFAM:PF20258.1
contig_1	87083	87760	-	VFTRYOCC_00455	26.6	10.0	PF01113.23|DapB_N, PF05173.17|DapB_C	PFAM:PF01113.23, PFAM:PF05173.17
contig_1	88237	88827	-	VFTRYOCC_00460	23.5	9.7		
contig_1	89626	89988	-	VFTRYOCC_00475	14.3	10.2		
contig_1	91712	91825	+	VFTRYOCC_00490	4.2	9.3		
contig_1	96644	97213	+	VFTRYOCC_00515	22.4	10.3		
contig_1	97203	97406	+	VFTRYOCC_00520	8.0	10.5		
contig_1	98494	98844	+	VFTRYOCC_00535	13.8	10.8	PF00237.22|Ribosomal_L22	PFAM:PF00237.22
contig_1	98822	99427	+	VFTRYOCC_00540	24.5	10.0	PF00189.23|Ribosomal_S3_C	PFAM:PF00189.23
contig_1	99793	99933	+	VFTRYOCC_00550	5.6	11.1		
