locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMSCOSUL_00001	CDS	663	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMSCOSUL_00001	gene	663	lipB			
SMSCOSUL_00002	CDS	2538	valS	6.1.1.9		Valine--tRNA ligase
SMSCOSUL_00002	gene	2538	valS			
SMSCOSUL_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMSCOSUL_00003	gene	333	rsfS			
SMSCOSUL_00004	CDS	90				hypothetical protein
SMSCOSUL_00004	gene	90				
SMSCOSUL_00005	CDS	1110	dnaN		COG0592	Beta sliding clamp
SMSCOSUL_00005	gene	1110	dnaN			
SMSCOSUL_00006	CDS	1107	rpsA		COG0539	30S ribosomal protein S1
SMSCOSUL_00006	gene	1107	rpsA			
SMSCOSUL_00007	CDS	1164	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMSCOSUL_00007	gene	1164	rho			
SMSCOSUL_00008	CDS	1062	prfA		COG0216	Peptide chain release factor RF1
SMSCOSUL_00008	gene	1062	prfA			
SMSCOSUL_00009	CDS	756	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMSCOSUL_00009	gene	756	rsmA			
SMSCOSUL_00010	tRNA	75				tRNA-Met(cat)
SMSCOSUL_00010	gene	75				
SMSCOSUL_00011	tRNA	77				tRNA-Asn(gtt)
SMSCOSUL_00011	gene	77				
SMSCOSUL_00012	CDS	216	lepA	3.6.5.-	COG0481	Elongation factor 4
SMSCOSUL_00012	gene	216	lepA			
SMSCOSUL_00013	CDS	1068				hypothetical protein
SMSCOSUL_00013	gene	1068				
SMSCOSUL_00014	CDS	3453	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMSCOSUL_00014	gene	3453	mnmG			
SMSCOSUL_00015	tRNA	71				tRNA-Cys(gca)
SMSCOSUL_00015	gene	71				
SMSCOSUL_00016	CDS	573	ctc		COG1825	General stress protein CTC
SMSCOSUL_00016	gene	573	ctc			
SMSCOSUL_00017	CDS	1500	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMSCOSUL_00017	gene	1500	gltX			
SMSCOSUL_00018	CDS	228				hypothetical protein
SMSCOSUL_00018	gene	228				
SMSCOSUL_00019	CDS	234	rplI		COG0359	50S ribosomal protein L9
SMSCOSUL_00019	gene	234	rplI			
SMSCOSUL_00020	CDS	270	rpsR			30S ribosomal protein S18
SMSCOSUL_00020	gene	270	rpsR			
SMSCOSUL_00021	CDS	336	rpsF		COG0360	30S ribosomal protein S6
SMSCOSUL_00021	gene	336	rpsF			
SMSCOSUL_00022	tmRNA	257	ssrA			transfer-messenger RNA, SsrA
SMSCOSUL_00022	gene	257	ssrA			
SMSCOSUL_00023	CDS	288	rpmA		COG0211	50S ribosomal protein L27
SMSCOSUL_00023	gene	288	rpmA			
SMSCOSUL_00024	CDS	333	rplU		COG0261	50S ribosomal protein L21
SMSCOSUL_00024	gene	333	rplU			
SMSCOSUL_00025	tRNA	76				tRNA-Met(cat)
SMSCOSUL_00025	gene	76				
SMSCOSUL_00026	CDS	1317	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMSCOSUL_00026	gene	1317	asnS			
SMSCOSUL_00027	CDS	534	frr		COG0233	Ribosome-recycling factor
SMSCOSUL_00027	gene	534	frr			
SMSCOSUL_00028	CDS	957	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMSCOSUL_00028	gene	957	trpS			
SMSCOSUL_00029	CDS	96				hypothetical protein
SMSCOSUL_00029	gene	96				
SMSCOSUL_00030	tRNA	86				tRNA-Leu(tag)
SMSCOSUL_00030	gene	86				
SMSCOSUL_00031	CDS	741				hypothetical protein
SMSCOSUL_00031	gene	741				
SMSCOSUL_00032	CDS	849	lipA	2.8.1.8		Lipoyl synthase
SMSCOSUL_00032	gene	849	lipA			
SMSCOSUL_00033	CDS	1308	der		COG1160	GTPase Der
SMSCOSUL_00033	gene	1308	der			
SMSCOSUL_00034	CDS	1263	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMSCOSUL_00034	gene	1263	maeB			
SMSCOSUL_00035	tRNA	83				tRNA-Ser(gct)
SMSCOSUL_00035	gene	83				
SMSCOSUL_00036	tRNA	75				tRNA-Pro(tgg)
SMSCOSUL_00036	gene	75				
SMSCOSUL_00037	tRNA	73				tRNA-Arg(tct)
SMSCOSUL_00037	gene	73				
SMSCOSUL_00038	CDS	210	fdx		COG1145	Ferredoxin
SMSCOSUL_00038	gene	210	fdx			
SMSCOSUL_00039	CDS	327	rplS		COG0335	50S ribosomal protein L19
SMSCOSUL_00039	gene	327	rplS			
SMSCOSUL_00040	CDS	1299	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMSCOSUL_00040	gene	1299	mtaB			
SMSCOSUL_00041	CDS	1827	htpG		COG0326	Chaperone protein HtpG
SMSCOSUL_00041	gene	1827	htpG			
SMSCOSUL_00042	tRNA	88				tRNA-Ser(tga)
SMSCOSUL_00042	gene	88				
SMSCOSUL_00043	CDS	1458	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMSCOSUL_00043	gene	1458	proS			
SMSCOSUL_00044	CDS	1134	iscS	2.8.1.7		Cysteine desulfurase IscS
SMSCOSUL_00044	gene	1134	iscS			
SMSCOSUL_00045	CDS	951	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
SMSCOSUL_00045	gene	951	tilS			
SMSCOSUL_00046	tRNA	73				tRNA-Lys(ttt)
SMSCOSUL_00046	gene	73				
SMSCOSUL_00047	tRNA	74				tRNA-Asp(gtc)
SMSCOSUL_00047	gene	74				
SMSCOSUL_00048	CDS	3828	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
SMSCOSUL_00048	gene	3828	dnaE			
SMSCOSUL_00049	tRNA	75				tRNA-Val(tac)
SMSCOSUL_00049	gene	75				
SMSCOSUL_00050	CDS	1392	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
SMSCOSUL_00050	gene	1392	mnmE			
SMSCOSUL_00051	CDS	834				hypothetical protein
SMSCOSUL_00051	gene	834				
SMSCOSUL_00052	CDS	1380	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SMSCOSUL_00052	gene	1380	dnaC			
SMSCOSUL_00053	CDS	543	grpE			Protein GrpE
SMSCOSUL_00053	gene	543	grpE			
SMSCOSUL_00054	CDS	1080	dnaJ			Chaperone protein DnaJ
SMSCOSUL_00054	gene	1080	dnaJ			
SMSCOSUL_00055	CDS	1179	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SMSCOSUL_00055	gene	1179	mnmA			
SMSCOSUL_00056	CDS	1092	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
SMSCOSUL_00056	gene	1092	ilvE			
SMSCOSUL_00057	CDS	453	def	3.5.1.88	COG0242	Peptide deformylase
SMSCOSUL_00057	gene	453	def			
SMSCOSUL_00058	CDS	342	rplT		COG0292	50S ribosomal protein L20
SMSCOSUL_00058	gene	342	rplT			
SMSCOSUL_00059	CDS	207	rpmI			50S ribosomal protein L35
SMSCOSUL_00059	gene	207	rpmI			
SMSCOSUL_00060	CDS	519	infC			Translation initiation factor IF-3
SMSCOSUL_00060	gene	519	infC			
SMSCOSUL_00061	CDS	1863	dnaK			Chaperone protein DnaK
SMSCOSUL_00061	gene	1863	dnaK			
SMSCOSUL_00062	CDS	399	rplM		COG0102	50S ribosomal protein L13
SMSCOSUL_00062	gene	399	rplM			
SMSCOSUL_00063	CDS	384	rpsI		COG0103	30S ribosomal protein S9
SMSCOSUL_00063	gene	384	rpsI			
SMSCOSUL_00064	CDS	714	rpsB		COG0052	30S ribosomal protein S2
SMSCOSUL_00064	gene	714	rpsB			
SMSCOSUL_00065	tRNA	82				tRNA-Leu(taa)
SMSCOSUL_00065	gene	82				
SMSCOSUL_00066	tRNA	73				tRNA-Gly(gcc)
SMSCOSUL_00066	gene	73				
SMSCOSUL_00067	CDS	1215	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
SMSCOSUL_00067	gene	1215	clpX			
SMSCOSUL_00068	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
SMSCOSUL_00068	gene	651	clpP			
SMSCOSUL_00069	CDS	1047	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
SMSCOSUL_00069	gene	1047	dnaX			
SMSCOSUL_00070	rRNA	103				5S ribosomal RNA
SMSCOSUL_00070	gene	103				
SMSCOSUL_00071	rRNA	2858				23S ribosomal RNA
SMSCOSUL_00071	gene	2858				
SMSCOSUL_00072	tRNA	74				tRNA-Ala(tgc)
SMSCOSUL_00072	gene	74				
SMSCOSUL_00073	tRNA	74				tRNA-Ile(gat)
SMSCOSUL_00073	gene	74				
SMSCOSUL_00074	rRNA	1527				16S ribosomal RNA
SMSCOSUL_00074	gene	1527				
SMSCOSUL_00075	CDS	1125	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
SMSCOSUL_00075	gene	1125	queA			
SMSCOSUL_00076	CDS	420	sufE			Cysteine desulfuration protein SufE
SMSCOSUL_00076	gene	420	sufE			
SMSCOSUL_00077	CDS	624	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
SMSCOSUL_00077	gene	624	tsaB			
SMSCOSUL_00078	tRNA	74				tRNA-Thr(tgt)
SMSCOSUL_00078	gene	74				
SMSCOSUL_00079	tRNA	83				tRNA-Tyr(gta)
SMSCOSUL_00079	gene	83				
SMSCOSUL_00080	tRNA	72				tRNA-Gly(tcc)
SMSCOSUL_00080	gene	72				
SMSCOSUL_00081	tRNA	75				tRNA-Thr(ggt)
SMSCOSUL_00081	gene	75				
SMSCOSUL_00082	CDS	1188	tuf		COG0050	Elongation factor Tu
SMSCOSUL_00082	gene	1188	tuf			
SMSCOSUL_00083	tRNA	74				tRNA-Trp(cca)
SMSCOSUL_00083	gene	74				
SMSCOSUL_00084	CDS	453	rplK		COG0080	50S ribosomal protein L11
SMSCOSUL_00084	gene	453	rplK			
SMSCOSUL_00085	CDS	624	rplA			50S ribosomal protein L1
SMSCOSUL_00085	gene	624	rplA			
SMSCOSUL_00086	CDS	540	rplJ			50S ribosomal protein L10
SMSCOSUL_00086	gene	540	rplJ			
SMSCOSUL_00087	CDS	378	rplL			50S ribosomal protein L7/L12
SMSCOSUL_00087	gene	378	rplL			
SMSCOSUL_00088	CDS	3702	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
SMSCOSUL_00088	gene	3702	rpoB			
SMSCOSUL_00089	CDS	4083	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
SMSCOSUL_00089	gene	4083	rpoC			
SMSCOSUL_00090	tRNA	76				tRNA-His(gtg)
SMSCOSUL_00090	gene	76				
SMSCOSUL_00091	CDS	180	rpmG		COG0267	50S ribosomal protein L33
SMSCOSUL_00091	gene	180	rpmG			
SMSCOSUL_00092	CDS	225	rpmB		COG0227	50S ribosomal protein L28
SMSCOSUL_00092	gene	225	rpmB			
SMSCOSUL_00093	CDS	1245	serS	6.1.1.11	COG0172	Serine--tRNA ligase
SMSCOSUL_00093	gene	1245	serS			
SMSCOSUL_00094	tRNA	75				tRNA-Phe(gaa)
SMSCOSUL_00094	gene	75				
SMSCOSUL_00095	CDS	2682	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
SMSCOSUL_00095	gene	2682	leuS			
SMSCOSUL_00096	CDS	1257	tyrS1	6.1.1.1	COG0162	Tyrosine--tRNA ligase 1
SMSCOSUL_00096	gene	1257	tyrS1			
SMSCOSUL_00097	CDS	1215	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
SMSCOSUL_00097	gene	1215	leuA			
