#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1257	1646	+	VFPARIOC_00010	15.2	10.4		
contig_1	1636	2283	+	VFPARIOC_00015	26.2	10.0		
contig_1	2252	2701	+	VFPARIOC_00020	18.3	10.0		
contig_1	2688	3032	+	VFPARIOC_00025	13.2	9.6	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
contig_1	3029	6802	+	VFPARIOC_00030	149.7	9.8	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	6799	10665	+	VFPARIOC_00035	151.4	9.7	PF00623.23|RNA_pol_Rpb1_2, PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
contig_1	10662	11048	+	VFPARIOC_00040	14.6	10.7		
contig_1	11011	11499	+	VFPARIOC_00045	19.1	10.3	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
contig_1	13532	13879	+	VFPARIOC_00055	14.1	9.9	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
contig_1	14688	15449	+	VFPARIOC_00065	30.7	9.8	PF02091.18|tRNA-synt_2e	PFAM:PF02091.18
contig_1	15446	17044	+	VFPARIOC_00070	66.7	10.2		
contig_1	16988	17704	-	VFPARIOC_00075	29.2	10.1	PF00398.23|RrnaAD	PFAM:PF00398.23
contig_1	17697	18815	-	VFPARIOC_00080	44.4	10.2		
contig_1	18812	19198	-	VFPARIOC_00085	15.0	10.6		
contig_1	19198	19527	-	VFPARIOC_00090	12.8	10.4		
contig_1	19524	20288	-	VFPARIOC_00095	30.7	9.9		
contig_1	20300	20938	-	VFPARIOC_00100	25.1	9.8		
contig_1	22545	23387	+	VFPARIOC_00110	34.2	10.1	PF00156.30|Pribosyltran, PF13793.9|Pribosyltran_N	PFAM:PF00156.30, PFAM:PF13793.9
contig_1	23359	23814	+	VFPARIOC_00115	18.4	10.3		
contig_1	23800	24363	-	VFPARIOC_00120	21.6	10.4	PF05175.17|MTS	PFAM:PF05175.17
contig_1	24645	25736	+	VFPARIOC_00125	42.6	10.1	PF00155.24|Aminotran_1_2, PF00266.22|Aminotran_5	PFAM:PF00155.24, PFAM:PF00266.22
contig_1	25726	27015	-	VFPARIOC_00130	51.7	9.9	PF00152.23|tRNA-synt_2, PF01336.28|tRNA_anti-codon, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
contig_1	27020	27673	-	VFPARIOC_00135	25.6	10.0	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	27642	28229	-	VFPARIOC_00140	23.1	9.7	PF00701.25|DHDPS	PFAM:PF00701.25
contig_1	30884	33190	-	VFPARIOC_00150	93.4	10.0	PF08264.16|Anticodon_1	PFAM:PF08264.16
contig_1	33187	33324	-	VFPARIOC_00155	5.7	10.1		
contig_1	33396	35639	+	VFPARIOC_00160	89.9	10.1	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
contig_1	35861	36622	+	VFPARIOC_00165	31.4	10.3		
contig_1	36619	37740	+	VFPARIOC_00170	44.0	10.1	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
contig_1	37711	38601	-	VFPARIOC_00175	35.3	10.2	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	38552	39334	-	VFPARIOC_00180	32.3	10.2	PF00218.24|IGPS	PFAM:PF00218.24
contig_1	39316	40272	-	VFPARIOC_00185	37.8	10.0		
contig_1	40247	40831	-	VFPARIOC_00190	23.1	10.0	PF00117.31|GATase	PFAM:PF00117.31
contig_1	40828	42084	-	VFPARIOC_00195	50.3	10.0		
contig_1	42081	43421	-	VFPARIOC_00200	52.1	9.9	PF00206.23|Lyase_1	PFAM:PF00206.23
contig_1	43697	45106	-	VFPARIOC_00205	57.2	10.1	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
contig_1	45087	46052	-	VFPARIOC_00210	39.6	10.0		
contig_1	46036	46947	-	VFPARIOC_00215	35.6	10.2		
contig_1	46948	47997	+	VFPARIOC_00220	43.2	10.2	PF01807.23|zf-CHC2, PF13662.9|Toprim_4	PFAM:PF01807.23, PFAM:PF13662.9
contig_1	49311	52247	+	VFPARIOC_00230	117.9	10.0	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
contig_1	52244	52396	+	VFPARIOC_00235	6.2	10.4	PF00312.25|Ribosomal_S15	PFAM:PF00312.25
contig_1	53320	54327	+	VFPARIOC_00250	39.5	9.9	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
contig_1	54305	54937	+	VFPARIOC_00255	25.0	10.0	PF00697.25|PRAI	PFAM:PF00697.25
contig_1	56060	56713	+	VFPARIOC_00265	26.3	10.0	PF00290.23|Trp_syntA	PFAM:PF00290.23
contig_1	56707	56958	+	VFPARIOC_00270	10.1	10.3		
contig_1	56930	57157	+	VFPARIOC_00275	9.6	10.0		
contig_1	57985	58995	+	VFPARIOC_00290	39.2	9.7	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
contig_1	58992	62063	+	VFPARIOC_00295	119.2	9.8	PF02786.20|CPSase_L_D2, PF02786.20|CPSase_L_D2, PF02787.22|CPSase_L_D3	PFAM:PF02786.20, PFAM:PF02786.20, PFAM:PF02787.22
contig_1	62050	62571	+	VFPARIOC_00300	21.0	10.2		
contig_1	64362	65087	+	VFPARIOC_00315	29.6	10.0		
contig_1	65087	66172	+	VFPARIOC_00320	43.0	9.7	PF00004.32|AAA, PF13177.9|DNA_pol3_delta2	PFAM:PF00004.32, PFAM:PF13177.9
contig_1	66385	66957	+	VFPARIOC_00335	22.3	9.8		
contig_1	66961	68178	+	VFPARIOC_00340	46.9	10.0		
contig_1	68175	69146	+	VFPARIOC_00345	39.5	10.2	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
contig_1	69708	70295	+	VFPARIOC_00355	23.2	10.1	PF00117.31|GATase	PFAM:PF00117.31
contig_1	70264	70965	+	VFPARIOC_00360	27.6	10.3		
contig_1	71696	71980	+	VFPARIOC_00370	11.3	9.5		
contig_1	73583	73738	-	VFPARIOC_00385	6.2	11.1		
contig_1	73722	74180	-	VFPARIOC_00390	18.2	10.3	PF05198.19|IF3_N	PFAM:PF05198.19
contig_1	75711	76010	+	VFPARIOC_00410	12.1	10.4		
contig_1	75981	76490	-	VFPARIOC_00415	20.8	10.0		
contig_1	76487	77503	-	VFPARIOC_00420	41.7	10.0		
contig_1	77646	79304	+	VFPARIOC_00425	64.5	10.1	PF00155.24|Aminotran_1_2, PF14602.9|Hexapep_2	PFAM:PF00155.24, PFAM:PF14602.9
contig_1	79301	80395	+	VFPARIOC_00430	42.6	10.2	PF07687.17|M20_dimer	PFAM:PF07687.17
contig_1	80378	80626	-	VFPARIOC_00435	10.1	10.3		
contig_1	80619	81929	-	VFPARIOC_00440	51.7	10.0	PF14821.9|Thr_synth_N	PFAM:PF14821.9
contig_1	81931	83088	-	VFPARIOC_00445	45.5	10.2	PF00742.22|Homoserine_dh	PFAM:PF00742.22
contig_1	83075	84337	-	VFPARIOC_00450	49.8	10.1	PF03796.18|DnaB_C, PF06745.16|ATPase	PFAM:PF03796.18, PFAM:PF06745.16
contig_1	84345	84494	-	VFPARIOC_00455	6.0	10.2		
contig_1	84491	84793	-	VFPARIOC_00460	12.1	10.0	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
contig_1	84964	86274	+	VFPARIOC_00470	51.9	10.0		
contig_1	86271	88052	+	VFPARIOC_00475	68.9	9.8	PF13932.9|GIDA_C	PFAM:PF13932.9
contig_1	88030	88278	+	VFPARIOC_00480	10.1	10.2		
contig_1	88268	89860	+	VFPARIOC_00485	61.3	10.1		
contig_1	89892	91130	+	VFPARIOC_00490	50.0	10.0		
contig_1	91123	92190	+	VFPARIOC_00495	42.9	10.2		
contig_1	92177	93253	-	VFPARIOC_00500	43.7	10.0		
contig_1	93376	93984	+	VFPARIOC_00510	24.7	10.1		
contig_1	93955	94950	-	VFPARIOC_00515	39.1	8.9	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	96737	97183	-	VFPARIOC_00525	17.6	9.9		
contig_1	97223	98155	+	VFPARIOC_00530	36.0	10.3	PF00793.23|DAHP_synth_1	PFAM:PF00793.23
contig_1	98148	98378	-	VFPARIOC_00535	9.2	10.1	PF20258.1|tRNA_Me_trans_C	PFAM:PF20258.1
contig_1	98410	99165	-	VFPARIOC_00540	30.6	10.0	PF03054.19|tRNA_Me_trans	PFAM:PF03054.19
contig_1	99125	99703	-	VFPARIOC_00545	24.1	10.1		
contig_1	99700	100056	-	VFPARIOC_00550	14.0	10.0		
contig_1	100720	100962	-	VFPARIOC_00555	9.2	10.3		
contig_1	100968	102926	-	VFPARIOC_00560	80.0	9.9		
contig_1	102923	103570	-	VFPARIOC_00565	25.8	10.0	PF01113.23|DapB_N, PF05173.17|DapB_C	PFAM:PF01113.23, PFAM:PF05173.17
contig_1	103567	104790	-	VFPARIOC_00570	46.4	9.9	PF00390.22|malic, PF03949.18|Malic_M	PFAM:PF00390.22, PFAM:PF03949.18
contig_1	106092	106433	-	VFPARIOC_00585	14.0	10.3		
contig_1	106396	107226	-	VFPARIOC_00590	33.1	10.0		
contig_1	107310	108503	+	VFPARIOC_00600	46.6	10.1		
contig_1	113469	114038	+	VFPARIOC_00625	23.1	10.1		
contig_1	114035	114217	+	VFPARIOC_00630	7.3	10.7		
contig_1	115256	115600	+	VFPARIOC_00645	14.0	10.2	PF00237.22|Ribosomal_L22	PFAM:PF00237.22
contig_1	115593	116204	+	VFPARIOC_00650	23.9	9.9	PF00189.23|Ribosomal_S3_C, PF07650.20|KH_2	PFAM:PF00189.23, PFAM:PF07650.20
contig_1	116206	116607	+	VFPARIOC_00655	15.5	10.1	PF00252.21|Ribosomal_L16	PFAM:PF00252.21
contig_1	116609	116836	+	VFPARIOC_00660	9.1	10.4	PF00366.23|Ribosomal_S17	PFAM:PF00366.23
contig_1	117188	117715	+	VFPARIOC_00670	20.9	9.9	PF00281.22|Ribosomal_L5, PF00673.24|Ribosomal_L5_C	PFAM:PF00281.22, PFAM:PF00673.24
contig_1	118020	118397	+	VFPARIOC_00680	14.7	10.0	PF00410.22|Ribosomal_S8	PFAM:PF00410.22
contig_1	118397	118921	+	VFPARIOC_00685	21.0	10.3		
contig_1	118884	119213	+	VFPARIOC_00690	13.0	10.2		
contig_1	119197	119643	+	VFPARIOC_00695	16.9	10.3	PF00333.23|Ribosomal_S5, PF03719.18|Ribosomal_S5_C	PFAM:PF00333.23, PFAM:PF03719.18
contig_1	119621	119971	+	VFPARIOC_00700	13.8	11.1		
contig_1	120603	120983	+	VFPARIOC_00720	14.4	10.4		
contig_1	120980	121558	+	VFPARIOC_00725	23.3	10.4	PF01479.28|S4	PFAM:PF01479.28
contig_1	121548	122168	+	VFPARIOC_00730	24.7	10.2	PF01000.29|RNA_pol_A_bac, PF01193.27|RNA_pol_L	PFAM:PF01000.29, PFAM:PF01193.27
contig_1	122171	122476	+	VFPARIOC_00735	12.4	10.3		
contig_1	122469	123569	-	VFPARIOC_00740	42.8	10.2	PF00278.25|Orn_DAP_Arg_deC, PF02784.19|Orn_Arg_deC_N	PFAM:PF00278.25, PFAM:PF02784.19
