#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1269	1685	+	VFPENVAR_00010	15.8	10.0	PF03946.17|Ribosomal_L11_N	PFAM:PF03946.17
contig_1	1675	2265	+	VFPENVAR_00015	23.5	9.9		
contig_1	2258	2719	+	VFPENVAR_00020	18.5	10.1		
contig_1	2694	3053	+	VFPENVAR_00025	13.9	5.7	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
contig_1	3055	6834	+	VFPENVAR_00030	147.8	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	6834	10667	+	VFPENVAR_00035	146.5	10.0	PF00623.23|RNA_pol_Rpb1_2, PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
contig_1	10669	11064	+	VFPENVAR_00040	15.1	10.7		
contig_1	11036	11506	+	VFPENVAR_00045	18.4	10.4	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
contig_1	13557	13889	+	VFPENVAR_00055	13.0	10.1	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
contig_1	14367	14765	+	VFPENVAR_00065	15.9	10.0		
contig_1	14758	15669	+	VFPENVAR_00070	37.9	10.4		
contig_1	15640	16332	-	VFPENVAR_00075	27.4	10.0	PF00398.23|RrnaAD	PFAM:PF00398.23
contig_1	16319	17425	-	VFPENVAR_00080	43.8	10.3		
contig_1	17422	17814	-	VFPENVAR_00085	15.2	10.7		
contig_1	17814	18113	-	VFPENVAR_00090	11.7	10.6		
contig_1	18094	18897	-	VFPENVAR_00095	31.7	10.0		
contig_1	18887	19444	-	VFPENVAR_00100	22.5	10.1		
contig_1	19441	20799	-	VFPENVAR_00105	53.2	10.0	PF00009.30|GTP_EFTU, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF10662.12
contig_1	20908	21774	+	VFPENVAR_00115	34.0	10.0	PF13793.9|Pribosyltran_N, PF14572.9|Pribosyl_synth	PFAM:PF13793.9, PFAM:PF14572.9
contig_1	21762	22280	+	VFPENVAR_00120	20.7	10.4		
contig_1	22282	22824	-	VFPENVAR_00125	20.9	10.1	PF05175.17|MTS, PF08241.15|Methyltransf_11, PF13649.9|Methyltransf_25, PF13847.9|Methyltransf_31	PFAM:PF05175.17, PFAM:PF08241.15, PFAM:PF13649.9, PFAM:PF13847.9
contig_1	23118	24239	+	VFPENVAR_00135	43.2	9.9	PF00266.22|Aminotran_5	PFAM:PF00266.22
contig_1	24231	24347	-	VFPENVAR_00140	4.2	7.7	PF00152.23|tRNA-synt_2	PFAM:PF00152.23
contig_1	24488	25531	-	VFPENVAR_00145	41.5	10.1	PF00152.23|tRNA-synt_2	PFAM:PF00152.23
contig_1	25528	26226	-	VFPENVAR_00150	27.3	10.2	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	26223	26819	-	VFPENVAR_00155	23.6	10.4	PF00701.25|DHDPS	PFAM:PF00701.25
contig_1	26965	28005	+	VFPENVAR_00160	40.6	10.4		
contig_1	27986	28726	+	VFPENVAR_00165	28.3	9.9		
contig_1	28723	29115	+	VFPENVAR_00170	15.7	10.1		
contig_1	29389	31728	-	VFPENVAR_00180	94.3	10.1	PF08264.16|Anticodon_1	PFAM:PF08264.16
contig_1	31700	31882	-	VFPENVAR_00185	7.5	10.4		
contig_1	31879	32019	-	VFPENVAR_00190	5.5	11.9		
contig_1	32025	34214	+	VFPENVAR_00195	86.7	10.1	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
contig_1	34416	35117	+	VFPENVAR_00200	28.8	10.3		
contig_1	35114	36244	+	VFPENVAR_00205	44.1	10.0	PF00155.24|Aminotran_1_2, PF01053.23|Cys_Met_Meta_PP	PFAM:PF00155.24, PFAM:PF01053.23
contig_1	37032	37799	-	VFPENVAR_00215	30.7	10.0	PF00218.24|IGPS	PFAM:PF00218.24
contig_1	37789	38787	-	VFPENVAR_00220	39.3	10.3		
contig_1	38771	39346	-	VFPENVAR_00225	22.4	10.1	PF00117.31|GATase	PFAM:PF00117.31
contig_1	39327	40559	-	VFPENVAR_00230	49.1	10.3		
contig_1	41938	42903	-	VFPENVAR_00240	37.8	10.5		
contig_1	46941	47192	-	VFPENVAR_00245	9.7	9.7		
contig_1	48458	49825	-	VFPENVAR_00250	54.5	10.2	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
contig_1	49785	50759	-	VFPENVAR_00255	40.2	10.1		
contig_1	50775	52058	+	VFPENVAR_00260	52.4	10.1	PF01807.23|zf-CHC2	PFAM:PF01807.23
contig_1	53611	56571	+	VFPENVAR_00270	116.1	9.8	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
contig_1	57069	57746	+	VFPENVAR_00290	27.6	9.9		
contig_1	57721	58743	+	VFPENVAR_00295	40.3	10.2	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
contig_1	58710	59354	+	VFPENVAR_00300	25.1	10.3	PF00697.25|PRAI	PFAM:PF00697.25
contig_1	60489	61199	+	VFPENVAR_00310	28.4	10.2	PF00290.23|Trp_syntA	PFAM:PF00290.23
contig_1	61165	61428	+	VFPENVAR_00315	10.3	10.6		
contig_1	62201	62344	+	VFPENVAR_00325	5.8	11.1		
contig_1	62987	64024	+	VFPENVAR_00330	39.7	9.9	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
contig_1	64021	67092	+	VFPENVAR_00335	118.9	10.0	PF02786.20|CPSase_L_D2, PF02786.20|CPSase_L_D2	PFAM:PF02786.20, PFAM:PF02786.20
contig_1	67089	67646	+	VFPENVAR_00340	22.5	10.2		
contig_1	68162	69337	+	VFPENVAR_00350	44.4	9.8	PF00004.32|AAA, PF00493.26|MCM, PF06689.16|zf-C4_ClpX, PF07724.17|AAA_2, PF10431.12|ClpB_D2-small	PFAM:PF00004.32, PFAM:PF00493.26, PFAM:PF06689.16, PFAM:PF07724.17, PFAM:PF10431.12
contig_1	70181	71224	+	VFPENVAR_00360	41.0	9.0	PF00004.32|AAA, PF13177.9|DNA_pol3_delta2	PFAM:PF00004.32, PFAM:PF13177.9
contig_1	71214	72242	+	VFPENVAR_00365	41.3	10.3	PF00025.24|Arf	PFAM:PF00025.24
contig_1	73057	74304	+	VFPENVAR_00380	48.1	10.2		
contig_1	74297	75268	+	VFPENVAR_00385	39.1	10.2	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
contig_1	75809	76408	+	VFPENVAR_00395	23.0	10.1	PF00117.31|GATase	PFAM:PF00117.31
contig_1	76405	77094	+	VFPENVAR_00400	27.0	10.5		
contig_1	79828	79977	-	VFPENVAR_00435	6.1	11.9		
contig_1	79958	80407	-	VFPENVAR_00440	17.6	10.0		
contig_1	82266	82760	-	VFPENVAR_00465	19.4	10.1		
contig_1	82757	83695	-	VFPENVAR_00470	37.8	10.2		
contig_1	83716	84738	+	VFPENVAR_00475	40.5	10.2	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
contig_1	84729	84899	+	VFPENVAR_00480	6.7	10.8		
contig_1	84899	85507	+	VFPENVAR_00485	22.7	9.7	PF14602.9|Hexapep_2	PFAM:PF14602.9
contig_1	85501	86532	+	VFPENVAR_00490	40.7	10.2		
contig_1	87863	89011	-	VFPENVAR_00500	45.1	10.1	PF00742.22|Homoserine_dh	PFAM:PF00742.22
contig_1	89004	90269	-	VFPENVAR_00505	49.4	9.8	PF00772.24|DnaB, PF03796.18|DnaB_C, PF06745.16|ATPase, PF13481.9|AAA_25	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF13481.9
contig_1	90266	90448	-	VFPENVAR_00510	7.5	10.5		
contig_1	90445	90744	-	VFPENVAR_00515	12.2	10.0		
contig_1	91112	92302	-	VFPENVAR_00525	47.4	10.3	PF00749.24|tRNA-synt_1c, PF00749.24|tRNA-synt_1c	PFAM:PF00749.24, PFAM:PF00749.24
contig_1	92303	93604	+	VFPENVAR_00530	51.2	10.2	PF02421.21|FeoB_N	PFAM:PF02421.21
contig_1	95383	95643	+	VFPENVAR_00540	10.4	10.2		
contig_1	97229	98479	+	VFPENVAR_00550	49.8	10.2		
contig_1	98472	99452	+	VFPENVAR_00555	39.2	10.6		
contig_1	99445	100572	-	VFPENVAR_00560	45.3	9.8		
contig_1	100659	101300	+	VFPENVAR_00565	25.8	10.2		
contig_1	101293	102300	-	VFPENVAR_00570	39.3	9.2	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	105540	106505	-	VFPENVAR_00590	38.2	10.0	PF03054.19|tRNA_Me_trans, PF20258.1|tRNA_Me_trans_C	PFAM:PF03054.19, PFAM:PF20258.1
contig_1	106496	106999	-	VFPENVAR_00595	20.5	9.8		
contig_1	106996	109128	-	VFPENVAR_00600	85.6	10.0		
contig_1	109121	109738	-	VFPENVAR_00605	23.9	10.2	PF01113.23|DapB_N, PF05173.17|DapB_C	PFAM:PF01113.23, PFAM:PF05173.17
contig_1	109735	110943	-	VFPENVAR_00610	44.8	9.6	PF00390.22|malic, PF03949.18|Malic_M	PFAM:PF00390.22, PFAM:PF03949.18
contig_1	110930	111613	-	VFPENVAR_00615	26.9	10.1		
contig_1	112325	112618	-	VFPENVAR_00630	11.8	10.1		
contig_1	119737	120291	+	VFPENVAR_00660	21.8	10.4		
contig_1	120291	120494	+	VFPENVAR_00665	8.0	10.9		
contig_1	121602	121928	+	VFPENVAR_00680	13.1	10.4	PF00237.22|Ribosomal_L22	PFAM:PF00237.22
contig_1	121928	122530	+	VFPENVAR_00685	23.8	10.3	PF00189.23|Ribosomal_S3_C	PFAM:PF00189.23
contig_1	122912	123142	+	VFPENVAR_00695	9.2	10.1	PF00366.23|Ribosomal_S17	PFAM:PF00366.23
contig_1	124046	124315	+	VFPENVAR_00710	10.8	11.5		
contig_1	124315	124713	+	VFPENVAR_00715	15.4	10.0	PF00410.22|Ribosomal_S8	PFAM:PF00410.22
contig_1	124706	125254	+	VFPENVAR_00720	21.3	10.2		
contig_1	125259	125567	+	VFPENVAR_00725	12.3	10.0		
contig_1	125564	126004	+	VFPENVAR_00730	16.9	10.4	PF00333.23|Ribosomal_S5, PF03719.18|Ribosomal_S5_C	PFAM:PF00333.23, PFAM:PF03719.18
contig_1	126341	126448	+	VFPENVAR_00740	4.5	10.4		
contig_1	126593	126706	+	VFPENVAR_00750	4.5	10.6	PF00444.21|Ribosomal_L36	PFAM:PF00444.21
contig_1	126703	127041	+	VFPENVAR_00755	13.0	10.5		
contig_1	127370	127936	+	VFPENVAR_00765	23.1	10.6	PF01479.28|S4	PFAM:PF01479.28
contig_1	127933	128787	+	VFPENVAR_00770	33.6	10.0	PF01000.29|RNA_pol_A_bac	PFAM:PF01000.29
contig_1	128784	129041	+	VFPENVAR_00775	10.5	10.6		
contig_1	129038	129166	+	VFPENVAR_00780	4.9	10.0		
contig_1	129159	130256	-	VFPENVAR_00785	43.0	10.1	PF00278.25|Orn_DAP_Arg_deC, PF02784.19|Orn_Arg_deC_N	PFAM:PF00278.25, PFAM:PF02784.19
contig_1	130671	131738	+	VFPENVAR_00790	42.0	9.7	PF01761.23|DHQ_synthase	PFAM:PF01761.23
