# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFPENVAR	tRNA	1187	1257	+	CNIOOC_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFPENVAR	cds	1269	1685	+	CNIOOC_00010		hypothetical protein	PFAM:PF03946.17
VFPENVAR	cds	1675	2265	+	CNIOOC_00015		hypothetical protein	
VFPENVAR	cds	2258	2719	+	CNIOOC_00020		hypothetical protein	
VFPENVAR	cds	2694	3053	+	CNIOOC_00025		hypothetical protein	PFAM:PF00542.22
VFPENVAR	cds	3055	6834	+	CNIOOC_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFPENVAR	cds	6834	10667	+	CNIOOC_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFPENVAR	cds	10669	11064	+	CNIOOC_00040		hypothetical protein	
VFPENVAR	cds	11036	11506	+	CNIOOC_00045		hypothetical protein	PFAM:PF00177.24
VFPENVAR	cds	11507	13567	+	CNIOOC_00050		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFPENVAR	cds	13557	13889	+	CNIOOC_00055		hypothetical protein	PFAM:PF00338.25
VFPENVAR	tRNA	14286	14358	+	CNIOOC_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFPENVAR	cds	14367	14765	+	CNIOOC_00065		hypothetical protein	
VFPENVAR	cds	14758	15669	+	CNIOOC_00070		hypothetical protein	
VFPENVAR	cds	15640	16332	-	CNIOOC_00075		hypothetical protein	PFAM:PF00398.23
VFPENVAR	cds	16319	17425	-	CNIOOC_00080		hypothetical protein	
VFPENVAR	cds	17422	17814	-	CNIOOC_00085		hypothetical protein	
VFPENVAR	cds	17814	18113	-	CNIOOC_00090		hypothetical protein	
VFPENVAR	cds	18094	18897	-	CNIOOC_00095		hypothetical protein	PFAM:PF01678.22
VFPENVAR	cds	18887	19444	-	CNIOOC_00100		hypothetical protein	
VFPENVAR	cds	19441	20799	-	CNIOOC_00105		hypothetical protein	PFAM:PF00009.30, PFAM:PF10662.12
VFPENVAR	tRNA	20829	20900	+	CNIOOC_00110	trnQ	tRNA-Gln(ttg)	SO:0000261
VFPENVAR	cds	20908	21774	+	CNIOOC_00115		hypothetical protein	PFAM:PF13793.9, PFAM:PF14572.9
VFPENVAR	cds	21762	22280	+	CNIOOC_00120		hypothetical protein	
VFPENVAR	cds	22282	22824	-	CNIOOC_00125		hypothetical protein	PFAM:PF05175.17, PFAM:PF08241.15, PFAM:PF13649.9, PFAM:PF13847.9
VFPENVAR	tRNA	22833	23080	-	CNIOOC_00130		(pseudo) tRNA-Xxx	
VFPENVAR	cds	23118	24239	+	CNIOOC_00135		hypothetical protein	PFAM:PF00266.22
VFPENVAR	cds	24231	24347	-	CNIOOC_00140		hypothetical protein	PFAM:PF00152.23
VFPENVAR	cds	24488	25531	-	CNIOOC_00145		hypothetical protein	PFAM:PF00152.23
VFPENVAR	cds	25528	26226	-	CNIOOC_00150		hypothetical protein	PFAM:PF03462.21
VFPENVAR	cds	26223	26819	-	CNIOOC_00155		hypothetical protein	PFAM:PF00701.25
VFPENVAR	cds	26965	28005	+	CNIOOC_00160		hypothetical protein	
VFPENVAR	cds	27986	28726	+	CNIOOC_00165		hypothetical protein	
