# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFDER3	tRNA	1176	1246	+	LDKGFA_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFDER3	cds	1259	1681	+	LDKGFA_00010		hypothetical protein	
VFDER3	cds	1665	2300	+	LDKGFA_00015		hypothetical protein	
VFDER3	cds	2293	2739	+	LDKGFA_00020		hypothetical protein	
VFDER3	cds	2717	3133	+	LDKGFA_00025		hypothetical protein	
VFDER3	cds	3130	7437	+	LDKGFA_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFDER3	cds	7439	11380	+	LDKGFA_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFDER3	cds	11367	11732	+	LDKGFA_00040		hypothetical protein	
VFDER3	cds	11734	12204	+	LDKGFA_00045		hypothetical protein	PFAM:PF00177.24
VFDER3	cds	12204	14261	+	LDKGFA_00050		hypothetical protein	PFAM:PF00009.30, PFAM:PF00679.27, PFAM:PF03144.28, PFAM:PF03764.21, PFAM:PF14492.9
VFDER3	cds	14245	14556	+	LDKGFA_00055		hypothetical protein	PFAM:PF00338.25
VFDER3	cds	14553	14975	+	LDKGFA_00060		hypothetical protein	PFAM:PF01327.24
VFDER3	tRNA	15226	15296	+	LDKGFA_00065	trnF	tRNA-Phe(gaa)	SO:0000267
VFDER3	cds	15300	16220	-	LDKGFA_00070		hypothetical protein	
VFDER3	cds	16276	16665	-	LDKGFA_00075		hypothetical protein	
VFDER3	cds	16637	17011	-	LDKGFA_00080		hypothetical protein	
VFDER3	cds	17029	17622	-	LDKGFA_00085		hypothetical protein	
VFDER3	tRNA	17627	17698	+	LDKGFA_00090	trnQ	tRNA-Gln(ttg)	SO:0000261
VFDER3	cds	17702	18067	-	LDKGFA_00095		hypothetical protein	PFAM:PF00238.22
VFDER3	cds	18060	18326	-	LDKGFA_00100		hypothetical protein	PFAM:PF00366.23
VFDER3	cds	18295	18723	-	LDKGFA_00105		hypothetical protein	PFAM:PF00252.21
VFDER3	cds	18716	19327	-	LDKGFA_00110		hypothetical protein	PFAM:PF00189.23
VFDER3	cds	19317	19661	-	LDKGFA_00115		hypothetical protein	
VFDER3	cds	19658	19912	-	LDKGFA_00120		30S ribosomal protein S19	SO:0001217, UniRef:UniRef50_A0A346E0N5
VFDER3	cds	19899	20720	-	LDKGFA_00125		50S ribosomal protein L2	SO:0001217, UniRef:UniRef50_Q9RXJ9
VFDER3	cds	20713	20904	-	LDKGFA_00130		hypothetical protein	
VFDER3	cds	20886	21404	-	LDKGFA_00135		hypothetical protein	
