#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1259	1681	+	VFDER3_00010	16.5	10.3		
contig_1	1665	2300	+	VFDER3_00015	25.6	10.0		
contig_1	2293	2739	+	VFDER3_00020	18.2	10.2		
contig_1	2717	3133	+	VFDER3_00025	15.9	9.4		
contig_1	3130	7437	+	VFDER3_00030	169.0	9.8	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	7439	11380	+	VFDER3_00035	154.5	9.7	PF00623.23|RNA_pol_Rpb1_2, PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
contig_1	11367	11732	+	VFDER3_00040	13.7	10.4		
contig_1	11734	12204	+	VFDER3_00045	18.3	10.3	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
contig_1	14245	14556	+	VFDER3_00055	12.3	10.1	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
contig_1	14553	14975	+	VFDER3_00060	17.1	9.6	PF01327.24|Pep_deformylase	PFAM:PF01327.24
contig_1	15300	16220	-	VFDER3_00070	36.3	10.3		
contig_1	16276	16665	-	VFDER3_00075	15.1	10.4		
contig_1	16637	17011	-	VFDER3_00080	15.1	10.2		
contig_1	17029	17622	-	VFDER3_00085	23.8	10.2		
contig_1	17702	18067	-	VFDER3_00095	14.0	10.5	PF00238.22|Ribosomal_L14	PFAM:PF00238.22
contig_1	18060	18326	-	VFDER3_00100	10.6	10.4	PF00366.23|Ribosomal_S17	PFAM:PF00366.23
contig_1	18295	18723	-	VFDER3_00105	16.7	10.3	PF00252.21|Ribosomal_L16	PFAM:PF00252.21
contig_1	18716	19327	-	VFDER3_00110	24.4	10.2	PF00189.23|Ribosomal_S3_C	PFAM:PF00189.23
contig_1	19317	19661	-	VFDER3_00115	13.4	11.1		
contig_1	20713	20904	-	VFDER3_00130	7.5	10.7		
contig_1	20886	21404	-	VFDER3_00135	20.6	10.5		
contig_1	21397	21888	-	VFDER3_00140	18.6	10.6		
contig_1	28889	29938	+	VFDER3_00165	40.2	9.4	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	29946	31070	+	VFDER3_00170	45.9	9.6		
contig_1	31078	31218	-	VFDER3_00175	5.7	10.2		
contig_1	31202	32527	-	VFDER3_00180	52.2	10.2		
contig_1	32540	34105	-	VFDER3_00185	60.6	10.2		
contig_1	34090	35253	-	VFDER3_00190	45.4	10.3		
contig_1	35364	36557	+	VFDER3_00195	48.5	9.7	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
contig_1	36617	36937	+	VFDER3_00200	12.2	9.9	PF03796.18|DnaB_C	PFAM:PF03796.18
contig_1	36940	38058	+	VFDER3_00205	45.7	9.8		
contig_1	38053	38352	-	VFDER3_00210	11.9	10.1		
contig_1	39785	40252	+	VFDER3_00225	18.3	10.0	PF05198.19|IF3_N	PFAM:PF05198.19
contig_1	40271	40459	+	VFDER3_00230	7.6	10.9		
contig_1	40431	40790	+	VFDER3_00235	14.3	11.0		
contig_1	41074	41433	-	VFDER3_00245	14.5	10.4		
contig_1	42449	42625	-	VFDER3_00265	7.0	10.4		
contig_1	42640	43434	-	VFDER3_00270	31.4	10.2	PF02219.20|MTHFR	PFAM:PF02219.20
contig_1	43714	46662	-	VFDER3_00285	116.4	10.2	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
contig_1	47047	48270	-	VFDER3_00290	49.7	10.2	PF04545.19|Sigma70_r4	PFAM:PF04545.19
contig_1	48298	49689	+	VFDER3_00295	57.3	9.7	PF00749.24|tRNA-synt_1c, PF00749.24|tRNA-synt_1c	PFAM:PF00749.24, PFAM:PF00749.24
contig_1	49881	50594	+	VFDER3_00300	27.7	9.9	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	50576	51709	-	VFDER3_00305	44.5	10.1	PF00155.24|Aminotran_1_2, PF01053.23|Cys_Met_Meta_PP	PFAM:PF00155.24, PFAM:PF01053.23
contig_1	51952	54201	-	VFDER3_00310	88.8	10.1	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
contig_1	54252	54437	+	VFDER3_00315	7.6	10.3		
contig_1	54755	55201	+	VFDER3_00330	17.8	10.0		
