#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	tRNA	1176	1246	+	VFDER3_00005	Trp_trna	tRNA-Trp	SO:0000271
contig_1	cds	1259	1681	+	VFDER3_00010		hypothetical protein	
contig_1	cds	1665	2300	+	VFDER3_00015		hypothetical protein	
contig_1	cds	2293	2739	+	VFDER3_00020		hypothetical protein	
contig_1	cds	2717	3133	+	VFDER3_00025		hypothetical protein	
contig_1	cds	3130	7437	+	VFDER3_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	cds	7439	11380	+	VFDER3_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
contig_1	cds	11367	11732	+	VFDER3_00040		hypothetical protein	
contig_1	cds	11734	12204	+	VFDER3_00045		hypothetical protein	PFAM:PF00177.24
contig_1	cds	12204	14261	+	VFDER3_00050		Elongation factor G	SO:0001217, UniRef:UniRef50_S5SQ03
contig_1	cds	14245	14556	+	VFDER3_00055		hypothetical protein	PFAM:PF00338.25
contig_1	cds	14553	14975	+	VFDER3_00060		hypothetical protein	PFAM:PF01327.24
contig_1	tRNA	15226	15296	+	VFDER3_00065	Phe_trna	tRNA-Phe	SO:0000267
contig_1	cds	15300	16220	-	VFDER3_00070		hypothetical protein	
contig_1	cds	16276	16665	-	VFDER3_00075		hypothetical protein	
contig_1	cds	16637	17011	-	VFDER3_00080		hypothetical protein	
contig_1	cds	17029	17622	-	VFDER3_00085		hypothetical protein	
contig_1	tRNA	17627	17698	+	VFDER3_00090	Gln_trna	tRNA-Gln	SO:0000261
contig_1	cds	17702	18067	-	VFDER3_00095		hypothetical protein	PFAM:PF00238.22
contig_1	cds	18060	18326	-	VFDER3_00100		hypothetical protein	PFAM:PF00366.23
contig_1	cds	18295	18723	-	VFDER3_00105		hypothetical protein	PFAM:PF00252.21
contig_1	cds	18716	19327	-	VFDER3_00110		hypothetical protein	PFAM:PF00189.23
contig_1	cds	19317	19661	-	VFDER3_00115		hypothetical protein	
contig_1	cds	19658	19912	-	VFDER3_00120		30S ribosomal protein S19	SO:0001217, UniRef:UniRef50_A0A346E0N5
contig_1	cds	19899	20720	-	VFDER3_00125		50S ribosomal protein L2	SO:0001217, UniRef:UniRef50_B3CT08
contig_1	cds	20713	20904	-	VFDER3_00130		hypothetical protein	
contig_1	cds	20886	21404	-	VFDER3_00135		hypothetical protein	
contig_1	cds	21397	21888	-	VFDER3_00140		hypothetical protein	
contig_1	rRNA	22067	23733	+	VFDER3_00145	16S_rrna	16S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00177, SO:0001000
contig_1	tRNA	23763	23833	+	VFDER3_00150	Ile_trna	tRNA-Ile	SO:0000263
contig_1	rRNA	23843	26734	+	VFDER3_00155	23S_rrna	23S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF02541, SO:0001001
contig_1	cds	27074	28882	+	VFDER3_00160		Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_Q9K0N4
contig_1	cds	28889	29938	+	VFDER3_00165		hypothetical protein	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	cds	29946	31070	+	VFDER3_00170		hypothetical protein	
contig_1	cds	31078	31218	-	VFDER3_00175		hypothetical protein	
contig_1	cds	31202	32527	-	VFDER3_00180		hypothetical protein	
contig_1	cds	32540	34105	-	VFDER3_00185		hypothetical protein	
contig_1	cds	34090	35253	-	VFDER3_00190		hypothetical protein	
contig_1	cds	35364	36557	+	VFDER3_00195		hypothetical protein	PFAM:PF00749.24
contig_1	cds	36617	36937	+	VFDER3_00200		hypothetical protein	PFAM:PF03796.18
contig_1	cds	36940	38058	+	VFDER3_00205		hypothetical protein	
contig_1	cds	38053	38352	-	VFDER3_00210		hypothetical protein	
contig_1	tRNA	38384	38455	+	VFDER3_00215	fMet_trna	tRNA-fMet	SO:0000266
contig_1	cds	38651	39709	+	VFDER3_00220		Chorismate synthase	SO:0001217, UniRef:UniRef50_A0A346E0J1
contig_1	cds	39785	40252	+	VFDER3_00225		hypothetical protein	PFAM:PF05198.19
contig_1	cds	40271	40459	+	VFDER3_00230		hypothetical protein	
contig_1	cds	40431	40790	+	VFDER3_00235		hypothetical protein	
contig_1	tRNA	40841	40912	+	VFDER3_00240	Lys_trna	tRNA-Lys	SO:0000265
contig_1	cds	41074	41433	-	VFDER3_00245		hypothetical protein	
contig_1	tRNA	42085	42156	+	VFDER3_00250	Gly_trna	tRNA-Gly	SO:0000260
contig_1	tRNA	42156	42226	+	VFDER3_00255	Cys_trna	tRNA-Cys	SO:0000258
contig_1	tRNA	42377	42448	+	VFDER3_00260	Asn_trna	tRNA-Asn	SO:0000257
contig_1	cds	42449	42625	-	VFDER3_00265		hypothetical protein	
contig_1	cds	42640	43434	-	VFDER3_00270		hypothetical protein	PFAM:PF02219.20
contig_1	tRNA	43444	43525	-	VFDER3_00275	Ser_trna	tRNA-Ser	SO:0000269
contig_1	tRNA	43528	43600	-	VFDER3_00280	Leu_trna	tRNA-Leu	SO:0000264
contig_1	cds	43714	46662	-	VFDER3_00285		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
contig_1	cds	47047	48270	-	VFDER3_00290		hypothetical protein	PFAM:PF04545.19
contig_1	cds	48298	49689	+	VFDER3_00295		hypothetical protein	PFAM:PF00749.24, PFAM:PF00749.24
contig_1	cds	49881	50594	+	VFDER3_00300		hypothetical protein	PFAM:PF03462.21
contig_1	cds	50576	51709	-	VFDER3_00305		hypothetical protein	PFAM:PF00155.24, PFAM:PF01053.23
contig_1	cds	51952	54201	-	VFDER3_00310		hypothetical protein	PFAM:PF01717.21, PFAM:PF08267.15
contig_1	cds	54252	54437	+	VFDER3_00315		hypothetical protein	
contig_1	tRNA	54568	54654	-	VFDER3_00320	Ser_trna	tRNA-Ser	SO:0000269
