#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2971	3576	+	VFRR05105_00025	23.4	9.8		
contig_1	3573	4031	+	VFRR05105_00030	18.6	10.0		
contig_1	4349	8125	+	VFRR05105_00040	145.2	9.7	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	8118	12029	+	VFRR05105_00045	149.7	9.9	PF00623.23|RNA_pol_Rpb1_2, PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
contig_1	15707	16057	+	VFRR05105_00075	13.9	10.2		
contig_1	16038	16742	-	VFRR05105_00080	27.4	10.1	PF00398.23|RrnaAD	PFAM:PF00398.23
contig_1	16735	17808	-	VFRR05105_00085	41.9	10.1		
contig_1	18197	18493	-	VFRR05105_00095	11.5	10.7		
contig_1	18477	19265	-	VFRR05105_00100	30.4	10.3		
contig_1	19288	19821	-	VFRR05105_00105	20.5	10.2		
contig_1	19994	20875	+	VFRR05105_00115	34.3	9.9	PF13793.9|Pribosyltran_N, PF14572.9|Pribosyl_synth	PFAM:PF13793.9, PFAM:PF14572.9
contig_1	20850	21359	+	VFRR05105_00120	20.3	10.1		
contig_1	21349	21897	-	VFRR05105_00125	21.1	10.1	PF01564.20|Spermine_synth, PF05175.17|MTS, PF08241.15|Methyltransf_11, PF13649.9|Methyltransf_25, PF13847.9|Methyltransf_31	PFAM:PF01564.20, PFAM:PF05175.17, PFAM:PF08241.15, PFAM:PF13649.9, PFAM:PF13847.9
contig_1	21894	22061	-	VFRR05105_00130	6.1	10.0		
contig_1	22220	23347	+	VFRR05105_00135	42.5	9.7	PF00266.22|Aminotran_5	PFAM:PF00266.22
contig_1	23344	24603	-	VFRR05105_00140	49.3	9.9	PF00152.23|tRNA-synt_2	PFAM:PF00152.23
contig_1	26157	27110	+	VFRR05105_00155	37.3	9.9		
contig_1	27107	28285	+	VFRR05105_00160	45.0	10.0		
contig_1	28584	30794	-	VFRR05105_00170	87.7	10.1	PF08264.16|Anticodon_1	PFAM:PF08264.16
contig_1	30791	30943	-	VFRR05105_00175	6.1	10.4		
contig_1	31007	33334	+	VFRR05105_00180	91.6	9.7	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
contig_1	33541	34248	+	VFRR05105_00185	27.4	10.0		
contig_1	36264	37004	-	VFRR05105_00200	28.9	10.4	PF00218.24|IGPS	PFAM:PF00218.24
contig_1	36976	38010	-	VFRR05105_00205	39.9	10.2		
contig_1	38551	39777	-	VFRR05105_00215	47.7	10.1		
contig_1	41674	43071	-	VFRR05105_00225	55.4	10.2	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
contig_1	43043	44023	-	VFRR05105_00230	38.9	9.9		
contig_1	46096	49071	+	VFRR05105_00240	116.5	9.9	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
contig_1	51262	51894	+	VFRR05105_00265	24.4	10.1	PF00697.25|PRAI	PFAM:PF00697.25
contig_1	53036	53764	+	VFRR05105_00275	28.3	10.1		
contig_1	53712	53975	+	VFRR05105_00280	10.2	10.3		
contig_1	53956	54186	+	VFRR05105_00285	9.1	10.6		
contig_1	59667	60266	+	VFRR05105_00310	23.4	9.9		
contig_1	62137	62871	+	VFRR05105_00325	29.3	9.8		
contig_1	64135	64731	+	VFRR05105_00340	23.1	9.7		
contig_1	65986	66990	+	VFRR05105_00350	39.0	9.8	PF00155.24|Aminotran_1_2, PF04864.16|Alliinase_C	PFAM:PF00155.24, PFAM:PF04864.16
contig_1	67534	68118	+	VFRR05105_00360	22.4	10.0	PF00117.31|GATase	PFAM:PF00117.31
contig_1	68112	68819	+	VFRR05105_00365	27.1	10.2		
contig_1	71525	71689	-	VFRR05105_00400	6.6	11.0		
contig_1	71670	71984	-	VFRR05105_00405	12.3	10.3		
contig_1	74009	74512	-	VFRR05105_00430	19.7	10.0		
contig_1	74509	75537	-	VFRR05105_00435	40.7	10.3		
contig_1	75548	76606	+	VFRR05105_00440	40.9	10.1	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
contig_1	79891	81135	-	VFRR05105_00460	47.7	10.4	PF00742.22|Homoserine_dh	PFAM:PF00742.22
contig_1	81211	81333	-	VFRR05105_00465	4.7	11.4		
contig_1	81326	82612	-	VFRR05105_00470	49.4	9.9	PF00772.24|DnaB, PF03796.18|DnaB_C, PF06745.16|ATPase	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16
contig_1	82605	82787	-	VFRR05105_00475	7.2	10.2		
contig_1	82780	83085	-	VFRR05105_00480	12.0	10.0	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
contig_1	84929	86041	+	VFRR05105_00495	43.0	10.2	PF00071.25|Ras, PF02421.21|FeoB_N	PFAM:PF00071.25, PFAM:PF02421.21
contig_1	87907	88191	+	VFRR05105_00505	10.9	10.2	PF00166.24|Cpn10	PFAM:PF00166.24
contig_1	89789	91132	+	VFRR05105_00515	52.4	10.0		
contig_1	91107	92162	+	VFRR05105_00520	40.9	10.1		
contig_1	92151	93242	-	VFRR05105_00525	42.5	9.6	PF02768.18|DNA_pol3_beta_3	PFAM:PF02768.18
contig_1	93261	93956	+	VFRR05105_00530	27.4	10.0		
contig_1	93942	94970	-	VFRR05105_00535	40.1	9.0	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	98233	99252	-	VFRR05105_00555	39.8	10.1	PF03054.19|tRNA_Me_trans	PFAM:PF03054.19
contig_1	99249	99728	-	VFRR05105_00560	18.8	10.0		
contig_1	99715	101886	-	VFRR05105_00565	86.9	10.0		
contig_1	101897	102550	-	VFRR05105_00570	25.4	10.5	PF01113.23|DapB_N, PF05173.17|DapB_C	PFAM:PF01113.23, PFAM:PF05173.17
contig_1	102540	103760	-	VFRR05105_00575	45.6	9.9	PF00390.22|malic, PF03949.18|Malic_M	PFAM:PF00390.22, PFAM:PF03949.18
contig_1	103750	104496	-	VFRR05105_00580	28.6	10.1	PF08501.14|Shikimate_dh_N	PFAM:PF08501.14
contig_1	105107	105427	-	VFRR05105_00595	12.6	10.7		
contig_1	112575	113180	+	VFRR05105_00630	22.9	10.4		
contig_1	113158	113373	+	VFRR05105_00635	8.4	10.6		
contig_1	114414	114734	+	VFRR05105_00650	13.0	10.2	PF00237.22|Ribosomal_L22	PFAM:PF00237.22
contig_1	114736	115350	+	VFRR05105_00655	23.7	9.9	PF00189.23|Ribosomal_S3_C	PFAM:PF00189.23
contig_1	116848	117123	+	VFRR05105_00680	11.0	12.0		
contig_1	117123	117506	+	VFRR05105_00685	14.6	10.4	PF00410.22|Ribosomal_S8	PFAM:PF00410.22
contig_1	117499	118029	+	VFRR05105_00690	20.1	10.0		
contig_1	118026	118322	+	VFRR05105_00695	11.9	10.2		
contig_1	118454	118735	+	VFRR05105_00700	10.3	11.0	PF03719.18|Ribosomal_S5_C	PFAM:PF03719.18
contig_1	119410	119748	+	VFRR05105_00720	12.8	10.7		
contig_1	120089	120622	+	VFRR05105_00730	20.9	10.5	PF01479.28|S4	PFAM:PF01479.28
