# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFDICMUL	tRNA	1190	1260	+	DGDGKI_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFDICMUL	cds	1268	1663	+	DGDGKI_00010		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFDICMUL	cds	1630	2217	+	DGDGKI_00015		hypothetical protein	
VFDICMUL	cds	2214	2681	+	DGDGKI_00020		hypothetical protein	
VFDICMUL	cds	2659	3006	+	DGDGKI_00025		hypothetical protein	PFAM:PF00542.22
VFDICMUL	cds	3006	6710	+	DGDGKI_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFDICMUL	cds	6707	10474	+	DGDGKI_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFDICMUL	cds	10471	10857	+	DGDGKI_00040		hypothetical protein	
VFDICMUL	cds	10832	11305	+	DGDGKI_00045		hypothetical protein	PFAM:PF00177.24
VFDICMUL	cds	11314	13359	+	DGDGKI_00050		Elongation factor G	SO:0001217, UniRef:UniRef50_A0A346E0B4
VFDICMUL	cds	13328	13633	+	DGDGKI_00055		hypothetical protein	PFAM:PF00338.25
VFDICMUL	tRNA	14043	14114	+	DGDGKI_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFDICMUL	cds	14127	14450	+	DGDGKI_00065		hypothetical protein	
VFDICMUL	cds	14434	15144	-	DGDGKI_00070		hypothetical protein	PFAM:PF00398.23
VFDICMUL	cds	15135	16268	-	DGDGKI_00075		hypothetical protein	
VFDICMUL	cds	16222	16614	-	DGDGKI_00080		hypothetical protein	
VFDICMUL	cds	16601	16909	-	DGDGKI_00085		hypothetical protein	
VFDICMUL	cds	16887	17711	-	DGDGKI_00090		hypothetical protein	PFAM:PF01678.22
VFDICMUL	cds	17711	18262	-	DGDGKI_00095		hypothetical protein	
VFDICMUL	cds	18811	19671	+	DGDGKI_00100		hypothetical protein	PFAM:PF00156.30, PFAM:PF13793.9
VFDICMUL	cds	19652	20152	+	DGDGKI_00105		hypothetical protein	
VFDICMUL	cds	20138	20683	-	DGDGKI_00110		hypothetical protein	
VFDICMUL	cds	21014	22150	+	DGDGKI_00115		hypothetical protein	PFAM:PF00266.22
VFDICMUL	cds	22122	23396	-	DGDGKI_00120		hypothetical protein	PFAM:PF00152.23, PFAM:PF01409.23
VFDICMUL	cds	23396	24082	-	DGDGKI_00125		hypothetical protein	PFAM:PF03462.21
VFDICMUL	cds	24069	24974	-	DGDGKI_00130		hypothetical protein	PFAM:PF00701.25
VFDICMUL	cds	24978	25913	+	DGDGKI_00135		hypothetical protein	
VFDICMUL	tRNA	27039	27121	+	DGDGKI_00140	trnS	tRNA-Ser(gct)	SO:0000269
VFDICMUL	cds	27347	29542	-	DGDGKI_00145		hypothetical protein	PFAM:PF08264.16
VFDICMUL	cds	29539	29688	-	DGDGKI_00150		hypothetical protein	
VFDICMUL	cds	29860	32034	+	DGDGKI_00155		hypothetical protein	PFAM:PF01717.21, PFAM:PF08267.15
VFDICMUL	cds	32252	32770	+	DGDGKI_00160		hypothetical protein	
VFDICMUL	cds	32779	33873	+	DGDGKI_00165		hypothetical protein	PFAM:PF01053.23
VFDICMUL	cds	33866	34726	-	DGDGKI_00170		hypothetical protein	PFAM:PF03462.21
VFDICMUL	cds	34723	35463	-	DGDGKI_00175		hypothetical protein	PFAM:PF00218.24
VFDICMUL	cds	35463	36470	-	DGDGKI_00180		hypothetical protein	
VFDICMUL	cds	36457	37017	-	DGDGKI_00185		hypothetical protein	PFAM:PF00117.31
VFDICMUL	cds	37014	38243	-	DGDGKI_00190		hypothetical protein	
VFDICMUL	cds	38240	39589	-	DGDGKI_00195		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFDICMUL	cds	39624	40586	-	DGDGKI_00200		hypothetical protein	
VFDICMUL	cds	40830	42131	-	DGDGKI_00205		hypothetical protein	
VFDICMUL	cds	42097	43128	-	DGDGKI_00210		hypothetical protein	
VFDICMUL	cds	43564	44955	+	DGDGKI_00215		hypothetical protein	PFAM:PF04542.17, PFAM:PF04545.19
VFDICMUL	tRNA	44958	45177	+	DGDGKI_00220		tRNA-Xxx	
VFDICMUL	cds	45179	48064	+	DGDGKI_00225		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFDICMUL	tRNA	48211	48292	+	DGDGKI_00230	trnL	tRNA-Leu(aag)	SO:0000264
VFDICMUL	tRNA	48293	48378	+	DGDGKI_00235	trnL	tRNA-Leu(tag)	SO:0000264
VFDICMUL	tRNA	48379	48463	+	DGDGKI_00240	trnS	tRNA-Ser(aga)	SO:0000269
VFDICMUL	cds	49220	50230	+	DGDGKI_00245		hypothetical protein	PFAM:PF01118.27, PFAM:PF02774.21
VFDICMUL	cds	50196	50795	+	DGDGKI_00250		hypothetical protein	PFAM:PF00697.25
VFDICMUL	cds	50788	51915	+	DGDGKI_00255		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_A0A346E0G4
VFDICMUL	cds	51915	52589	+	DGDGKI_00260		hypothetical protein	PFAM:PF00290.23
VFDICMUL	cds	52570	52833	+	DGDGKI_00265		hypothetical protein	
VFDICMUL	cds	52814	53041	+	DGDGKI_00270		hypothetical protein	
VFDICMUL	tRNA	53042	53113	-	DGDGKI_00275	trnN	tRNA-Asn(gtt)	SO:0000257
VFDICMUL	cds	53133	53393	+	DGDGKI_00280		hypothetical protein	
VFDICMUL	cds	53416	53622	+	DGDGKI_00285		hypothetical protein	
VFDICMUL	tRNA	53758	53829	-	DGDGKI_00290	trnC	tRNA-Cys(gca)	SO:0000258
VFDICMUL	tRNA	53830	53901	-	DGDGKI_00295	trnG	tRNA-Gly(gcc)	SO:0000260
VFDICMUL	cds	54413	55477	+	DGDGKI_00300		hypothetical protein	PFAM:PF00117.31, PFAM:PF00988.25
VFDICMUL	cds	55459	58539	+	DGDGKI_00305		hypothetical protein	PFAM:PF02786.20, PFAM:PF13535.9, PFAM:PF15632.9
VFDICMUL	cds	58526	59077	+	DGDGKI_00310		hypothetical protein	
VFDICMUL	cds	59074	59637	+	DGDGKI_00315		ATP-dependent Clp protease proteolytic subunit	SO:0001217, UniRef:UniRef50_P80244
VFDICMUL	tRNA	60799	60870	+	DGDGKI_00320	trnV	tRNA-Val(tac)	SO:0000273
VFDICMUL	cds	60880	61473	+	DGDGKI_00325		hypothetical protein	
VFDICMUL	cds	61451	62248	+	DGDGKI_00330		hypothetical protein	PFAM:PF00004.32, PFAM:PF13177.9, PFAM:PF13401.9
VFDICMUL	tRNA	62399	62479	-	DGDGKI_00335	trnL	tRNA-Leu(caa)	SO:0000264
VFDICMUL	tRNA	62480	62562	-	DGDGKI_00340	trnS	tRNA-Ser(tga)	SO:0000269
VFDICMUL	cds	62576	63151	+	DGDGKI_00345		hypothetical protein	
