locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFOLIH_00001	CDS	1191	tufA		COG0050	Elongation factor Tu
VFOLIH_00002	tRNA	71				tRNA-Trp(cca)
VFOLIH_00003	CDS	429	rplK		COG0080	50S ribosomal protein L11
VFOLIH_00004	CDS	606				hypothetical protein
VFOLIH_00005	CDS	543				hypothetical protein
VFOLIH_00006	CDS	381				hypothetical protein
VFOLIH_00007	CDS	3378	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFOLIH_00008	CDS	3879	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFOLIH_00009	CDS	375	rpsL		COG0048	30S ribosomal protein S12
VFOLIH_00010	CDS	480	rpsG			30S ribosomal protein S7
VFOLIH_00011	CDS	2061	fusA		COG0480	Elongation factor G
VFOLIH_00012	CDS	318				hypothetical protein
VFOLIH_00013	CDS	207	cspG		COG1278	Cold shock-like protein CspG
VFOLIH_00014	tRNA	75				tRNA-Phe(gaa)
VFOLIH_00015	CDS	135				hypothetical protein
VFOLIH_00016	CDS	465	erm	2.1.1.184		rRNA adenine N-6-methyltransferase
VFOLIH_00017	CDS	1023				hypothetical protein
VFOLIH_00018	CDS	300	erpA			Iron-sulfur cluster insertion protein ErpA
VFOLIH_00019	CDS	369	rpsI		COG0103	30S ribosomal protein S9
VFOLIH_00020	CDS	324				hypothetical protein
VFOLIH_00021	CDS	789	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFOLIH_00022	CDS	633				hypothetical protein
VFOLIH_00023	CDS	1281	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
VFOLIH_00024	CDS	906				hypothetical protein
VFOLIH_00025	CDS	2109	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
VFOLIH_00026	CDS	1338	infB		COG0532	Translation initiation factor IF-2
VFOLIH_00027	tRNA	73				tRNA-Gln(ttg)
VFOLIH_00028	CDS	855	prs			Putative ribose-phosphate pyrophosphokinase
VFOLIH_00029	CDS	477				hypothetical protein
VFOLIH_00030	CDS	564	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFOLIH_00031	CDS	1398	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFOLIH_00032	CDS	378	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
VFOLIH_00033	CDS	1227	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
VFOLIH_00034	CDS	810	prfA_1		COG0216	Peptide chain release factor 1
VFOLIH_00035	CDS	807	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFOLIH_00036	CDS	924	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFOLIH_00037	CDS	1044		2.7.2.4	COG0527	Aspartate kinase
VFOLIH_00038	tRNA	90				tRNA-Ser(gct)
VFOLIH_00039	CDS	162				hypothetical protein
VFOLIH_00040	CDS	159				hypothetical protein
VFOLIH_00041	tRNA	74				tRNA-Thr(cgt)
VFOLIH_00042	CDS	2235	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFOLIH_00043	CDS	696				hypothetical protein
VFOLIH_00044	CDS	1065	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
VFOLIH_00045	CDS	690	prfA_2		COG0216	Peptide chain release factor 1
VFOLIH_00046	CDS	756	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
VFOLIH_00047	CDS	876	trpD	2.4.2.18		Anthranilate phosphoribosyltransferase
VFOLIH_00048	CDS	570	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFOLIH_00049	CDS	1269	menF	5.4.4.2		Isochorismate synthase MenF
VFOLIH_00050	CDS	1395	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFOLIH_00051	CDS	984	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
VFOLIH_00052	CDS	1062	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
VFOLIH_00053	CDS	1194	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
VFOLIH_00054	CDS	960	thrB	2.7.1.39	COG2334	Homoserine kinase
VFOLIH_00055	CDS	1089	dnaG	2.7.7.-	COG0358	DNA primase
VFOLIH_00056	CDS	1245	rpoD			RNA polymerase sigma factor RpoD
VFOLIH_00057	CDS	2937	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
VFOLIH_00058	tRNA	73				tRNA-Leu(aag)
VFOLIH_00059	tRNA	73				tRNA-Leu(tag)
VFOLIH_00060	tRNA	85				tRNA-Ser(aga)
VFOLIH_00061	CDS	1353	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
VFOLIH_00062	CDS	609	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
VFOLIH_00063	CDS	1002	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFOLIH_00064	CDS	633	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFOLIH_00065	CDS	1137	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFOLIH_00066	CDS	708	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFOLIH_00067	CDS	231				hypothetical protein
VFOLIH_00068	tRNA	73				tRNA-Asn(gtt)
VFOLIH_00069	CDS	246				hypothetical protein
VFOLIH_00070	CDS	315				hypothetical protein
VFOLIH_00071	CDS	96				hypothetical protein
VFOLIH_00072	tRNA	73				tRNA-Cys(gca)
VFOLIH_00073	tRNA	73				tRNA-Gly(gcc)
VFOLIH_00074	CDS	567	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFOLIH_00075	CDS	1071	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFOLIH_00076	CDS	3138	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFOLIH_00077	CDS	540	rlmE	2.1.1.166		Ribosomal RNA large subunit methyltransferase E
VFOLIH_00078	CDS	561	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFOLIH_00079	tRNA	72				tRNA-Val(tac)
VFOLIH_00080	CDS	567				hypothetical protein
VFOLIH_00081	tRNA	84				tRNA-Leu(caa)
VFOLIH_00082	tRNA	86				tRNA-Ser(tga)
VFOLIH_00083	tRNA	71				tRNA-Arg(acg)
VFOLIH_00084	CDS	597	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFOLIH_00085	CDS	1248	hisD	1.1.1.23		Histidinol dehydrogenase
