locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFOMMDIS_00001	tRNA	74				tRNA-Trp(cca)
VFOMMDIS_00002	CDS	555				hypothetical protein
VFOMMDIS_00003	CDS	429				hypothetical protein
VFOMMDIS_00004	CDS	336				hypothetical protein
VFOMMDIS_00005	CDS	3453	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFOMMDIS_00006	CDS	3633	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFOMMDIS_00007	CDS	384	rpsL		COG0048	30S ribosomal protein S12
VFOMMDIS_00008	CDS	474	rpsG			30S ribosomal protein S7
VFOMMDIS_00009	CDS	1998	fusA		COG0480	Elongation factor G
VFOMMDIS_00010	CDS	291	rpsJ		COG0051	30S ribosomal protein S10
VFOMMDIS_00011	tRNA	73				tRNA-Phe(gaa)
VFOMMDIS_00012	CDS	366				hypothetical protein
VFOMMDIS_00013	CDS	798				hypothetical protein
VFOMMDIS_00014	CDS	678	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFOMMDIS_00015	CDS	1071				hypothetical protein
VFOMMDIS_00016	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFOMMDIS_00017	CDS	276				hypothetical protein
VFOMMDIS_00018	CDS	714	dapF	5.1.1.7		Diaminopimelate epimerase
VFOMMDIS_00019	CDS	603	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VFOMMDIS_00020	CDS	1368	infB			Translation initiation factor IF-2
VFOMMDIS_00021	tRNA	74				tRNA-Gln(ttg)
VFOMMDIS_00022	CDS	720	prs			Putative ribose-phosphate pyrophosphokinase
VFOMMDIS_00023	CDS	447				hypothetical protein
VFOMMDIS_00024	CDS	507	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFOMMDIS_00025	CDS	168				hypothetical protein
VFOMMDIS_00026	CDS	1047	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFOMMDIS_00027	CDS	1104	lysS	6.1.1.6		Lysine--tRNA ligase
VFOMMDIS_00028	CDS	636	prfB		COG1186	Peptide chain release factor 2
VFOMMDIS_00029	CDS	876	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFOMMDIS_00030	tRNA	84				tRNA-Ser(gct)
VFOMMDIS_00031	CDS	2226				hypothetical protein
VFOMMDIS_00032	CDS	141				hypothetical protein
VFOMMDIS_00033	CDS	159				hypothetical protein
VFOMMDIS_00034	CDS	2127	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFOMMDIS_00035	CDS	636				hypothetical protein
VFOMMDIS_00036	CDS	1068	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
VFOMMDIS_00037	CDS	828	prfA		COG0216	Peptide chain release factor 1
VFOMMDIS_00038	CDS	672	trpC			Indole-3-glycerol phosphate synthase
VFOMMDIS_00039	CDS	927	trpD	2.4.2.18		Anthranilate phosphoribosyltransferase
VFOMMDIS_00040	CDS	540	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFOMMDIS_00041	CDS	1116	menF	5.4.4.2		Isochorismate synthase MenF
VFOMMDIS_00042	CDS	1341	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFOMMDIS_00043	CDS	1290	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
VFOMMDIS_00044	CDS	828	thrB	2.7.1.39	COG2334	Homoserine kinase
VFOMMDIS_00045	CDS	840	tsaD	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase
VFOMMDIS_00046	CDS	1095	dnaG	2.7.7.-	COG0358	DNA primase
VFOMMDIS_00047	CDS	1320	rpoD			RNA polymerase sigma factor RpoD
VFOMMDIS_00048	CDS	2805	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFOMMDIS_00049	tRNA	73				tRNA-Leu(aag)
VFOMMDIS_00050	tRNA	73				tRNA-Leu(tag)
VFOMMDIS_00051	tRNA	83				tRNA-Ser(aga)
VFOMMDIS_00052	CDS	978	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFOMMDIS_00053	CDS	507	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
VFOMMDIS_00054	CDS	1122	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFOMMDIS_00055	CDS	597	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFOMMDIS_00056	CDS	234				hypothetical protein
VFOMMDIS_00057	CDS	216				hypothetical protein
VFOMMDIS_00058	tRNA	72				tRNA-Asn(gtt)
VFOMMDIS_00059	tRNA	71				tRNA-Cys(gca)
VFOMMDIS_00060	tRNA	74				tRNA-Gly(gcc)
VFOMMDIS_00061	CDS	1020	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFOMMDIS_00062	CDS	3039	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFOMMDIS_00063	CDS	510	rlmE	2.1.1.166		Ribosomal RNA large subunit methyltransferase E
VFOMMDIS_00064	CDS	564	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFOMMDIS_00065	tRNA	72				tRNA-Val(tac)
VFOMMDIS_00066	tRNA	75				tRNA-Leu(caa)
VFOMMDIS_00067	tRNA	85				tRNA-Ser(tga)
VFOMMDIS_00068	CDS	591	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFOMMDIS_00069	CDS	1182	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFOMMDIS_00070	CDS	867	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
VFOMMDIS_00071	CDS	555	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
VFOMMDIS_00072	CDS	576	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFOMMDIS_00073	CDS	684	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFOMMDIS_00074	CDS	720	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFOMMDIS_00075	CDS	282	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFOMMDIS_00076	tRNA	73				tRNA-His(gtg)
VFOMMDIS_00077	tRNA	74				tRNA-Lys(ttt)
VFOMMDIS_00078	CDS	168				hypothetical protein
VFOMMDIS_00079	CDS	426	infC			Translation initiation factor IF-3
VFOMMDIS_00080	tRNA	72				tRNA-Val(gac)
VFOMMDIS_00081	CDS	1029	aroC	4.2.3.5		Chorismate synthase
VFOMMDIS_00082	tRNA	74				tRNA-Arg(tct)
VFOMMDIS_00083	tRNA	72				tRNA-Met(cat)
VFOMMDIS_00084	tRNA	72				tRNA-Pro(tgg)
VFOMMDIS_00085	CDS	291				hypothetical protein
VFOMMDIS_00086	CDS	495				hypothetical protein
VFOMMDIS_00087	CDS	810				hypothetical protein
VFOMMDIS_00088	CDS	1047	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
VFOMMDIS_00089	CDS	726	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
