locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMRANEDI_00001	CDS	573	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMRANEDI_00001	gene	573	lipB			
SMRANEDI_00002	CDS	2544	valS	6.1.1.9		Valine--tRNA ligase
SMRANEDI_00002	gene	2544	valS			
SMRANEDI_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMRANEDI_00003	gene	333	rsfS			
SMRANEDI_00004	CDS	1110	dnaN		COG0592	Beta sliding clamp
SMRANEDI_00004	gene	1110	dnaN			
SMRANEDI_00005	CDS	1107	rpsA		COG0539	30S ribosomal protein S1
SMRANEDI_00005	gene	1107	rpsA			
SMRANEDI_00006	CDS	1182	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMRANEDI_00006	gene	1182	rho			
SMRANEDI_00007	CDS	1050	prfA		COG0216	Peptide chain release factor RF1
SMRANEDI_00007	gene	1050	prfA			
SMRANEDI_00008	CDS	756	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMRANEDI_00008	gene	756	rsmA			
SMRANEDI_00009	tRNA	78				tRNA-Met(cat)
SMRANEDI_00009	gene	78				
SMRANEDI_00010	CDS	3390	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SMRANEDI_00010	gene	3390	ileS			
SMRANEDI_00011	tRNA	76				tRNA-Asn(gtt)
SMRANEDI_00011	gene	76				
SMRANEDI_00012	CDS	1080				hypothetical protein
SMRANEDI_00012	gene	1080				
SMRANEDI_00013	CDS	3468	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMRANEDI_00013	gene	3468	mnmG			
SMRANEDI_00014	tRNA	71				tRNA-Cys(gca)
SMRANEDI_00014	gene	71				
SMRANEDI_00015	CDS	609	ctc		COG1825	General stress protein CTC
SMRANEDI_00015	gene	609	ctc			
SMRANEDI_00016	CDS	1515	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMRANEDI_00016	gene	1515	gltX			
SMRANEDI_00017	CDS	459	rplI		COG0359	50S ribosomal protein L9
SMRANEDI_00017	gene	459	rplI			
SMRANEDI_00018	CDS	270	rpsR			30S ribosomal protein S18
SMRANEDI_00018	gene	270	rpsR			
SMRANEDI_00019	CDS	390	rpsF		COG0360	30S ribosomal protein S6
SMRANEDI_00019	gene	390	rpsF			
SMRANEDI_00020	tmRNA	297	ssrA			transfer-messenger RNA, SsrA
SMRANEDI_00020	gene	297	ssrA			
SMRANEDI_00021	CDS	288	rpmA		COG0211	50S ribosomal protein L27
SMRANEDI_00021	gene	288	rpmA			
SMRANEDI_00022	tRNA	76				tRNA-Met(cat)
SMRANEDI_00022	gene	76				
SMRANEDI_00023	CDS	1317	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMRANEDI_00023	gene	1317	asnS			
SMRANEDI_00024	CDS	534	frr		COG0233	Ribosome-recycling factor
SMRANEDI_00024	gene	534	frr			
SMRANEDI_00025	CDS	957	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMRANEDI_00025	gene	957	trpS			
SMRANEDI_00026	CDS	1719	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
SMRANEDI_00026	gene	1719	korA			
SMRANEDI_00027	CDS	96				hypothetical protein
SMRANEDI_00027	gene	96				
SMRANEDI_00028	tRNA	86				tRNA-Leu(tag)
SMRANEDI_00028	gene	86				
SMRANEDI_00029	tRNA	84				tRNA-Leu(caa)
SMRANEDI_00029	gene	84				
SMRANEDI_00030	CDS	759				hypothetical protein
SMRANEDI_00030	gene	759				
SMRANEDI_00031	CDS	849	lipA	2.8.1.8	COG0320	Lipoyl synthase
SMRANEDI_00031	gene	849	lipA			
SMRANEDI_00032	CDS	1308	der		COG1160	GTPase Der
SMRANEDI_00032	gene	1308	der			
SMRANEDI_00033	CDS	1263	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMRANEDI_00033	gene	1263	maeB			
SMRANEDI_00034	tRNA	83				tRNA-Ser(gct)
SMRANEDI_00034	gene	83				
SMRANEDI_00035	tRNA	75				tRNA-Pro(tgg)
SMRANEDI_00035	gene	75				
SMRANEDI_00036	tRNA	76				tRNA-Arg(tct)
SMRANEDI_00036	gene	76				
SMRANEDI_00037	CDS	210	fdx		COG1145	Ferredoxin
SMRANEDI_00037	gene	210	fdx			
