#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFCIXIUS	1	1188	+	FFJPDP_00005	44.2	9.1	PF00009.30|GTP_EFTU, PF03143.20|GTP_EFTU_D3, PF03144.28|GTP_EFTU_D2	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFCIXIUS	1270	1680	+	FFJPDP_00015	15.2	10.1	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
VFCIXIUS	1670	2332	+	FFJPDP_00020	26.4	10.0		
VFCIXIUS	2292	2756	+	FFJPDP_00025	18.6	10.2		
VFCIXIUS	2743	3138	+	FFJPDP_00030	15.0	9.9	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFCIXIUS	3138	6680	+	FFJPDP_00035	137.0	9.8	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFCIXIUS	6697	10584	+	FFJPDP_00040	149.6	10.0	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFCIXIUS	13455	13769	+	FFJPDP_00060	12.5	9.8	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFCIXIUS	13759	13965	-	FFJPDP_00065	7.6	8.0	PF00313.25|CSD	PFAM:PF00313.25
VFCIXIUS	14016	14441	+	FFJPDP_00070	17.0	9.8	PF01327.24|Pep_deformylase	PFAM:PF01327.24
VFCIXIUS	15529	16380	+	FFJPDP_00080	34.3	9.9	PF02091.18|tRNA-synt_2e	PFAM:PF02091.18
VFCIXIUS	16389	17480	+	FFJPDP_00085	44.9	10.4		
VFCIXIUS	17446	17937	-	FFJPDP_00090	19.7	9.9	PF00398.23|RrnaAD	PFAM:PF00398.23
VFCIXIUS	17927	19054	-	FFJPDP_00095	45.1	10.2		
VFCIXIUS	19246	19635	-	FFJPDP_00100	15.3	10.0		
VFCIXIUS	19632	19919	-	FFJPDP_00105	11.2	10.4		
VFCIXIUS	19940	20773	-	FFJPDP_00110	32.5	9.9	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFCIXIUS	20809	21486	-	FFJPDP_00115	26.6	10.2		
VFCIXIUS	21690	23117	-	FFJPDP_00120	55.9	9.9	PF00009.30|GTP_EFTU, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF10662.12
VFCIXIUS	23240	24148	+	FFJPDP_00130	35.9	9.9	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
VFCIXIUS	24145	24690	+	FFJPDP_00135	21.7	10.2	PF01386.22|Ribosomal_L25p, PF14693.9|Ribosomal_TL5_C	PFAM:PF01386.22, PFAM:PF14693.9
VFCIXIUS	24691	25251	-	FFJPDP_00140	22.2	10.2		
VFCIXIUS	25325	25420	+	FFJPDP_00145	3.6	10.3		
VFCIXIUS	29005	29916	-	FFJPDP_00165	35.2	9.9	PF00701.25|DHDPS	PFAM:PF00701.25
VFCIXIUS	30868	32025	+	FFJPDP_00175	44.4	10.1		
VFCIXIUS	34545	34715	-	FFJPDP_00185	6.9	10.5		
VFCIXIUS	39790	40536	-	FFJPDP_00205	29.2	10.3	PF00218.24|IGPS	PFAM:PF00218.24
VFCIXIUS	40529	41428	-	FFJPDP_00210	35.2	10.3		
VFCIXIUS	41425	41985	-	FFJPDP_00215	21.7	10.1	PF00117.31|GATase, PF07722.16|Peptidase_C26	PFAM:PF00117.31, PFAM:PF07722.16
VFCIXIUS	41966	43282	-	FFJPDP_00220	52.6	10.1		
VFCIXIUS	43290	44801	-	FFJPDP_00225	61.3	9.9		
VFCIXIUS	47399	48733	-	FFJPDP_00240	53.4	10.3	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFCIXIUS	48717	49670	-	FFJPDP_00245	37.9	10.2		
VFCIXIUS	51297	54329	+	FFJPDP_00255	119.8	10.0	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFCIXIUS	54304	54465	+	FFJPDP_00260	6.4	10.3	PF00312.25|Ribosomal_S15	PFAM:PF00312.25
VFCIXIUS	54669	55445	+	FFJPDP_00275	31.5	9.9	PF02219.20|MTHFR	PFAM:PF02219.20
VFCIXIUS	55432	55701	+	FFJPDP_00280	11.2	6.5		
VFCIXIUS	55900	56943	+	FFJPDP_00285	40.3	10.1	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFCIXIUS	56927	57571	+	FFJPDP_00290	24.8	10.3	PF00697.25|PRAI	PFAM:PF00697.25
