# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFISSCOL1	tRNA	1179	1249	+	PFIJGI_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFISSCOL1	cds	1251	1619	+	PFIJGI_00010		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFISSCOL1	cds	1613	2227	+	PFIJGI_00015		hypothetical protein	
VFISSCOL1	cds	2227	2667	+	PFIJGI_00020		hypothetical protein	
VFISSCOL1	cds	2645	2986	+	PFIJGI_00025		hypothetical protein	PFAM:PF00542.22
VFISSCOL1	cds	2983	6852	+	PFIJGI_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04561.17, PFAM:PF04565.19
VFISSCOL1	cds	6825	10679	+	PFIJGI_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFISSCOL1	cds	10630	11013	+	PFIJGI_00040		hypothetical protein	
VFISSCOL1	cds	10991	11473	+	PFIJGI_00045		hypothetical protein	PFAM:PF00177.24
VFISSCOL1	cds	11473	13509	+	PFIJGI_00050		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFISSCOL1	cds	13506	13805	+	PFIJGI_00055		hypothetical protein	PFAM:PF00338.25
VFISSCOL1	tRNA	13809	13881	+	PFIJGI_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFISSCOL1	cds	13889	14332	+	PFIJGI_00065		hypothetical protein	
VFISSCOL1	cds	14319	15104	+	PFIJGI_00070		hypothetical protein	PFAM:PF02091.18
VFISSCOL1	cds	15101	15283	+	PFIJGI_00075		hypothetical protein	
VFISSCOL1	cds	15540	16838	+	PFIJGI_00080		hypothetical protein	
VFISSCOL1	cds	16791	17498	-	PFIJGI_00085		hypothetical protein	PFAM:PF00398.23
VFISSCOL1	cds	17476	18633	-	PFIJGI_00090		hypothetical protein	PFAM:PF01479.28
VFISSCOL1	cds	18630	19019	-	PFIJGI_00095		hypothetical protein	
VFISSCOL1	cds	19016	19324	-	PFIJGI_00100		hypothetical protein	
VFISSCOL1	cds	19317	20102	-	PFIJGI_00105		hypothetical protein	PFAM:PF01678.22
VFISSCOL1	cds	20099	20755	-	PFIJGI_00110		hypothetical protein	
VFISSCOL1	cds	20748	22274	-	PFIJGI_00115		hypothetical protein	PFAM:PF00009.30, PFAM:PF11987.11
VFISSCOL1	tRNA	22281	22352	+	PFIJGI_00120	trnQ	tRNA-Gln(ttg)	SO:0000261
VFISSCOL1	cds	23224	23736	+	PFIJGI_00125		hypothetical protein	
VFISSCOL1	cds	23731	24282	-	PFIJGI_00130		hypothetical protein	PFAM:PF05175.17
VFISSCOL1	tRNA	24289	24516	-	PFIJGI_00135		(pseudo) tRNA-Xxx	
VFISSCOL1	cds	24555	25688	+	PFIJGI_00140		hypothetical protein	PFAM:PF00155.24, PFAM:PF00266.22
VFISSCOL1	cds	25685	27031	-	PFIJGI_00145		hypothetical protein	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
VFISSCOL1	cds	27028	27744	-	PFIJGI_00150		hypothetical protein	PFAM:PF03462.21
VFISSCOL1	cds	27701	28561	-	PFIJGI_00155		hypothetical protein	PFAM:PF00701.25
VFISSCOL1	cds	28600	28902	+	PFIJGI_00160		hypothetical protein	
VFISSCOL1	tRNA	30732	30815	+	PFIJGI_00165	trnS	tRNA-Ser(gct)	SO:0000269
VFISSCOL1	cds	30988	33285	-	PFIJGI_00170		hypothetical protein	PFAM:PF08264.16
VFISSCOL1	cds	33282	33419	-	PFIJGI_00175		hypothetical protein	
VFISSCOL1	cds	33401	33595	-	PFIJGI_00180		hypothetical protein	
VFISSCOL1	cds	33985	34653	+	PFIJGI_00185		hypothetical protein	
VFISSCOL1	cds	34650	35798	+	PFIJGI_00190		hypothetical protein	PFAM:PF00155.24, PFAM:PF01053.23
VFISSCOL1	cds	35781	36656	-	PFIJGI_00195		hypothetical protein	PFAM:PF03462.21
VFISSCOL1	cds	36640	37404	-	PFIJGI_00200		hypothetical protein	PFAM:PF00218.24
VFISSCOL1	cds	37382	38365	-	PFIJGI_00205		hypothetical protein	
VFISSCOL1	cds	38340	38927	-	PFIJGI_00210		hypothetical protein	PFAM:PF00117.31
VFISSCOL1	cds	38924	40180	-	PFIJGI_00215		hypothetical protein	
VFISSCOL1	cds	40167	41570	-	PFIJGI_00220		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFISSCOL1	cds	41830	43023	-	PFIJGI_00225		hypothetical protein	PFAM:PF00749.24
VFISSCOL1	cds	42998	43960	-	PFIJGI_00230		hypothetical protein	
VFISSCOL1	cds	43965	45299	+	PFIJGI_00235		hypothetical protein	PFAM:PF01807.23, PFAM:PF13662.9
VFISSCOL1	tRNA	46692	46763	+	PFIJGI_00240	trnI	tRNA-Ile2(cat)	SO:0000263
VFISSCOL1	cds	46771	49728	+	PFIJGI_00245		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFISSCOL1	tRNA	49879	49951	+	PFIJGI_00250	trnL	tRNA-Leu(tag)	SO:0000264
VFISSCOL1	tRNA	49953	50040	+	PFIJGI_00255	trnS	tRNA-Ser(aga)	SO:0000269
VFISSCOL1	cds	50215	51234	+	PFIJGI_00260		hypothetical protein	PFAM:PF01118.27, PFAM:PF02774.21
VFISSCOL1	cds	51212	51844	+	PFIJGI_00265		hypothetical protein	PFAM:PF00697.25
VFISSCOL1	cds	51831	52967	+	PFIJGI_00270		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_A0A346E0G4
VFISSCOL1	cds	52964	53698	+	PFIJGI_00275		hypothetical protein	PFAM:PF00290.23
VFISSCOL1	cds	53686	53946	+	PFIJGI_00280		hypothetical protein	
VFISSCOL1	tRNA	54135	54206	-	PFIJGI_00285	trnN	tRNA-Asn(gtt)	SO:0000257
VFISSCOL1	tRNA	54319	54389	-	PFIJGI_00290	trnC	tRNA-Cys(gca)	SO:0000258
VFISSCOL1	cds	54447	54980	-	PFIJGI_00295		hypothetical protein	PFAM:PF01612.23, PFAM:PF13482.9, PFAM:PF16473.8
VFISSCOL1	cds	54981	56048	+	PFIJGI_00300		hypothetical protein	PFAM:PF00117.31, PFAM:PF00988.25
