locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMPINALT_00001	CDS	675	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMPINALT_00001	gene	675	lipB			
SMPINALT_00002	CDS	2682	valS	6.1.1.9		Valine--tRNA ligase
SMPINALT_00002	gene	2682	valS			
SMPINALT_00003	CDS	1146	dnaN		COG0592	Beta sliding clamp
SMPINALT_00003	gene	1146	dnaN			
SMPINALT_00004	CDS	1191	rpsA		COG0539	30S ribosomal protein S1
SMPINALT_00004	gene	1191	rpsA			
SMPINALT_00005	CDS	1155	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMPINALT_00005	gene	1155	rho			
SMPINALT_00006	CDS	1095	prfA		COG0216	Peptide chain release factor RF1
SMPINALT_00006	gene	1095	prfA			
SMPINALT_00007	CDS	759	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMPINALT_00007	gene	759	rsmA			
SMPINALT_00008	tRNA	75				tRNA-Met(cat)
SMPINALT_00008	gene	75				
SMPINALT_00009	tRNA	77				tRNA-Asn(gtt)
SMPINALT_00009	gene	77				
SMPINALT_00010	CDS	1812	lepA	3.6.5.-	COG0481	Elongation factor 4
SMPINALT_00010	gene	1812	lepA			
SMPINALT_00011	CDS	1023				hypothetical protein
SMPINALT_00011	gene	1023				
SMPINALT_00012	CDS	1620	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMPINALT_00012	gene	1620	glnS			
SMPINALT_00013	CDS	1710	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMPINALT_00013	gene	1710	mnmG			
SMPINALT_00014	tRNA	71				tRNA-Cys(gca)
SMPINALT_00014	gene	71				
SMPINALT_00015	CDS	585	rplY			50S ribosomal protein L25
SMPINALT_00015	gene	585	rplY			
SMPINALT_00016	CDS	1521	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMPINALT_00016	gene	1521	gltX			
SMPINALT_00017	CDS	291	rpsR		COG0238	30S ribosomal protein S18
SMPINALT_00017	gene	291	rpsR			
SMPINALT_00018	CDS	363	rpsF		COG0360	30S ribosomal protein S6
SMPINALT_00018	gene	363	rpsF			
SMPINALT_00019	tmRNA	333	ssrA			transfer-messenger RNA, SsrA
SMPINALT_00019	gene	333	ssrA			
SMPINALT_00020	CDS	246	rpmA		COG0211	50S ribosomal protein L27
SMPINALT_00020	gene	246	rpmA			
SMPINALT_00021	tRNA	75				tRNA-Met(cat)
SMPINALT_00021	gene	75				
SMPINALT_00022	CDS	1329	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMPINALT_00022	gene	1329	asnS			
SMPINALT_00023	CDS	561	frr		COG0233	Ribosome-recycling factor
SMPINALT_00023	gene	561	frr			
SMPINALT_00024	CDS	954	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMPINALT_00024	gene	954	trpS			
SMPINALT_00025	CDS	162				hypothetical protein
SMPINALT_00025	gene	162				
SMPINALT_00026	tRNA	85				tRNA-Leu(tag)
SMPINALT_00026	gene	85				
SMPINALT_00027	CDS	792				hypothetical protein
SMPINALT_00027	gene	792				
SMPINALT_00028	CDS	846	lipA	2.8.1.8		Lipoyl synthase
SMPINALT_00028	gene	846	lipA			
SMPINALT_00029	CDS	927	mdh	1.1.1.37		Malate dehydrogenase
SMPINALT_00029	gene	927	mdh			
SMPINALT_00030	CDS	1341	der		COG1160	GTPase Der
SMPINALT_00030	gene	1341	der			
SMPINALT_00031	CDS	1098	hflX		COG2262	GTPase HflX
SMPINALT_00031	gene	1098	hflX			
SMPINALT_00032	tRNA	83				tRNA-Ser(gct)
SMPINALT_00032	gene	83				
SMPINALT_00033	tRNA	75				tRNA-Pro(tgg)
SMPINALT_00033	gene	75				
SMPINALT_00034	tRNA	73				tRNA-Arg(tct)
SMPINALT_00034	gene	73				
SMPINALT_00035	CDS	333	rplS		COG0335	50S ribosomal protein L19
SMPINALT_00035	gene	333	rplS			
SMPINALT_00036	CDS	1332	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMPINALT_00036	gene	1332	mtaB			
SMPINALT_00037	CDS	1854	htpG		COG0326	Chaperone protein HtpG
SMPINALT_00037	gene	1854	htpG			
SMPINALT_00038	tRNA	85				tRNA-Ser(tga)
SMPINALT_00038	gene	85				
SMPINALT_00039	CDS	1479	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMPINALT_00039	gene	1479	proS			
SMPINALT_00040	CDS	1128	iscS	2.8.1.7		Cysteine desulfurase IscS
SMPINALT_00040	gene	1128	iscS			
SMPINALT_00041	CDS	936	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
SMPINALT_00041	gene	936	tilS			
SMPINALT_00042	tRNA	73				tRNA-Lys(ttt)
SMPINALT_00042	gene	73				
SMPINALT_00043	tRNA	74				tRNA-Asp(gtc)
SMPINALT_00043	gene	74				
SMPINALT_00044	CDS	3348	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
SMPINALT_00044	gene	3348	dnaE			
SMPINALT_00045	tRNA	75				tRNA-Val(tac)
SMPINALT_00045	gene	75				
SMPINALT_00046	CDS	1383	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
SMPINALT_00046	gene	1383	mnmE			
SMPINALT_00047	CDS	891				hypothetical protein
SMPINALT_00047	gene	891				
SMPINALT_00048	CDS	921	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SMPINALT_00048	gene	921	dnaC			
SMPINALT_00049	CDS	306	grpE			Protein GrpE
SMPINALT_00049	gene	306	grpE			
SMPINALT_00050	CDS	1113	dnaJ		COG0484	Chaperone protein DnaJ
SMPINALT_00050	gene	1113	dnaJ			
SMPINALT_00051	CDS	1179	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SMPINALT_00051	gene	1179	mnmA			
SMPINALT_00052	CDS	1056	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
SMPINALT_00052	gene	1056	ilvE			
SMPINALT_00053	CDS	366	def	3.5.1.88	COG0242	Peptide deformylase
SMPINALT_00053	gene	366	def			
SMPINALT_00054	CDS	342	rplT		COG0292	50S ribosomal protein L20
SMPINALT_00054	gene	342	rplT			
SMPINALT_00055	CDS	207	rpmI			50S ribosomal protein L35
SMPINALT_00055	gene	207	rpmI			
SMPINALT_00056	CDS	549	infC			Translation initiation factor IF-3
SMPINALT_00056	gene	549	infC			
SMPINALT_00057	CDS	1905	dnaK			Chaperone protein DnaK
SMPINALT_00057	gene	1905	dnaK			
SMPINALT_00058	CDS	417	rplM		COG0102	50S ribosomal protein L13
SMPINALT_00058	gene	417	rplM			
SMPINALT_00059	CDS	375	rpsI		COG0103	30S ribosomal protein S9
SMPINALT_00059	gene	375	rpsI			
SMPINALT_00060	CDS	741	rpsB		COG0052	30S ribosomal protein S2
SMPINALT_00060	gene	741	rpsB			
SMPINALT_00061	CDS	654	tsf			Elongation factor Ts
SMPINALT_00061	gene	654	tsf			
SMPINALT_00062	tRNA	87				tRNA-Leu(taa)
SMPINALT_00062	gene	87				
SMPINALT_00063	tRNA	73				tRNA-Gly(gcc)
SMPINALT_00063	gene	73				
SMPINALT_00064	CDS	2556	mutS		COG0249	DNA mismatch repair protein MutS
SMPINALT_00064	gene	2556	mutS			
SMPINALT_00065	CDS	1200	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
SMPINALT_00065	gene	1200	clpX			
SMPINALT_00066	CDS	666	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
SMPINALT_00066	gene	666	clpP			
SMPINALT_00067	CDS	1182	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
SMPINALT_00067	gene	1182	dnaX			
SMPINALT_00068	rRNA	102				5S ribosomal RNA
SMPINALT_00068	gene	102				
SMPINALT_00069	rRNA	2846				23S ribosomal RNA
SMPINALT_00069	gene	2846				
SMPINALT_00070	tRNA	75				tRNA-Ala(tgc)
SMPINALT_00070	gene	75				
SMPINALT_00071	tRNA	74				tRNA-Ile(gat)
SMPINALT_00071	gene	74				
SMPINALT_00072	rRNA	1534				16S ribosomal RNA
SMPINALT_00072	gene	1534				
SMPINALT_00073	CDS	1428	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
SMPINALT_00073	gene	1428	queA			
SMPINALT_00074	tRNA	76				tRNA-Thr(tgt)
SMPINALT_00074	gene	76				
SMPINALT_00075	tRNA	82				tRNA-Tyr(gta)
SMPINALT_00075	gene	82				
SMPINALT_00076	tRNA	73				tRNA-Gly(tcc)
SMPINALT_00076	gene	73				
SMPINALT_00077	tRNA	75				tRNA-Thr(ggt)
SMPINALT_00077	gene	75				
SMPINALT_00078	CDS	1188	tufA		COG0050	Elongation factor Tu
SMPINALT_00078	gene	1188	tufA			
SMPINALT_00079	tRNA	75				tRNA-Trp(cca)
SMPINALT_00079	gene	75				
SMPINALT_00080	CDS	444	rplK		COG0080	50S ribosomal protein L11
SMPINALT_00080	gene	444	rplK			
SMPINALT_00081	CDS	636	rplA			50S ribosomal protein L1
SMPINALT_00081	gene	636	rplA			
SMPINALT_00082	CDS	543	rplJ		COG0244	50S ribosomal protein L10
SMPINALT_00082	gene	543	rplJ			
SMPINALT_00083	CDS	363	rplL			50S ribosomal protein L7/L12
SMPINALT_00083	gene	363	rplL			
SMPINALT_00084	CDS	3690	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
SMPINALT_00084	gene	3690	rpoB			
SMPINALT_00085	CDS	4086	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
SMPINALT_00085	gene	4086	rpoC			
SMPINALT_00086	CDS	1011	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
