#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFPYRCLA	1277	1687	+	NCDIKN_00010	15.4	9.9	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
VFPYRCLA	1680	2312	+	NCDIKN_00015	24.9	10.0		
VFPYRCLA	2305	2769	+	NCDIKN_00020	19.0	10.5		
VFPYRCLA	2747	3097	+	NCDIKN_00025	13.5	8.3	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFPYRCLA	3099	6872	+	NCDIKN_00030	147.1	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFPYRCLA	6869	11044	+	NCDIKN_00035	161.7	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFPYRCLA	11019	11489	+	NCDIKN_00040	18.2	10.2	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFPYRCLA	13557	13865	+	NCDIKN_00050	12.4	10.0	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFPYRCLA	14369	14773	+	NCDIKN_00060	16.1	9.7		
VFPYRCLA	14770	15666	+	NCDIKN_00065	36.7	10.2		
VFPYRCLA	15663	16346	-	NCDIKN_00070	27.1	10.3	PF00398.23|RrnaAD	PFAM:PF00398.23
VFPYRCLA	16336	17430	-	NCDIKN_00075	43.7	10.3	PF01479.28|S4	PFAM:PF01479.28
VFPYRCLA	17427	17819	-	NCDIKN_00080	15.1	10.6		
VFPYRCLA	17816	18109	-	NCDIKN_00085	11.5	10.4		
VFPYRCLA	18054	18899	-	NCDIKN_00090	33.8	10.3	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFPYRCLA	18905	19465	-	NCDIKN_00095	22.3	10.0		
VFPYRCLA	19471	20808	-	NCDIKN_00100	51.8	10.0	PF00009.30|GTP_EFTU, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF10662.12
VFPYRCLA	20914	21771	+	NCDIKN_00110	33.3	9.9	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
VFPYRCLA	21758	22270	+	NCDIKN_00115	20.4	10.2		
VFPYRCLA	22267	22815	-	NCDIKN_00120	21.2	10.2	PF01861.19|BpsA_C, PF05175.17|MTS, PF08241.15|Methyltransf_11, PF13649.9|Methyltransf_25, PF13847.9|Methyltransf_31	PFAM:PF01861.19, PFAM:PF05175.17, PFAM:PF08241.15, PFAM:PF13649.9, PFAM:PF13847.9
VFPYRCLA	23112	24233	+	NCDIKN_00130	43.0	9.7	PF00155.24|Aminotran_1_2, PF00266.22|Aminotran_5	PFAM:PF00155.24, PFAM:PF00266.22
VFPYRCLA	24225	25526	-	NCDIKN_00135	51.5	9.9	PF00152.23|tRNA-synt_2, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01409.23
VFPYRCLA	25480	26196	-	NCDIKN_00140	27.9	10.0	PF03462.21|PCRF	PFAM:PF03462.21
VFPYRCLA	26196	27056	-	NCDIKN_00145	33.1	10.1	PF00701.25|DHDPS	PFAM:PF00701.25
VFPYRCLA	27367	27975	+	NCDIKN_00150	24.4	10.4		
VFPYRCLA	27965	28705	+	NCDIKN_00155	28.3	10.0		
VFPYRCLA	28702	29091	+	NCDIKN_00160	15.6	10.2		
VFPYRCLA	29383	31737	-	NCDIKN_00170	93.7	10.1	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFPYRCLA	31709	31882	-	NCDIKN_00175	7.2	10.4		
VFPYRCLA	31879	32019	-	NCDIKN_00180	5.6	11.2		
VFPYRCLA	32024	34192	+	NCDIKN_00185	85.5	10.1	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFPYRCLA	34410	35132	+	NCDIKN_00190	29.2	10.3		
VFPYRCLA	35129	36265	+	NCDIKN_00195	44.6	10.0	PF00155.24|Aminotran_1_2, PF01053.23|Cys_Met_Meta_PP	PFAM:PF00155.24, PFAM:PF01053.23
VFPYRCLA	37065	37820	-	NCDIKN_00205	30.1	10.2	PF00218.24|IGPS	PFAM:PF00218.24
VFPYRCLA	37814	38803	-	NCDIKN_00210	38.4	10.3		
VFPYRCLA	38745	39362	-	NCDIKN_00215	24.1	10.1	PF00117.31|GATase	PFAM:PF00117.31
VFPYRCLA	39359	40570	-	NCDIKN_00220	48.0	10.3		
VFPYRCLA	40567	41937	-	NCDIKN_00225	53.5	10.0	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFPYRCLA	41950	42915	-	NCDIKN_00230	37.8	10.6		
VFPYRCLA	43231	44607	-	NCDIKN_00235	55.1	10.2	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFPYRCLA	44585	45556	-	NCDIKN_00240	39.3	10.1		
VFPYRCLA	51233	52264	+	NCDIKN_00265	40.4	10.4	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFPYRCLA	52254	52889	+	NCDIKN_00270	24.9	10.5	PF00697.25|PRAI	PFAM:PF00697.25
VFPYRCLA	54009	54689	+	NCDIKN_00280	27.3	10.4	PF00290.23|Trp_syntA	PFAM:PF00290.23
VFPYRCLA	54667	54930	+	NCDIKN_00285	10.1	10.5		
VFPYRCLA	55709	55867	+	NCDIKN_00295	6.3	11.7		
VFPYRCLA	55975	56505	-	NCDIKN_00300	20.8	9.6	PF16473.8|Rv2179c-like	PFAM:PF16473.8
VFPYRCLA	56663	57514	+	NCDIKN_00305	32.4	10.1	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
VFPYRCLA	57518	60595	+	NCDIKN_00310	119.3	10.0	PF02786.20|CPSase_L_D2, PF15632.9|ATPgrasp_Ter	PFAM:PF02786.20, PFAM:PF15632.9
VFPYRCLA	60595	61134	+	NCDIKN_00315	21.4	10.0		
VFPYRCLA	63684	64715	+	NCDIKN_00335	40.7	9.4	PF00004.32|AAA, PF13177.9|DNA_pol3_delta2	PFAM:PF00004.32, PFAM:PF13177.9
VFPYRCLA	66578	67813	+	NCDIKN_00355	47.6	10.2		
VFPYRCLA	67806	68741	+	NCDIKN_00360	37.4	10.4	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFPYRCLA	68738	69316	+	NCDIKN_00365	22.5	9.4		
VFPYRCLA	69317	69901	+	NCDIKN_00370	22.4	9.9	PF00117.31|GATase	PFAM:PF00117.31
VFPYRCLA	69898	70575	+	NCDIKN_00375	26.4	10.5		
VFPYRCLA	72961	73320	-	NCDIKN_00405	14.4	10.4		
VFPYRCLA	73449	73898	-	NCDIKN_00410	17.9	10.1	PF05198.19|IF3_N	PFAM:PF05198.19
VFPYRCLA	75737	76228	-	NCDIKN_00435	19.3	10.0		
VFPYRCLA	76225	77061	-	NCDIKN_00440	33.5	10.0		
VFPYRCLA	77237	78241	+	NCDIKN_00445	39.5	10.4	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFPYRCLA	79006	80067	+	NCDIKN_00455	41.4	10.0	PF07687.17|M20_dimer	PFAM:PF07687.17
VFPYRCLA	80054	81388	-	NCDIKN_00460	51.9	10.1	PF14821.9|Thr_synth_N	PFAM:PF14821.9
