gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFMALBOS	0	1182	f	0	1	Prodigal	2.6
2	VFMALBOS	1184	1250	f	0	2	Prodigal	2.6
3	VFMALBOS	1253	1661	f	0	1	Prodigal	2.6
4	VFMALBOS	1653	2295	f	0	1	Prodigal	2.6
5	VFMALBOS	2260	2692	f	0	1	Prodigal	2.6
6	VFMALBOS	2666	3062	f	0	1	Prodigal	2.6
7	VFMALBOS	3054	6411	f	0	1	Prodigal	2.6
8	VFMALBOS	6406	10021	f	0	1	Prodigal	2.6
9	VFMALBOS	9986	10382	f	0	1	Prodigal	2.6
10	VFMALBOS	10359	10827	f	0	1	Prodigal	2.6
11	VFMALBOS	10820	12935	f	0	1	Prodigal	2.6
12	VFMALBOS	12935	13247	f	0	1	Prodigal	2.6
13	VFMALBOS	13239	13668	f	0	1	Prodigal	2.6
14	VFMALBOS	13946	14681	r	0	1	Prodigal	2.6
15	VFMALBOS	14677	15073	r	0	1	Prodigal	2.6
16	VFMALBOS	16552	17125	r	0	1	Prodigal	2.6
17	VFMALBOS	17179	17869	r	0	1	Prodigal	2.6
18	VFMALBOS	17885	18794	f	0	1	Prodigal	2.6
19	VFMALBOS	18793	21796	f	0	1	Prodigal	2.6
20	VFMALBOS	21967	22753	f	0	1	Prodigal	2.6
21	VFMALBOS	23256	23847	r	0	1	Prodigal	2.6
22	VFMALBOS	24918	25977	r	0	1	Prodigal	2.6
23	VFMALBOS	25985	26056	r	1	2	Prodigal	2.6
24	VFMALBOS	26136	26208	r	0	2	Prodigal	2.6
25	VFMALBOS	27014	27335	f	0	1	Prodigal	2.6
26	VFMALBOS	27531	27605	r	1	2	Prodigal	2.6
27	VFMALBOS	28649	29960	f	0	1	Prodigal	2.6
28	VFMALBOS	31455	32547	r	0	1	Prodigal	2.6
29	VFMALBOS	32549	34376	r	0	1	Prodigal	2.6
30	VFMALBOS	34434	35361	f	0	1	Prodigal	2.6
31	VFMALBOS	36073	36529	f	0	1	Prodigal	2.6
32	VFMALBOS	37276	40044	r	1	2	Prodigal	2.6
33	VFMALBOS	40063	40135	r	0	2	Prodigal	2.6
34	VFMALBOS	40151	41765	r	0	2	Prodigal	2.6
35	VFMALBOS	41813	42260	f	0	1	Prodigal	2.6
36	VFMALBOS	42252	42777	f	0	1	Prodigal	2.6
37	VFMALBOS	42977	43691	f	0	1	Prodigal	2.6
38	VFMALBOS	43687	43969	f	0	1	Prodigal	2.6
39	VFMALBOS	44279	44882	f	0	1	Prodigal	2.6
40	VFMALBOS	44881	45271	f	0	1	Prodigal	2.6
41	VFMALBOS	45263	45494	f	0	1	Prodigal	2.6
42	VFMALBOS	45490	45859	f	0	1	Prodigal	2.6
43	VFMALBOS	45849	46422	f	0	1	Prodigal	2.6
44	VFMALBOS	46626	47004	f	0	1	Prodigal	2.6
45	VFMALBOS	46993	47536	f	0	1	Prodigal	2.6
46	VFMALBOS	47821	48244	f	0	1	Prodigal	2.6
47	VFMALBOS	48236	48572	f	0	1	Prodigal	2.6
48	VFMALBOS	48568	48805	f	0	1	Prodigal	2.6
49	VFMALBOS	48782	48899	f	0	1	Prodigal	2.6
50	VFMALBOS	48895	49237	f	0	1	Prodigal	2.6
51	VFMALBOS	49233	49584	f	0	1	Prodigal	2.6
52	VFMALBOS	49580	50132	f	0	1	Prodigal	2.6
53	VFMALBOS	50128	50974	f	0	1	Prodigal	2.6
54	VFMALBOS	51417	52458	f	0	1	Prodigal	2.6
