locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFOMOHUL_00001	CDS	1188	tufA		COG0050	Elongation factor Tu
VFOMOHUL_00001	gene	1188	tufA			
VFOMOHUL_00002	CDS	330				hypothetical protein
VFOMOHUL_00002	gene	330				
VFOMOHUL_00003	CDS	408				hypothetical protein
VFOMOHUL_00003	gene	408				
VFOMOHUL_00004	CDS	345	rplL			50S ribosomal protein L7/L12
VFOMOHUL_00004	gene	345	rplL			
VFOMOHUL_00005	CDS	3165	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFOMOHUL_00005	gene	3165	rpoB			
VFOMOHUL_00006	CDS	3423	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFOMOHUL_00006	gene	3423	rpoC			
VFOMOHUL_00007	CDS	375	rpsL		COG0048	30S ribosomal protein S12
VFOMOHUL_00007	gene	375	rpsL			
VFOMOHUL_00008	CDS	429	rpsG		COG0049	30S ribosomal protein S7
VFOMOHUL_00008	gene	429	rpsG			
VFOMOHUL_00009	CDS	2025	fusA		COG0480	Elongation factor G
VFOMOHUL_00009	gene	2025	fusA			
VFOMOHUL_00010	CDS	285	rpsJ			30S ribosomal protein S10
VFOMOHUL_00010	gene	285	rpsJ			
VFOMOHUL_00011	CDS	417	def	3.5.1.88	COG0242	Peptide deformylase
VFOMOHUL_00011	gene	417	def			
VFOMOHUL_00012	CDS	318				hypothetical protein
VFOMOHUL_00012	gene	318				
VFOMOHUL_00013	CDS	354				hypothetical protein
VFOMOHUL_00013	gene	354				
VFOMOHUL_00014	CDS	756	dapF	5.1.1.7		Diaminopimelate epimerase
VFOMOHUL_00014	gene	756	dapF			
VFOMOHUL_00015	CDS	549				hypothetical protein
VFOMOHUL_00015	gene	549				
VFOMOHUL_00016	CDS	582	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFOMOHUL_00016	gene	582	rsmD			
VFOMOHUL_00017	CDS	618	prfA_1		COG0216	Peptide chain release factor 1
VFOMOHUL_00017	gene	618	prfA_1			
VFOMOHUL_00018	CDS	687	dapA	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
VFOMOHUL_00018	gene	687	dapA			
VFOMOHUL_00019	CDS	1152		2.7.2.4	COG0527	Aspartate kinase
VFOMOHUL_00019	gene	1152				
VFOMOHUL_00020	CDS	339				hypothetical protein
VFOMOHUL_00020	gene	339				
VFOMOHUL_00021	CDS	2142	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFOMOHUL_00021	gene	2142	metE			
VFOMOHUL_00022	CDS	1149	metC	4.4.1.8	COG0626	Cystathionine beta-lyase
VFOMOHUL_00022	gene	1149	metC			
VFOMOHUL_00023	CDS	684	prfA_2		COG0216	Peptide chain release factor 1
VFOMOHUL_00023	gene	684	prfA_2			
VFOMOHUL_00024	CDS	999	rpoD		COG0568	RNA polymerase sigma factor RpoD
VFOMOHUL_00024	gene	999	rpoD			
VFOMOHUL_00025	CDS	2682	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFOMOHUL_00025	gene	2682	dnaE			
