locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFTRYOCC_00001	CDS	1182	tufA		COG0050	Elongation factor Tu
VFTRYOCC_00001	gene	1182	tufA			
VFTRYOCC_00002	CDS	414	rplK		COG0080	50S ribosomal protein L11
VFTRYOCC_00002	gene	414	rplK			
VFTRYOCC_00003	CDS	618				hypothetical protein
VFTRYOCC_00003	gene	618				
VFTRYOCC_00004	CDS	453				hypothetical protein
VFTRYOCC_00004	gene	453				
VFTRYOCC_00005	CDS	351	rplL			50S ribosomal protein L7/L12
VFTRYOCC_00005	gene	351	rplL			
VFTRYOCC_00006	CDS	3912	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
VFTRYOCC_00006	gene	3912	rpoB			
VFTRYOCC_00007	CDS	4020	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFTRYOCC_00007	gene	4020	rpoC			
VFTRYOCC_00008	CDS	387	rpsL		COG0048	30S ribosomal protein S12
VFTRYOCC_00008	gene	387	rpsL			
VFTRYOCC_00009	CDS	477	rpsG		COG0049	30S ribosomal protein S7
VFTRYOCC_00009	gene	477	rpsG			
VFTRYOCC_00010	CDS	2109	fusA		COG0480	Elongation factor G
VFTRYOCC_00010	gene	2109	fusA			
VFTRYOCC_00011	CDS	294	rpsJ		COG0051	30S ribosomal protein S10
VFTRYOCC_00011	gene	294	rpsJ			
VFTRYOCC_00012	CDS	396	def1	3.5.1.88		Peptide deformylase 1
VFTRYOCC_00012	gene	396	def1			
VFTRYOCC_00013	CDS	441				hypothetical protein
VFTRYOCC_00013	gene	441				
VFTRYOCC_00014	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFTRYOCC_00014	gene	390	rpsI			
VFTRYOCC_00015	CDS	309	rplM		COG0102	50S ribosomal protein L13
VFTRYOCC_00015	gene	309	rplM			
VFTRYOCC_00016	CDS	843	dapF	5.1.1.7		Diaminopimelate epimerase
VFTRYOCC_00016	gene	843	dapF			
VFTRYOCC_00017	CDS	666	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VFTRYOCC_00017	gene	666	rpiA			
VFTRYOCC_00018	CDS	834	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFTRYOCC_00018	gene	834	prs			
VFTRYOCC_00019	CDS	507	rplY			50S ribosomal protein L25
VFTRYOCC_00019	gene	507	rplY			
VFTRYOCC_00020	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFTRYOCC_00020	gene	552	rsmD			
VFTRYOCC_00021	CDS	1101	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFTRYOCC_00021	gene	1101	iscS			
