#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFBLASP2	1608	2177	+	KLHOBK_00010	22.8	10.3		
VFBLASP2	2158	2592	+	KLHOBK_00015	17.4	9.9		
VFBLASP2	2570	2905	+	KLHOBK_00020	12.9	9.7	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFBLASP2	2884	6465	+	KLHOBK_00025	142.5	10.1	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFBLASP2	6458	10225	+	KLHOBK_00030	146.5	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFBLASP2	10553	11023	+	KLHOBK_00040	18.6	10.3	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFBLASP2	13017	13307	+	KLHOBK_00050	11.6	10.4	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFBLASP2	14175	14957	+	KLHOBK_00060	31.4	9.8	PF02091.18|tRNA-synt_2e	PFAM:PF02091.18
VFBLASP2	14944	15879	+	KLHOBK_00065	38.4	10.5		
VFBLASP2	15850	16512	-	KLHOBK_00070	27.0	10.0	PF00398.23|RrnaAD	PFAM:PF00398.23
VFBLASP2	16502	17527	-	KLHOBK_00075	40.5	10.0		
VFBLASP2	17524	17913	-	KLHOBK_00080	15.2	10.4		
VFBLASP2	17910	18233	-	KLHOBK_00085	12.8	10.3		
VFBLASP2	18223	18987	-	KLHOBK_00090	30.3	9.9	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFBLASP2	18984	19622	-	KLHOBK_00095	25.0	9.9		
VFBLASP2	19612	20829	-	KLHOBK_00100	47.5	9.8	PF00009.30|GTP_EFTU, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF10662.12
VFBLASP2	20911	21654	+	KLHOBK_00110	29.5	10.5	PF00156.30|Pribosyltran, PF13793.9|Pribosyltran_N	PFAM:PF00156.30, PFAM:PF13793.9
VFBLASP2	21651	22106	+	KLHOBK_00115	18.5	10.3		
VFBLASP2	22862	23911	+	KLHOBK_00125	41.3	10.1	PF00266.22|Aminotran_5	PFAM:PF00266.22
VFBLASP2	23912	24547	-	KLHOBK_00130	25.1	9.9	PF03462.21|PCRF	PFAM:PF03462.21
VFBLASP2	24531	25355	-	KLHOBK_00135	32.2	9.7	PF00701.25|DHDPS	PFAM:PF00701.25
VFBLASP2	27537	29813	-	KLHOBK_00145	91.5	9.7	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFBLASP2	29810	29959	-	KLHOBK_00150	6.4	10.4		
VFBLASP2	30133	32244	+	KLHOBK_00155	84.3	10.2	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFBLASP2	32411	33043	+	KLHOBK_00160	25.3	10.3		
VFBLASP2	33040	34188	+	KLHOBK_00165	44.7	10.0	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
VFBLASP2	34166	34957	-	KLHOBK_00170	31.0	10.0	PF03462.21|PCRF	PFAM:PF03462.21
VFBLASP2	34944	35651	-	KLHOBK_00175	28.6	9.9	PF00218.24|IGPS	PFAM:PF00218.24
VFBLASP2	35636	36547	-	KLHOBK_00180	35.3	9.9		
VFBLASP2	36513	37070	-	KLHOBK_00185	22.0	9.9	PF00117.31|GATase	PFAM:PF00117.31
VFBLASP2	37067	38242	-	KLHOBK_00190	47.0	10.1		
VFBLASP2	38239	39711	-	KLHOBK_00195	59.2	9.6		
VFBLASP2	39692	41047	-	KLHOBK_00200	52.6	9.5	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFBLASP2	41263	42657	-	KLHOBK_00205	56.0	10.0	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFBLASP2	42638	43558	-	KLHOBK_00210	37.6	9.9		
VFBLASP2	43564	43806	+	KLHOBK_00215	10.1	10.3		
VFBLASP2	48448	49143	+	KLHOBK_00235	28.0	10.0		
VFBLASP2	49136	50119	+	KLHOBK_00240	37.9	10.1	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFBLASP2	50110	50697	+	KLHOBK_00245	23.3	10.2	PF00697.25|PRAI	PFAM:PF00697.25
VFBLASP2	50672	51805	+	KLHOBK_00250	42.6	9.1		
VFBLASP2	51793	52401	+	KLHOBK_00255	24.8	10.6		
VFBLASP2	52394	52657	+	KLHOBK_00260	10.2	10.7		
VFBLASP2	52638	52868	+	KLHOBK_00265	9.3	10.0		
VFBLASP2	52942	53481	+	KLHOBK_00275	21.7	10.4		
VFBLASP2	54396	55229	+	KLHOBK_00290	32.1	10.1	PF00117.31|GATase	PFAM:PF00117.31
VFBLASP2	55211	58219	+	KLHOBK_00295	116.1	10.0	PF02786.20|CPSase_L_D2, PF02787.22|CPSase_L_D3, PF15632.9|ATPgrasp_Ter	PFAM:PF02786.20, PFAM:PF02787.22, PFAM:PF15632.9
VFBLASP2	58203	58718	+	KLHOBK_00300	20.7	10.0		
VFBLASP2	60399	61079	+	KLHOBK_00315	28.3	10.1		
VFBLASP2	61054	62100	+	KLHOBK_00320	41.7	9.9	PF00004.32|AAA, PF13177.9|DNA_pol3_delta2	PFAM:PF00004.32, PFAM:PF13177.9
VFBLASP2	62236	62808	+	KLHOBK_00330	22.8	10.3		
VFBLASP2	62805	63974	+	KLHOBK_00335	45.2	10.1		
VFBLASP2	63971	64906	+	KLHOBK_00340	37.6	10.0	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFBLASP2	64869	65444	+	KLHOBK_00345	22.8	9.4		
VFBLASP2	65441	66028	+	KLHOBK_00350	22.9	9.8	PF00117.31|GATase, PF01174.22|SNO	PFAM:PF00117.31, PFAM:PF01174.22
VFBLASP2	66025	66705	+	KLHOBK_00355	26.7	10.3		
VFBLASP2	67427	67702	+	KLHOBK_00365	10.7	9.5		
VFBLASP2	69276	69446	-	KLHOBK_00380	7.0	11.1		
VFBLASP2	69427	69873	-	KLHOBK_00385	17.8	10.1	PF00707.25|IF3_C, PF05198.19|IF3_N	PFAM:PF00707.25, PFAM:PF05198.19
VFBLASP2	71642	72124	-	KLHOBK_00410	19.5	10.0		
VFBLASP2	73037	74062	+	KLHOBK_00415	40.5	10.2	PF00155.24|Aminotran_1_2, PF04864.16|Alliinase_C	PFAM:PF00155.24, PFAM:PF04864.16
VFBLASP2	74812	75888	+	KLHOBK_00425	42.4	10.2	PF07687.17|M20_dimer	PFAM:PF07687.17
VFBLASP2	75874	77121	-	KLHOBK_00430	49.2	10.2	PF14821.9|Thr_synth_N	PFAM:PF14821.9
VFBLASP2	77118	78230	-	KLHOBK_00435	43.3	10.1	PF00742.22|Homoserine_dh	PFAM:PF00742.22
VFBLASP2	78223	79428	-	KLHOBK_00440	46.6	10.1	PF00772.24|DnaB, PF03796.18|DnaB_C, PF06745.16|ATPase, PF08423.14|Rad51, PF13481.9|AAA_25	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF08423.14, PFAM:PF13481.9
VFBLASP2	79425	79577	-	KLHOBK_00445	6.1	10.4		
VFBLASP2	79574	79876	-	KLHOBK_00450	12.1	10.4	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
VFBLASP2	79935	80183	+	KLHOBK_00455	10.2	10.3	PF00085.23|Thioredoxin	PFAM:PF00085.23
VFBLASP2	80478	81749	+	KLHOBK_00470	50.0	10.0		
VFBLASP2	83509	83730	+	KLHOBK_00480	8.8	10.3		
VFBLASP2	85273	86493	+	KLHOBK_00490	48.7	10.0		
VFBLASP2	86490	87194	+	KLHOBK_00495	28.6	10.5		
VFBLASP2	87171	88226	-	KLHOBK_00500	42.6	10.0		
VFBLASP2	88352	88945	+	KLHOBK_00505	23.7	9.9		
VFBLASP2	88916	89905	-	KLHOBK_00510	38.4	9.2	PF00226.34|DnaJ, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF01556.21
VFBLASP2	91688	92110	-	KLHOBK_00520	16.7	10.0		
