gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFAKOQUE	0	1209	f	0	1	Prodigal	2.6
2	VFAKOQUE	1194	1265	f	1	2	Prodigal	2.6
3	VFAKOQUE	1277	1688	f	0	1	Prodigal	2.6
4	VFAKOQUE	1719	2310	f	0	1	Prodigal	2.6
5	VFAKOQUE	2273	2714	f	0	1	Prodigal	2.6
6	VFAKOQUE	2797	3157	f	0	1	Prodigal	2.6
7	VFAKOQUE	3156	7023	f	0	1	Prodigal	2.6
8	VFAKOQUE	6989	10925	f	0	1	Prodigal	2.6
9	VFAKOQUE	10912	11308	f	0	1	Prodigal	2.6
10	VFAKOQUE	11288	11762	f	0	1	Prodigal	2.6
11	VFAKOQUE	11798	13844	f	0	1	Prodigal	2.6
12	VFAKOQUE	13875	14178	f	0	1	Prodigal	2.6
13	VFAKOQUE	14171	14600	f	0	1	Prodigal	2.6
14	VFAKOQUE	14600	14672	f	0	2	Prodigal	2.6
15	VFAKOQUE	14732	15236	f	0	1	Prodigal	2.6
16	VFAKOQUE	15323	16460	f	0	1	Prodigal	2.6
17	VFAKOQUE	16484	16859	f	0	1	Prodigal	2.6
18	VFAKOQUE	16892	17375	f	0	1	Prodigal	2.6
19	VFAKOQUE	17271	18093	r	0	1	Prodigal	2.6
20	VFAKOQUE	18085	18748	r	0	1	Prodigal	2.6
21	VFAKOQUE	18740	20129	r	0	1	Prodigal	2.6
22	VFAKOQUE	20188	20260	f	0	2	Prodigal	2.6
23	VFAKOQUE	20280	21192	f	0	1	Prodigal	2.6
24	VFAKOQUE	21717	22278	r	0	1	Prodigal	2.6
25	VFAKOQUE	22549	23623	f	0	1	Prodigal	2.6
26	VFAKOQUE	23615	24932	r	0	1	Prodigal	2.6
27	VFAKOQUE	24912	25632	r	0	1	Prodigal	2.6
28	VFAKOQUE	25585	26494	r	0	1	Prodigal	2.6
29	VFAKOQUE	26508	27450	f	0	1	Prodigal	2.6
30	VFAKOQUE	27430	28618	f	0	1	Prodigal	2.6
31	VFAKOQUE	28616	28699	f	1	2	Prodigal	2.6
32	VFAKOQUE	28697	31130	r	0	1	Prodigal	2.6
33	VFAKOQUE	31424	33689	f	0	1	Prodigal	2.6
34	VFAKOQUE	33956	34685	f	0	1	Prodigal	2.6
35	VFAKOQUE	34663	35452	f	0	1	Prodigal	2.6
36	VFAKOQUE	34663	35452	f	0	1	Prodigal	2.6
37	VFAKOQUE	34663	35452	f	0	1	Prodigal	2.6
38	VFAKOQUE	35767	37135	r	0	1	Prodigal	2.6
39	VFAKOQUE	37428	38814	r	0	1	Prodigal	2.6
40	VFAKOQUE	38801	39779	r	0	1	Prodigal	2.6
41	VFAKOQUE	39782	41264	f	0	1	Prodigal	2.6
42	VFAKOQUE	41241	42636	f	0	1	Prodigal	2.6
43	VFAKOQUE	42899	45950	f	0	1	Prodigal	2.6
44	VFAKOQUE	45916	46081	f	0	1	Prodigal	2.6
45	VFAKOQUE	46080	46153	f	1	2	Prodigal	2.6
46	VFAKOQUE	46154	46227	f	1	2	Prodigal	2.6
47	VFAKOQUE	46228	46311	f	1	2	Prodigal	2.6
48	VFAKOQUE	46326	47124	f	0	1	Prodigal	2.6
49	VFAKOQUE	47113	48181	f	0	1	Prodigal	2.6
50	VFAKOQUE	48215	48488	f	0	1	Prodigal	2.6
51	VFAKOQUE	48690	48762	r	0	2	Prodigal	2.6
52	VFAKOQUE	49318	49900	r	0	1	Prodigal	2.6
53	VFAKOQUE	49913	51020	f	0	1	Prodigal	2.6
54	VFAKOQUE	51001	54205	f	0	1	Prodigal	2.6
55	VFAKOQUE	54144	54711	f	0	1	Prodigal	2.6
56	VFAKOQUE	54700	55270	f	0	1	Prodigal	2.6
57	VFAKOQUE	55269	56451	f	0	1	Prodigal	2.6
58	VFAKOQUE	56461	56533	f	0	2	Prodigal	2.6
59	VFAKOQUE	56545	57430	f	0	1	Prodigal	2.6
60	VFAKOQUE	57422	58502	f	0	1	Prodigal	2.6
61	VFAKOQUE	58583	58666	r	1	2	Prodigal	2.6
62	VFAKOQUE	58677	59310	f	0	1	Prodigal	2.6
63	VFAKOQUE	59324	60596	f	0	1	Prodigal	2.6
64	VFAKOQUE	60583	61573	f	0	1	Prodigal	2.6
65	VFAKOQUE	61559	62159	f	0	1	Prodigal	2.6
66	VFAKOQUE	62158	62776	f	0	1	Prodigal	2.6
67	VFAKOQUE	62775	63492	f	0	1	Prodigal	2.6
68	VFAKOQUE	63481	64237	f	0	1	Prodigal	2.6
69	VFAKOQUE	64229	64535	f	0	1	Prodigal	2.6
70	VFAKOQUE	64515	64806	f	0	1	Prodigal	2.6
71	VFAKOQUE	64827	64898	f	1	2	Prodigal	2.6
