#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFOMMDIS	1614	2168	+	IKCHFJ_00010	22.3	10.1		
VFOMMDIS	2149	2577	+	IKCHFJ_00015	17.6	10.2		
VFOMMDIS	2555	2890	+	IKCHFJ_00020	13.2	9.7	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFOMMDIS	2887	6339	+	IKCHFJ_00025	137.1	10.0	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFOMMDIS	6336	9968	+	IKCHFJ_00030	142.4	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFOMMDIS	9943	10326	+	IKCHFJ_00035	14.4	10.6		
VFOMMDIS	10304	10777	+	IKCHFJ_00040	18.5	10.0	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFOMMDIS	12771	13061	+	IKCHFJ_00050	11.9	10.1	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFOMMDIS	13522	13887	+	IKCHFJ_00060	15.1	9.9		
VFOMMDIS	13871	14668	+	IKCHFJ_00065	33.6	10.4		
VFOMMDIS	14637	15314	-	IKCHFJ_00070	28.0	10.1		
VFOMMDIS	15295	16365	-	IKCHFJ_00075	43.0	10.3		
VFOMMDIS	16362	16751	-	IKCHFJ_00080	15.3	10.2		
VFOMMDIS	16748	17023	-	IKCHFJ_00085	10.9	10.8		
VFOMMDIS	17013	17726	-	IKCHFJ_00090	28.7	9.8		
VFOMMDIS	17723	18325	-	IKCHFJ_00095	23.7	9.9		
VFOMMDIS	18322	19689	-	IKCHFJ_00100	54.0	9.9	PF00009.30|GTP_EFTU, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF10662.12
VFOMMDIS	19804	20523	+	IKCHFJ_00110	29.0	10.2		
VFOMMDIS	20520	20966	+	IKCHFJ_00115	18.2	10.5		
VFOMMDIS	20952	21458	-	IKCHFJ_00120	19.7	9.9	PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF05175.17, PFAM:PF13847.9
VFOMMDIS	21459	21626	-	IKCHFJ_00125	6.7	10.1		
VFOMMDIS	21722	22768	+	IKCHFJ_00130	41.0	10.3	PF00266.22|Aminotran_5	PFAM:PF00266.22
VFOMMDIS	22757	23860	-	IKCHFJ_00135	44.2	10.1	PF00152.23|tRNA-synt_2	PFAM:PF00152.23
VFOMMDIS	23857	24492	-	IKCHFJ_00140	25.3	10.0	PF03462.21|PCRF	PFAM:PF03462.21
VFOMMDIS	24485	25360	-	IKCHFJ_00145	33.8	10.2	PF00701.25|DHDPS	PFAM:PF00701.25
VFOMMDIS	27463	29688	-	IKCHFJ_00155	90.8	10.1	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFOMMDIS	29685	29825	-	IKCHFJ_00160	5.6	10.3		
VFOMMDIS	29804	29962	-	IKCHFJ_00165	6.4	10.5		
VFOMMDIS	29994	32120	+	IKCHFJ_00170	84.9	10.1	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFOMMDIS	32320	32955	+	IKCHFJ_00175	25.6	10.6		
VFOMMDIS	32952	34019	+	IKCHFJ_00180	41.6	10.1	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
VFOMMDIS	34819	35490	-	IKCHFJ_00190	27.6	10.0	PF00218.24|IGPS	PFAM:PF00218.24
VFOMMDIS	35462	36388	-	IKCHFJ_00195	37.1	10.2		
VFOMMDIS	36336	36875	-	IKCHFJ_00200	21.6	10.0	PF00117.31|GATase	PFAM:PF00117.31
VFOMMDIS	36872	37987	-	IKCHFJ_00205	45.1	10.2		
VFOMMDIS	37984	39324	-	IKCHFJ_00210	52.5	10.0	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFOMMDIS	39542	40831	-	IKCHFJ_00215	52.4	10.2	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFOMMDIS	40812	41639	-	IKCHFJ_00220	33.4	10.1		
VFOMMDIS	41624	42463	-	IKCHFJ_00225	33.1	10.2		
VFOMMDIS	42504	43598	+	IKCHFJ_00230	45.1	10.1	PF01807.23|zf-CHC2, PF13662.9|Toprim_4	PFAM:PF01807.23, PFAM:PF13662.9
VFOMMDIS	45142	47946	+	IKCHFJ_00240	111.7	10.0	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFOMMDIS	48961	49938	+	IKCHFJ_00260	38.3	10.2	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFOMMDIS	49898	50404	+	IKCHFJ_00265	20.1	10.1	PF00697.25|PRAI	PFAM:PF00697.25
VFOMMDIS	50397	51518	+	IKCHFJ_00270	42.6	9.9		
VFOMMDIS	51515	52111	+	IKCHFJ_00275	23.9	10.2		
VFOMMDIS	52093	52326	+	IKCHFJ_00280	9.3	10.7		
VFOMMDIS	52307	52522	+	IKCHFJ_00285	8.8	9.8		
VFOMMDIS	53740	54759	+	IKCHFJ_00305	39.6	10.1	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
VFOMMDIS	54756	57794	+	IKCHFJ_00310	117.5	9.9	PF01071.22|GARS_A, PF02786.20|CPSase_L_D2, PF02787.22|CPSase_L_D3, PF13535.9|ATP-grasp_4, PF15632.9|ATPgrasp_Ter	PFAM:PF01071.22, PFAM:PF02786.20, PFAM:PF02787.22, PFAM:PF13535.9, PFAM:PF15632.9
VFOMMDIS	57772	58281	+	IKCHFJ_00315	20.8	10.1		
VFOMMDIS	60153	60743	+	IKCHFJ_00335	23.4	10.1		
VFOMMDIS	60730	61911	+	IKCHFJ_00340	45.9	10.0		
VFOMMDIS	61904	62770	+	IKCHFJ_00345	34.6	10.0	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFOMMDIS	62767	63321	+	IKCHFJ_00350	21.9	9.8		
VFOMMDIS	63318	63893	+	IKCHFJ_00355	22.9	9.7	PF00117.31|GATase	PFAM:PF00117.31
VFOMMDIS	63890	64573	+	IKCHFJ_00360	27.0	10.4		
VFOMMDIS	65286	65567	+	IKCHFJ_00370	11.2	9.5		
VFOMMDIS	67036	67203	-	IKCHFJ_00385	6.8	11.2		
VFOMMDIS	67197	67622	-	IKCHFJ_00390	17.0	10.3	PF05198.19|IF3_N	PFAM:PF05198.19
VFOMMDIS	69105	69395	+	IKCHFJ_00420	11.9	10.4		
VFOMMDIS	69367	69861	-	IKCHFJ_00425	20.0	9.9		
VFOMMDIS	69842	70651	-	IKCHFJ_00430	32.9	10.2		
