gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFLIBAN	0	1188	f	0	1	Prodigal	2.6
2	VFLIBAN	1178	1251	f	1	2	Prodigal	2.6
3	VFLIBAN	1264	1642	f	0	1	Prodigal	2.6
4	VFLIBAN	1634	2231	f	0	1	Prodigal	2.6
5	VFLIBAN	2227	2641	f	0	1	Prodigal	2.6
6	VFLIBAN	2618	2966	f	0	1	Prodigal	2.6
7	VFLIBAN	2959	6811	f	0	1	Prodigal	2.6
8	VFLIBAN	6807	10692	f	0	1	Prodigal	2.6
9	VFLIBAN	10669	11059	f	0	1	Prodigal	2.6
10	VFLIBAN	11030	11507	f	0	1	Prodigal	2.6
11	VFLIBAN	11503	13540	f	0	1	Prodigal	2.6
12	VFLIBAN	13539	13836	f	0	1	Prodigal	2.6
13	VFLIBAN	13825	14209	f	0	1	Prodigal	2.6
14	VFLIBAN	14208	14281	f	1	2	Prodigal	2.6
15	VFLIBAN	14680	15130	r	0	1	Prodigal	2.6
16	VFLIBAN	15339	16437	r	0	1	Prodigal	2.6
17	VFLIBAN	16433	16823	r	0	1	Prodigal	2.6
18	VFLIBAN	16819	17113	r	0	1	Prodigal	2.6
19	VFLIBAN	17109	17907	r	0	1	Prodigal	2.6
20	VFLIBAN	17893	18553	r	0	1	Prodigal	2.6
21	VFLIBAN	18549	19890	r	0	1	Prodigal	2.6
22	VFLIBAN	20031	20103	f	0	2	Prodigal	2.6
23	VFLIBAN	20110	20956	f	0	1	Prodigal	2.6
24	VFLIBAN	21419	21965	r	0	1	Prodigal	2.6
25	VFLIBAN	22243	23347	f	0	1	Prodigal	2.6
26	VFLIBAN	23332	24655	r	0	1	Prodigal	2.6
27	VFLIBAN	24651	25326	r	0	1	Prodigal	2.6
28	VFLIBAN	25315	26188	r	0	1	Prodigal	2.6
29	VFLIBAN	27107	28256	f	0	1	Prodigal	2.6
30	VFLIBAN	28254	28341	f	0	2	Prodigal	2.6
31	VFLIBAN	28461	30753	r	0	1	Prodigal	2.6
32	VFLIBAN	28461	30753	r	0	1	Prodigal	2.6
33	VFLIBAN	31083	33279	f	0	1	Prodigal	2.6
34	VFLIBAN	33497	34250	f	0	1	Prodigal	2.6
35	VFLIBAN	34246	35413	f	0	1	Prodigal	2.6
36	VFLIBAN	35401	36262	r	0	1	Prodigal	2.6
37	VFLIBAN	36251	36971	r	0	1	Prodigal	2.6
38	VFLIBAN	36945	37854	r	0	1	Prodigal	2.6
39	VFLIBAN	37846	38419	r	0	1	Prodigal	2.6
40	VFLIBAN	38415	39651	r	0	1	Prodigal	2.6
41	VFLIBAN	39635	41030	r	0	1	Prodigal	2.6
42	VFLIBAN	41265	42213	r	0	1	Prodigal	2.6
43	VFLIBAN	42175	43138	r	0	1	Prodigal	2.6
44	VFLIBAN	43190	44387	f	0	1	Prodigal	2.6
45	VFLIBAN	44376	45786	f	0	1	Prodigal	2.6
46	VFLIBAN	45776	45848	f	0	2	Prodigal	2.6
47	VFLIBAN	45851	48716	f	0	1	Prodigal	2.6
48	VFLIBAN	48877	48950	f	1	2	Prodigal	2.6
49	VFLIBAN	48951	49034	f	1	2	Prodigal	2.6
50	VFLIBAN	49042	49807	f	0	1	Prodigal	2.6
51	VFLIBAN	49775	50795	f	0	1	Prodigal	2.6
52	VFLIBAN	50787	51351	f	0	1	Prodigal	2.6
53	VFLIBAN	51343	52495	f	0	1	Prodigal	2.6
54	VFLIBAN	52491	53211	f	0	1	Prodigal	2.6
55	VFLIBAN	53176	53422	f	0	1	Prodigal	2.6
56	VFLIBAN	53634	53707	r	1	2	Prodigal	2.6
57	VFLIBAN	53895	53968	r	1	2	Prodigal	2.6
58	VFLIBAN	53953	54466	r	0	1	Prodigal	2.6
59	VFLIBAN	54493	55501	f	0	1	Prodigal	2.6
60	VFLIBAN	55493	58562	f	0	1	Prodigal	2.6
61	VFLIBAN	58558	59086	f	0	1	Prodigal	2.6
62	VFLIBAN	59075	59642	f	0	1	Prodigal	2.6
63	VFLIBAN	59638	60787	f	0	1	Prodigal	2.6
64	VFLIBAN	60777	60848	f	1	2	Prodigal	2.6
65	VFLIBAN	61528	62587	f	0	1	Prodigal	2.6
66	VFLIBAN	62667	62752	r	1	2	Prodigal	2.6
67	VFLIBAN	62756	62830	f	1	2	Prodigal	2.6
68	VFLIBAN	62840	63437	f	0	1	Prodigal	2.6
69	VFLIBAN	63433	64684	f	0	1	Prodigal	2.6
70	VFLIBAN	64661	65588	f	0	1	Prodigal	2.6
71	VFLIBAN	65584	66157	f	0	1	Prodigal	2.6
72	VFLIBAN	66153	66756	f	0	1	Prodigal	2.6
73	VFLIBAN	66756	67446	f	0	1	Prodigal	2.6
74	VFLIBAN	67435	68176	f	0	1	Prodigal	2.6
75	VFLIBAN	68169	68466	f	0	1	Prodigal	2.6
76	VFLIBAN	68437	68710	f	0	1	Prodigal	2.6
77	VFLIBAN	68700	68771	f	1	2	Prodigal	2.6
78	VFLIBAN	68853	69663	f	0	1	Prodigal	2.6
79	VFLIBAN	69660	69734	r	1	2	Prodigal	2.6
80	VFLIBAN	69724	70036	r	0	1	Prodigal	2.6
81	VFLIBAN	70158	70614	r	0	1	Prodigal	2.6
82	VFLIBAN	70621	70695	r	1	2	Prodigal	2.6
83	VFLIBAN	70693	71746	r	0	1	Prodigal	2.6
84	VFLIBAN	71938	72010	r	0	2	Prodigal	2.6
85	VFLIBAN	72046	72120	f	1	2	Prodigal	2.6
86	VFLIBAN	73982	74957	f	0	1	Prodigal	2.6
87	VFLIBAN	74943	75765	f	0	1	Prodigal	2.6
88	VFLIBAN	75733	76813	f	0	1	Prodigal	2.6
89	VFLIBAN	76804	78127	r	0	1	Prodigal	2.6
90	VFLIBAN	78123	79242	r	0	1	Prodigal	2.6
91	VFLIBAN	79234	80494	r	0	1	Prodigal	2.6
92	VFLIBAN	80655	80958	r	0	1	Prodigal	2.6
93	VFLIBAN	80958	81255	f	0	1	Prodigal	2.6
94	VFLIBAN	81251	81491	f	0	1	Prodigal	2.6
95	VFLIBAN	81452	81526	r	1	2	Prodigal	2.6
96	VFLIBAN	81527	81598	r	1	2	Prodigal	2.6
97	VFLIBAN	81634	82906	f	0	1	Prodigal	2.6
98	VFLIBAN	82902	84705	f	0	1	Prodigal	2.6
99	VFLIBAN	84698	84938	f	0	1	Prodigal	2.6
100	VFLIBAN	84922	86488	f	0	1	Prodigal	2.6
101	VFLIBAN	86491	87727	f	0	1	Prodigal	2.6
102	VFLIBAN	87720	88653	f	0	1	Prodigal	2.6
103	VFLIBAN	88639	89725	r	0	1	Prodigal	2.6
104	VFLIBAN	89838	90426	f	0	1	Prodigal	2.6
105	VFLIBAN	90400	91390	r	0	1	Prodigal	2.6
106	VFLIBAN	91382	93191	r	0	1	Prodigal	2.6
107	VFLIBAN	93192	93645	r	0	1	Prodigal	2.6
108	VFLIBAN	93693	94632	f	0	1	Prodigal	2.6
109	VFLIBAN	94625	95615	r	0	1	Prodigal	2.6
110	VFLIBAN	96099	98067	r	0	1	Prodigal	2.6
111	VFLIBAN	98060	98693	r	0	1	Prodigal	2.6
112	VFLIBAN	98689	99889	r	0	1	Prodigal	2.6
113	VFLIBAN	100575	101010	f	0	1	Prodigal	2.6
114	VFLIBAN	101002	101248	r	0	1	Prodigal	2.6
115	VFLIBAN	101524	102337	r	0	1	Prodigal	2.6
116	VFLIBAN	102377	102449	r	0	2	Prodigal	2.6
117	VFLIBAN	102457	103660	f	0	1	Prodigal	2.6
118	VFLIBAN	103657	103773	r	1	2	Prodigal	2.6
119	VFLIBAN	103800	106574	r	1	2	Prodigal	2.6
120	VFLIBAN	106600	106672	r	0	2	Prodigal	2.6
121	VFLIBAN	106686	108166	r	1	2	Prodigal	2.6
122	VFLIBAN	108281	108695	f	0	1	Prodigal	2.6
123	VFLIBAN	108678	109260	f	0	1	Prodigal	2.6
124	VFLIBAN	109415	110198	f	0	1	Prodigal	2.6
125	VFLIBAN	110190	110466	f	0	1	Prodigal	2.6
126	VFLIBAN	110446	110791	f	0	1	Prodigal	2.6
127	VFLIBAN	110780	111386	f	0	1	Prodigal	2.6
128	VFLIBAN	111385	111787	f	0	1	Prodigal	2.6
129	VFLIBAN	111783	112005	f	0	1	Prodigal	2.6
130	VFLIBAN	112001	112367	f	0	1	Prodigal	2.6
131	VFLIBAN	112356	112911	f	0	1	Prodigal	2.6
132	VFLIBAN	112903	113206	f	0	1	Prodigal	2.6
133	VFLIBAN	113205	113571	f	0	1	Prodigal	2.6
134	VFLIBAN	113570	114092	f	0	1	Prodigal	2.6
135	VFLIBAN	114377	114812	f	0	1	Prodigal	2.6
136	VFLIBAN	114793	115126	f	0	1	Prodigal	2.6
137	VFLIBAN	115122	115335	f	0	1	Prodigal	2.6
138	VFLIBAN	115331	115445	f	0	1	Prodigal	2.6
139	VFLIBAN	115441	115792	f	0	1	Prodigal	2.6
140	VFLIBAN	115788	116130	f	0	1	Prodigal	2.6
141	VFLIBAN	116126	116639	f	0	1	Prodigal	2.6
142	VFLIBAN	116616	117261	f	0	1	Prodigal	2.6
143	VFLIBAN	117577	118693	r	0	1	Prodigal	2.6
144	VFLIBAN	119073	120060	f	0	1	Prodigal	2.6
145	VFLIBAN	120132	120217	f	1	2	Prodigal	2.6
146	VFLIBAN	120220	120291	f	1	2	Prodigal	2.6
