gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFISSKAZ	0	1185	f	0	1	Prodigal	2.6
2	VFISSKAZ	1175	1246	f	1	2	Prodigal	2.6
3	VFISSKAZ	1248	1659	f	0	1	Prodigal	2.6
4	VFISSKAZ	1639	2227	f	0	1	Prodigal	2.6
5	VFISSKAZ	2223	2643	f	0	1	Prodigal	2.6
6	VFISSKAZ	2620	2962	f	0	1	Prodigal	2.6
7	VFISSKAZ	2954	6671	f	0	1	Prodigal	2.6
8	VFISSKAZ	6667	10537	f	0	1	Prodigal	2.6
9	VFISSKAZ	10538	10916	f	0	1	Prodigal	2.6
10	VFISSKAZ	10896	11373	f	0	1	Prodigal	2.6
11	VFISSKAZ	11369	13397	f	0	1	Prodigal	2.6
12	VFISSKAZ	13398	13686	f	0	1	Prodigal	2.6
13	VFISSKAZ	13682	14087	f	0	1	Prodigal	2.6
14	VFISSKAZ	14069	14142	f	1	2	Prodigal	2.6
15	VFISSKAZ	14506	14986	r	0	1	Prodigal	2.6
16	VFISSKAZ	15185	16292	r	0	1	Prodigal	2.6
17	VFISSKAZ	16285	16678	r	0	1	Prodigal	2.6
18	VFISSKAZ	16671	16977	r	0	1	Prodigal	2.6
19	VFISSKAZ	16973	17735	r	0	1	Prodigal	2.6
20	VFISSKAZ	17731	18376	r	0	1	Prodigal	2.6
21	VFISSKAZ	18390	18462	f	0	2	Prodigal	2.6
22	VFISSKAZ	18473	19310	f	0	1	Prodigal	2.6
23	VFISSKAZ	19536	20079	r	0	1	Prodigal	2.6
24	VFISSKAZ	20338	21451	f	0	1	Prodigal	2.6
25	VFISSKAZ	21438	22107	r	0	1	Prodigal	2.6
26	VFISSKAZ	22103	22964	r	0	1	Prodigal	2.6
27	VFISSKAZ	22965	25014	f	0	1	Prodigal	2.6
28	VFISSKAZ	25013	25097	f	0	2	Prodigal	2.6
29	VFISSKAZ	27649	29824	f	0	1	Prodigal	2.6
30	VFISSKAZ	30025	30715	f	0	1	Prodigal	2.6
31	VFISSKAZ	30711	31872	f	0	1	Prodigal	2.6
32	VFISSKAZ	31866	32706	r	0	1	Prodigal	2.6
33	VFISSKAZ	32671	33412	r	0	1	Prodigal	2.6
34	VFISSKAZ	33386	34292	r	0	1	Prodigal	2.6
35	VFISSKAZ	34266	34851	r	0	1	Prodigal	2.6
36	VFISSKAZ	34847	36080	r	0	1	Prodigal	2.6
37	VFISSKAZ	36061	37438	r	0	1	Prodigal	2.6
38	VFISSKAZ	37639	38887	r	0	1	Prodigal	2.6
39	VFISSKAZ	38870	39830	r	0	1	Prodigal	2.6
40	VFISSKAZ	39870	41085	f	0	1	Prodigal	2.6
41	VFISSKAZ	41077	42478	f	0	1	Prodigal	2.6
42	VFISSKAZ	42468	42540	f	0	2	Prodigal	2.6
43	VFISSKAZ	42543	45429	f	0	1	Prodigal	2.6
44	VFISSKAZ	45583	45656	f	1	2	Prodigal	2.6
45	VFISSKAZ	45656	45739	f	1	2	Prodigal	2.6
46	VFISSKAZ	45746	46550	f	0	1	Prodigal	2.6
47	VFISSKAZ	46566	47508	f	0	1	Prodigal	2.6
48	VFISSKAZ	47497	48082	f	0	1	Prodigal	2.6
49	VFISSKAZ	48068	49226	f	0	1	Prodigal	2.6
50	VFISSKAZ	49222	49909	f	0	1	Prodigal	2.6
51	VFISSKAZ	49895	50141	f	0	1	Prodigal	2.6
52	VFISSKAZ	50352	50424	r	0	2	Prodigal	2.6
53	VFISSKAZ	50604	50676	r	0	2	Prodigal	2.6
54	VFISSKAZ	50648	51185	r	0	1	Prodigal	2.6
55	VFISSKAZ	51206	52226	f	0	1	Prodigal	2.6
56	VFISSKAZ	52212	55218	f	0	1	Prodigal	2.6
57	VFISSKAZ	55210	55735	f	0	1	Prodigal	2.6
58	VFISSKAZ	55724	56288	f	0	1	Prodigal	2.6
59	VFISSKAZ	56287	57430	f	0	1	Prodigal	2.6
60	VFISSKAZ	57420	57491	f	1	2	Prodigal	2.6
61	VFISSKAZ	58129	59191	f	0	1	Prodigal	2.6
62	VFISSKAZ	59266	59350	r	0	2	Prodigal	2.6
63	VFISSKAZ	59357	59430	f	1	2	Prodigal	2.6
64	VFISSKAZ	59433	60039	f	0	1	Prodigal	2.6
65	VFISSKAZ	60035	61235	f	0	1	Prodigal	2.6
66	VFISSKAZ	61231	62161	f	0	1	Prodigal	2.6
67	VFISSKAZ	62153	62726	f	0	1	Prodigal	2.6
68	VFISSKAZ	62722	63301	f	0	1	Prodigal	2.6
69	VFISSKAZ	63291	63993	f	0	1	Prodigal	2.6
70	VFISSKAZ	63982	64720	f	0	1	Prodigal	2.6
71	VFISSKAZ	64716	64992	f	0	1	Prodigal	2.6
72	VFISSKAZ	64984	65260	f	0	1	Prodigal	2.6
73	VFISSKAZ	65250	65321	f	1	2	Prodigal	2.6
74	VFISSKAZ	65400	66213	f	0	1	Prodigal	2.6
75	VFISSKAZ	66210	66284	r	1	2	Prodigal	2.6
76	VFISSKAZ	66274	66613	r	0	1	Prodigal	2.6
77	VFISSKAZ	66735	67197	r	0	1	Prodigal	2.6
78	VFISSKAZ	67200	67272	r	0	2	Prodigal	2.6
79	VFISSKAZ	67270	68329	r	0	1	Prodigal	2.6
80	VFISSKAZ	68525	68597	r	0	2	Prodigal	2.6
81	VFISSKAZ	68632	68704	f	0	2	Prodigal	2.6
82	VFISSKAZ	70700	71537	f	0	1	Prodigal	2.6
83	VFISSKAZ	71487	72282	f	0	1	Prodigal	2.6
