gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFOMMDIS	0	1191	f	0	1	Prodigal	2.6
2	VFOMMDIS	1181	1253	f	0	2	Prodigal	2.6
3	VFOMMDIS	1252	1624	f	0	1	Prodigal	2.6
4	VFOMMDIS	1613	2168	f	0	1	Prodigal	2.6
5	VFOMMDIS	2148	2580	f	0	1	Prodigal	2.6
6	VFOMMDIS	2554	2890	f	0	1	Prodigal	2.6
7	VFOMMDIS	2886	6342	f	0	1	Prodigal	2.6
8	VFOMMDIS	6338	9968	f	0	1	Prodigal	2.6
9	VFOMMDIS	9942	10329	f	0	1	Prodigal	2.6
10	VFOMMDIS	10303	10780	f	0	1	Prodigal	2.6
11	VFOMMDIS	10776	12774	f	0	1	Prodigal	2.6
12	VFOMMDIS	12770	13061	f	0	1	Prodigal	2.6
13	VFOMMDIS	13057	13450	f	0	1	Prodigal	2.6
14	VFOMMDIS	13440	13513	f	1	2	Prodigal	2.6
15	VFOMMDIS	14636	15314	r	0	1	Prodigal	2.6
16	VFOMMDIS	15294	16365	r	0	1	Prodigal	2.6
17	VFOMMDIS	16358	16751	r	0	1	Prodigal	2.6
18	VFOMMDIS	16747	17023	r	0	1	Prodigal	2.6
19	VFOMMDIS	17012	17726	r	0	1	Prodigal	2.6
20	VFOMMDIS	17722	18325	r	0	1	Prodigal	2.6
21	VFOMMDIS	18321	19578	r	0	1	Prodigal	2.6
22	VFOMMDIS	19724	19796	f	0	2	Prodigal	2.6
23	VFOMMDIS	19803	20526	f	0	1	Prodigal	2.6
24	VFOMMDIS	20951	21458	r	0	1	Prodigal	2.6
25	VFOMMDIS	21724	22768	f	0	1	Prodigal	2.6
26	VFOMMDIS	22756	23857	r	0	1	Prodigal	2.6
27	VFOMMDIS	24484	25360	r	0	1	Prodigal	2.6
28	VFOMMDIS	26141	27269	f	0	1	Prodigal	2.6
29	VFOMMDIS	27246	27330	f	0	2	Prodigal	2.6
30	VFOMMDIS	27462	29688	r	0	1	Prodigal	2.6
31	VFOMMDIS	27462	29688	r	0	1	Prodigal	2.6
32	VFOMMDIS	29681	29825	r	0	1	Prodigal	2.6
33	VFOMMDIS	30014	32120	f	0	1	Prodigal	2.6
34	VFOMMDIS	32319	32955	f	0	1	Prodigal	2.6
35	VFOMMDIS	32954	34019	f	0	1	Prodigal	2.6
36	VFOMMDIS	34001	34829	r	0	1	Prodigal	2.6
37	VFOMMDIS	34818	35487	r	0	1	Prodigal	2.6
38	VFOMMDIS	35461	36388	r	0	1	Prodigal	2.6
39	VFOMMDIS	36335	36875	r	0	1	Prodigal	2.6
40	VFOMMDIS	36871	37987	r	0	1	Prodigal	2.6
41	VFOMMDIS	37980	39324	r	0	1	Prodigal	2.6
42	VFOMMDIS	39541	40831	r	0	1	Prodigal	2.6
43	VFOMMDIS	40811	41639	r	0	1	Prodigal	2.6
44	VFOMMDIS	42503	43598	f	0	1	Prodigal	2.6
45	VFOMMDIS	43594	44914	f	0	1	Prodigal	2.6
46	VFOMMDIS	45141	47946	f	0	1	Prodigal	2.6
47	VFOMMDIS	48044	48117	f	1	2	Prodigal	2.6
48	VFOMMDIS	48117	48190	f	1	2	Prodigal	2.6
49	VFOMMDIS	48190	48273	f	1	2	Prodigal	2.6
50	VFOMMDIS	48200	48986	f	0	1	Prodigal	2.6
51	VFOMMDIS	48960	49941	f	0	1	Prodigal	2.6
52	VFOMMDIS	49897	50404	f	0	1	Prodigal	2.6
53	VFOMMDIS	50396	51518	f	0	1	Prodigal	2.6
