gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFMYCCUN	0	1185	f	0	1	Prodigal	2.6
2	VFMYCCUN	1175	1246	f	1	2	Prodigal	2.6
3	VFMYCCUN	1248	1665	f	0	1	Prodigal	2.6
4	VFMYCCUN	1645	2230	f	0	1	Prodigal	2.6
5	VFMYCCUN	2226	2643	f	0	1	Prodigal	2.6
6	VFMYCCUN	2620	2953	f	0	1	Prodigal	2.6
7	VFMYCCUN	2949	6576	f	0	1	Prodigal	2.6
8	VFMYCCUN	6572	10409	f	0	1	Prodigal	2.6
9	VFMYCCUN	10386	10779	f	0	1	Prodigal	2.6
10	VFMYCCUN	10744	11224	f	0	1	Prodigal	2.6
11	VFMYCCUN	11220	13251	f	0	1	Prodigal	2.6
12	VFMYCCUN	13243	13537	f	0	1	Prodigal	2.6
13	VFMYCCUN	13533	13944	f	0	1	Prodigal	2.6
14	VFMYCCUN	13926	13999	f	1	2	Prodigal	2.6
15	VFMYCCUN	14368	14848	r	0	1	Prodigal	2.6
16	VFMYCCUN	15053	16412	r	0	1	Prodigal	2.6
17	VFMYCCUN	16408	16798	r	0	1	Prodigal	2.6
18	VFMYCCUN	16791	17094	r	0	1	Prodigal	2.6
19	VFMYCCUN	17090	17855	r	0	1	Prodigal	2.6
20	VFMYCCUN	18507	18579	f	0	2	Prodigal	2.6
21	VFMYCCUN	18554	19418	f	0	1	Prodigal	2.6
22	VFMYCCUN	19878	20433	r	0	1	Prodigal	2.6
23	VFMYCCUN	20696	21815	f	0	1	Prodigal	2.6
24	VFMYCCUN	21784	22480	r	0	1	Prodigal	2.6
25	VFMYCCUN	22469	23339	r	0	1	Prodigal	2.6
26	VFMYCCUN	23339	25382	f	0	1	Prodigal	2.6
27	VFMYCCUN	25381	25464	f	1	2	Prodigal	2.6
28	VFMYCCUN	25605	27801	r	0	1	Prodigal	2.6
29	VFMYCCUN	25605	27801	r	0	1	Prodigal	2.6
30	VFMYCCUN	27951	30150	f	0	1	Prodigal	2.6
31	VFMYCCUN	30196	31090	f	0	1	Prodigal	2.6
32	VFMYCCUN	31061	32219	f	0	1	Prodigal	2.6
33	VFMYCCUN	32213	33062	r	0	1	Prodigal	2.6
34	VFMYCCUN	33031	33787	r	0	1	Prodigal	2.6
35	VFMYCCUN	33761	34676	r	0	1	Prodigal	2.6
36	VFMYCCUN	34659	35235	r	0	1	Prodigal	2.6
37	VFMYCCUN	35231	36470	r	0	1	Prodigal	2.6
38	VFMYCCUN	36451	37846	r	0	1	Prodigal	2.6
39	VFMYCCUN	38049	39294	r	0	1	Prodigal	2.6
40	VFMYCCUN	39289	40237	r	0	1	Prodigal	2.6
41	VFMYCCUN	40244	41408	f	0	1	Prodigal	2.6
42	VFMYCCUN	41397	42804	f	0	1	Prodigal	2.6
43	VFMYCCUN	42794	42866	f	0	2	Prodigal	2.6
44	VFMYCCUN	42867	45762	f	0	1	Prodigal	2.6
45	VFMYCCUN	45914	45987	f	1	2	Prodigal	2.6
46	VFMYCCUN	45988	46071	f	1	2	Prodigal	2.6
47	VFMYCCUN	46078	46891	f	0	1	Prodigal	2.6
48	VFMYCCUN	46862	47855	f	0	1	Prodigal	2.6
49	VFMYCCUN	47844	48426	f	0	1	Prodigal	2.6
50	VFMYCCUN	48422	49571	f	0	1	Prodigal	2.6
51	VFMYCCUN	49567	50254	f	0	1	Prodigal	2.6
52	VFMYCCUN	50235	50475	f	0	1	Prodigal	2.6
53	VFMYCCUN	50683	50755	r	0	2	Prodigal	2.6
54	VFMYCCUN	50861	50932	r	1	2	Prodigal	2.6
55	VFMYCCUN	50932	51004	r	0	2	Prodigal	2.6
56	VFMYCCUN	50976	51435	r	0	1	Prodigal	2.6
57	VFMYCCUN	51510	52569	f	0	1	Prodigal	2.6
58	VFMYCCUN	52547	55511	f	0	1	Prodigal	2.6
59	VFMYCCUN	55488	56013	f	0	1	Prodigal	2.6
60	VFMYCCUN	56002	56569	f	0	1	Prodigal	2.6
61	VFMYCCUN	56565	57708	f	0	1	Prodigal	2.6
62	VFMYCCUN	57693	57764	f	1	2	Prodigal	2.6
63	VFMYCCUN	58447	59521	f	0	1	Prodigal	2.6
64	VFMYCCUN	59600	59683	r	1	2	Prodigal	2.6
65	VFMYCCUN	59686	59759	f	1	2	Prodigal	2.6
66	VFMYCCUN	59761	60364	f	0	1	Prodigal	2.6
67	VFMYCCUN	60363	61578	f	0	1	Prodigal	2.6
68	VFMYCCUN	61574	62510	f	0	1	Prodigal	2.6
69	VFMYCCUN	62506	63076	f	0	1	Prodigal	2.6
70	VFMYCCUN	63072	63666	f	0	1	Prodigal	2.6
71	VFMYCCUN	63656	64343	f	0	1	Prodigal	2.6
72	VFMYCCUN	64339	65080	f	0	1	Prodigal	2.6
73	VFMYCCUN	65076	65364	f	0	1	Prodigal	2.6
74	VFMYCCUN	65344	65620	f	0	1	Prodigal	2.6
75	VFMYCCUN	65610	65681	f	1	2	Prodigal	2.6
76	VFMYCCUN	65759	66572	f	0	1	Prodigal	2.6
77	VFMYCCUN	66569	66643	r	1	2	Prodigal	2.6
78	VFMYCCUN	66633	66981	r	0	1	Prodigal	2.6
79	VFMYCCUN	66955	67120	r	0	1	Prodigal	2.6
80	VFMYCCUN	67100	67559	r	0	1	Prodigal	2.6
81	VFMYCCUN	67558	68620	r	0	1	Prodigal	2.6
82	VFMYCCUN	68817	68889	r	0	2	Prodigal	2.6
83	VFMYCCUN	68923	68995	f	0	2	Prodigal	2.6
84	VFMYCCUN	70839	71865	f	0	1	Prodigal	2.6
85	VFMYCCUN	71822	72668	f	0	1	Prodigal	2.6
86	VFMYCCUN	72654	73731	f	0	1	Prodigal	2.6
87	VFMYCCUN	73716	75030	r	0	1	Prodigal	2.6
88	VFMYCCUN	75026	76172	r	0	1	Prodigal	2.6
89	VFMYCCUN	76164	77403	r	0	1	Prodigal	2.6
90	VFMYCCUN	77560	77863	r	0	1	Prodigal	2.6
91	VFMYCCUN	77863	78160	f	0	1	Prodigal	2.6
92	VFMYCCUN	78156	78399	f	0	1	Prodigal	2.6
93	VFMYCCUN	78360	78433	r	1	2	Prodigal	2.6
94	VFMYCCUN	78540	79827	f	0	1	Prodigal	2.6
95	VFMYCCUN	79823	81605	f	0	1	Prodigal	2.6
96	VFMYCCUN	81839	83405	f	0	1	Prodigal	2.6
97	VFMYCCUN	83401	84625	f	0	1	Prodigal	2.6
98	VFMYCCUN	84624	85674	f	0	1	Prodigal	2.6
99	VFMYCCUN	85657	86737	r	0	1	Prodigal	2.6
100	VFMYCCUN	86737	86875	f	0	1	Prodigal	2.6
101	VFMYCCUN	86871	87465	f	0	1	Prodigal	2.6
102	VFMYCCUN	87447	88431	r	0	1	Prodigal	2.6
103	VFMYCCUN	88432	90220	r	0	1	Prodigal	2.6
104	VFMYCCUN	90221	90671	r	0	1	Prodigal	2.6
105	VFMYCCUN	90700	91624	f	0	1	Prodigal	2.6
106	VFMYCCUN	91617	92577	r	0	1	Prodigal	2.6
107	VFMYCCUN	93045	95010	r	0	1	Prodigal	2.6
108	VFMYCCUN	95006	95564	r	0	1	Prodigal	2.6
109	VFMYCCUN	95651	96866	r	0	1	Prodigal	2.6
110	VFMYCCUN	96849	97554	r	0	1	Prodigal	2.6
111	VFMYCCUN	97973	98216	r	0	1	Prodigal	2.6
112	VFMYCCUN	98194	98512	r	0	1	Prodigal	2.6
113	VFMYCCUN	98508	99276	r	0	1	Prodigal	2.6
114	VFMYCCUN	99279	99351	r	0	2	Prodigal	2.6
115	VFMYCCUN	99366	100563	f	0	1	Prodigal	2.6
116	VFMYCCUN	100560	100660	r	1	2	Prodigal	2.6
117	VFMYCCUN	100680	103424	r	1	2	Prodigal	2.6
118	VFMYCCUN	103445	103517	r	0	2	Prodigal	2.6
119	VFMYCCUN	103529	104997	r	1	2	Prodigal	2.6
120	VFMYCCUN	105123	105531	f	0	1	Prodigal	2.6
121	VFMYCCUN	105520	106105	f	0	1	Prodigal	2.6
122	VFMYCCUN	106251	107031	f	0	1	Prodigal	2.6
123	VFMYCCUN	107023	107302	f	0	1	Prodigal	2.6
124	VFMYCCUN	107282	107621	f	0	1	Prodigal	2.6
125	VFMYCCUN	107613	108213	f	0	1	Prodigal	2.6
126	VFMYCCUN	108202	108592	f	0	1	Prodigal	2.6
127	VFMYCCUN	108593	108815	f	0	1	Prodigal	2.6
128	VFMYCCUN	108811	109174	f	0	1	Prodigal	2.6
129	VFMYCCUN	109163	109718	f	0	1	Prodigal	2.6
130	VFMYCCUN	109710	110013	f	0	1	Prodigal	2.6
131	VFMYCCUN	110012	110375	f	0	1	Prodigal	2.6
132	VFMYCCUN	110374	110902	f	0	1	Prodigal	2.6
133	VFMYCCUN	111166	111598	f	0	1	Prodigal	2.6
134	VFMYCCUN	111579	111936	f	0	1	Prodigal	2.6
135	VFMYCCUN	111907	112123	f	0	1	Prodigal	2.6
136	VFMYCCUN	112119	112233	f	0	1	Prodigal	2.6
137	VFMYCCUN	112229	112565	f	0	1	Prodigal	2.6
138	VFMYCCUN	112561	112903	f	0	1	Prodigal	2.6
