gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFCALBON1	0	1185	f	0	1	Prodigal	2.6
2	VFCALBON1	1175	1247	f	0	2	Prodigal	2.6
3	VFCALBON1	1220	1637	f	0	1	Prodigal	2.6
4	VFCALBON1	1617	2229	f	0	1	Prodigal	2.6
5	VFCALBON1	2197	2644	f	0	1	Prodigal	2.6
6	VFCALBON1	2618	2984	f	0	1	Prodigal	2.6
7	VFCALBON1	2986	6565	f	0	1	Prodigal	2.6
8	VFCALBON1	6561	10392	f	0	1	Prodigal	2.6
9	VFCALBON1	10357	10756	f	0	1	Prodigal	2.6
10	VFCALBON1	10721	11204	f	0	1	Prodigal	2.6
11	VFCALBON1	11212	13255	f	0	1	Prodigal	2.6
12	VFCALBON1	13259	13571	f	0	1	Prodigal	2.6
13	VFCALBON1	13551	13968	f	0	1	Prodigal	2.6
14	VFCALBON1	13958	14031	f	1	2	Prodigal	2.6
15	VFCALBON1	14419	15172	r	0	1	Prodigal	2.6
16	VFCALBON1	15164	16268	r	0	1	Prodigal	2.6
17	VFCALBON1	16264	16657	r	0	1	Prodigal	2.6
18	VFCALBON1	16653	16965	r	0	1	Prodigal	2.6
19	VFCALBON1	16961	17738	r	0	1	Prodigal	2.6
20	VFCALBON1	18376	18448	f	0	2	Prodigal	2.6
21	VFCALBON1	18452	19331	f	0	1	Prodigal	2.6
22	VFCALBON1	19743	20268	r	0	1	Prodigal	2.6
23	VFCALBON1	20551	21628	f	0	1	Prodigal	2.6
24	VFCALBON1	21608	22829	r	0	1	Prodigal	2.6
25	VFCALBON1	22828	23488	r	0	1	Prodigal	2.6
26	VFCALBON1	23480	24314	r	0	1	Prodigal	2.6
27	VFCALBON1	25203	26361	f	0	1	Prodigal	2.6
28	VFCALBON1	26360	26443	f	1	2	Prodigal	2.6
29	VFCALBON1	26591	28859	r	0	1	Prodigal	2.6
30	VFCALBON1	28867	29029	r	0	1	Prodigal	2.6
31	VFCALBON1	29226	31410	f	0	1	Prodigal	2.6
32	VFCALBON1	31634	32294	f	0	1	Prodigal	2.6
33	VFCALBON1	32290	33412	f	0	1	Prodigal	2.6
34	VFCALBON1	33397	34198	r	0	1	Prodigal	2.6
35	VFCALBON1	34190	34925	r	0	1	Prodigal	2.6
36	VFCALBON1	34899	35859	r	0	1	Prodigal	2.6
37	VFCALBON1	35836	36415	r	0	1	Prodigal	2.6
38	VFCALBON1	36411	37578	r	0	1	Prodigal	2.6
39	VFCALBON1	37574	38936	r	0	1	Prodigal	2.6
40	VFCALBON1	39158	40454	r	0	1	Prodigal	2.6
41	VFCALBON1	40422	41325	r	0	1	Prodigal	2.6
42	VFCALBON1	42300	43557	f	0	1	Prodigal	2.6
43	VFCALBON1	42492	43557	f	0	1	Prodigal	2.6
44	VFCALBON1	43808	46724	f	0	1	Prodigal	2.6
45	VFCALBON1	46850	46923	f	1	2	Prodigal	2.6
46	VFCALBON1	46923	46996	f	1	2	Prodigal	2.6
47	VFCALBON1	46996	47080	f	0	2	Prodigal	2.6
48	VFCALBON1	47085	47823	f	0	1	Prodigal	2.6
49	VFCALBON1	47819	48839	f	0	1	Prodigal	2.6
50	VFCALBON1	49337	50465	f	0	1	Prodigal	2.6
51	VFCALBON1	50461	51076	f	0	1	Prodigal	2.6
52	VFCALBON1	51081	51321	f	0	1	Prodigal	2.6
53	VFCALBON1	51521	51593	r	0	2	Prodigal	2.6
54	VFCALBON1	51607	52138	f	0	1	Prodigal	2.6
55	VFCALBON1	52165	52236	r	1	2	Prodigal	2.6
56	VFCALBON1	52236	52308	r	0	2	Prodigal	2.6
57	VFCALBON1	52293	52803	r	0	1	Prodigal	2.6
58	VFCALBON1	52816	53863	f	0	1	Prodigal	2.6
59	VFCALBON1	53859	56946	f	0	1	Prodigal	2.6
60	VFCALBON1	56953	57490	f	0	1	Prodigal	2.6
61	VFCALBON1	57435	58056	f	0	1	Prodigal	2.6
62	VFCALBON1	58052	59216	f	0	1	Prodigal	2.6
63	VFCALBON1	59206	59278	f	0	2	Prodigal	2.6
64	VFCALBON1	59278	59359	r	0	2	Prodigal	2.6
65	VFCALBON1	59360	59444	r	0	2	Prodigal	2.6
66	VFCALBON1	59688	60093	f	0	1	Prodigal	2.6
67	VFCALBON1	60074	61316	f	0	1	Prodigal	2.6
68	VFCALBON1	61305	62229	f	0	1	Prodigal	2.6
69	VFCALBON1	62228	62786	f	0	1	Prodigal	2.6
