# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFDICEUR	cds	1	126	+	HACDHB_00005		hypothetical protein	PFAM:PF00009.30
VFDICEUR	tRNA	1189	1259	+	HACDHB_00010	trnW	tRNA-Trp(cca)	SO:0000271
VFDICEUR	cds	1267	1659	+	HACDHB_00015		hypothetical protein	PFAM:PF03946.17
VFDICEUR	cds	1626	2213	+	HACDHB_00020		hypothetical protein	
VFDICEUR	cds	2210	2686	+	HACDHB_00025		hypothetical protein	
VFDICEUR	cds	2655	3005	+	HACDHB_00030		hypothetical protein	PFAM:PF00542.22
VFDICEUR	cds	3002	6679	+	HACDHB_00035		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFDICEUR	cds	6676	10443	+	HACDHB_00040		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFDICEUR	cds	10440	10826	+	HACDHB_00045		hypothetical protein	
VFDICEUR	cds	10801	11274	+	HACDHB_00050		hypothetical protein	PFAM:PF00177.24
VFDICEUR	cds	11283	13298	+	HACDHB_00055		Elongation factor G 2	SO:0001217, UniRef:UniRef50_Q62GK2
VFDICEUR	cds	13298	13603	+	HACDHB_00060		hypothetical protein	PFAM:PF00338.25
VFDICEUR	tRNA	14013	14084	+	HACDHB_00065	trnF	tRNA-Phe(gaa)	SO:0000267
VFDICEUR	cds	14096	14545	+	HACDHB_00070		hypothetical protein	
VFDICEUR	cds	14408	15127	-	HACDHB_00075		hypothetical protein	PFAM:PF00398.23
VFDICEUR	cds	15118	16203	-	HACDHB_00080		hypothetical protein	
VFDICEUR	cds	16204	16596	-	HACDHB_00085		hypothetical protein	
VFDICEUR	cds	16583	16891	-	HACDHB_00090		hypothetical protein	
VFDICEUR	cds	16869	17693	-	HACDHB_00095		hypothetical protein	PFAM:PF01678.22
VFDICEUR	cds	17693	18247	-	HACDHB_00100		hypothetical protein	
VFDICEUR	cds	18724	19584	+	HACDHB_00105		hypothetical protein	PFAM:PF00156.30, PFAM:PF13793.9
VFDICEUR	cds	19565	20065	+	HACDHB_00110		hypothetical protein	
VFDICEUR	cds	20051	20596	-	HACDHB_00115		hypothetical protein	
VFDICEUR	cds	20933	22060	+	HACDHB_00120		hypothetical protein	PFAM:PF00266.22
VFDICEUR	cds	22032	23306	-	HACDHB_00125		hypothetical protein	PFAM:PF00152.23
VFDICEUR	cds	23306	23992	-	HACDHB_00130		hypothetical protein	PFAM:PF03462.21
VFDICEUR	cds	23979	24884	-	HACDHB_00135		hypothetical protein	PFAM:PF00701.25
VFDICEUR	cds	24888	25823	+	HACDHB_00140		hypothetical protein	
VFDICEUR	tRNA	26952	27035	+	HACDHB_00145	trnS	tRNA-Ser(gct)	SO:0000269
VFDICEUR	cds	27261	29456	-	HACDHB_00150		hypothetical protein	PFAM:PF08264.16
VFDICEUR	cds	29453	29602	-	HACDHB_00155		hypothetical protein	
VFDICEUR	cds	29775	31949	+	HACDHB_00160		hypothetical protein	PFAM:PF01717.21, PFAM:PF08267.15
VFDICEUR	cds	32151	32816	+	HACDHB_00165		hypothetical protein	
VFDICEUR	cds	32807	33943	+	HACDHB_00170		hypothetical protein	PFAM:PF01053.23
VFDICEUR	cds	33922	34785	-	HACDHB_00175		hypothetical protein	PFAM:PF03462.21
VFDICEUR	cds	34782	35522	-	HACDHB_00180		hypothetical protein	PFAM:PF00218.24
VFDICEUR	cds	35522	36529	-	HACDHB_00185		hypothetical protein	
VFDICEUR	cds	36516	37076	-	HACDHB_00190		hypothetical protein	PFAM:PF00117.31
VFDICEUR	cds	37073	38302	-	HACDHB_00195		hypothetical protein	
VFDICEUR	cds	38299	39681	-	HACDHB_00200		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFDICEUR	cds	39683	40645	-	HACDHB_00205		hypothetical protein	
VFDICEUR	cds	40730	40825	+	HACDHB_00210		hypothetical protein	
VFDICEUR	cds	40888	42216	-	HACDHB_00215		hypothetical protein	
VFDICEUR	cds	43053	43409	+	HACDHB_00220		hypothetical protein	
VFDICEUR	cds	43451	43609	+	HACDHB_00225		hypothetical protein	
VFDICEUR	tRNA	44981	45201	+	HACDHB_00230		tRNA-Xxx	
VFDICEUR	cds	45203	48082	+	HACDHB_00235		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
