locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMOMMDIS_00001	CDS	3279	valS	6.1.1.9		Valine--tRNA ligase
SMOMMDIS_00001	gene	3279	valS			
SMOMMDIS_00002	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMOMMDIS_00002	gene	333	rsfS			
SMOMMDIS_00003	CDS	1104	dnaN		COG0592	Beta sliding clamp
SMOMMDIS_00003	gene	1104	dnaN			
SMOMMDIS_00004	CDS	1149	rpsA		COG0539	30S ribosomal protein S1
SMOMMDIS_00004	gene	1149	rpsA			
SMOMMDIS_00005	CDS	624		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
SMOMMDIS_00005	gene	624				
SMOMMDIS_00006	CDS	1185	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMOMMDIS_00006	gene	1185	rho			
SMOMMDIS_00007	CDS	1056	prfA		COG0216	Peptide chain release factor RF1
SMOMMDIS_00007	gene	1056	prfA			
SMOMMDIS_00008	CDS	774	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMOMMDIS_00008	gene	774	rsmA			
SMOMMDIS_00009	tRNA	75				tRNA-Met(cat)
SMOMMDIS_00009	gene	75				
SMOMMDIS_00010	CDS	3375	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SMOMMDIS_00010	gene	3375	ileS			
SMOMMDIS_00011	tRNA	76				tRNA-Asn(gtt)
SMOMMDIS_00011	gene	76				
SMOMMDIS_00012	CDS	1113				hypothetical protein
SMOMMDIS_00012	gene	1113				
SMOMMDIS_00013	CDS	1233	ydcP	3.4.-.-	COG0826	putative protease YdcP
SMOMMDIS_00013	gene	1233	ydcP			
SMOMMDIS_00014	CDS	3456	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMOMMDIS_00014	gene	3456	mnmG			
SMOMMDIS_00015	CDS	402	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMOMMDIS_00015	gene	402	ybeY			
SMOMMDIS_00016	tRNA	71				tRNA-Cys(gca)
SMOMMDIS_00016	gene	71				
SMOMMDIS_00017	CDS	600	rplY			50S ribosomal protein L25
SMOMMDIS_00017	gene	600	rplY			
SMOMMDIS_00018	CDS	234	rplI		COG0359	50S ribosomal protein L9
SMOMMDIS_00018	gene	234	rplI			
SMOMMDIS_00019	CDS	294	rpsR			30S ribosomal protein S18
SMOMMDIS_00019	gene	294	rpsR			
SMOMMDIS_00020	CDS	339	rpsF		COG0360	30S ribosomal protein S6
SMOMMDIS_00020	gene	339	rpsF			
SMOMMDIS_00021	tmRNA	281	ssrA			transfer-messenger RNA, SsrA
SMOMMDIS_00021	gene	281	ssrA			
SMOMMDIS_00022	CDS	252	rpmA		COG0211	50S ribosomal protein L27
SMOMMDIS_00022	gene	252	rpmA			
SMOMMDIS_00023	CDS	336	rplU		COG0261	50S ribosomal protein L21
SMOMMDIS_00023	gene	336	rplU			
SMOMMDIS_00024	tRNA	76				tRNA-Met(cat)
SMOMMDIS_00024	gene	76				
SMOMMDIS_00025	CDS	549	frr		COG0233	Ribosome-recycling factor
SMOMMDIS_00025	gene	549	frr			
SMOMMDIS_00026	CDS	963	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMOMMDIS_00026	gene	963	trpS			
SMOMMDIS_00027	CDS	1743	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
SMOMMDIS_00027	gene	1743	korA			
SMOMMDIS_00028	CDS	93				hypothetical protein
SMOMMDIS_00028	gene	93				
SMOMMDIS_00029	tRNA	86				tRNA-Leu(tag)
SMOMMDIS_00029	gene	86				
SMOMMDIS_00030	tRNA	82				tRNA-Leu(caa)
SMOMMDIS_00030	gene	82				
SMOMMDIS_00031	CDS	630	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
SMOMMDIS_00031	gene	630	ahpC			
SMOMMDIS_00032	CDS	771				hypothetical protein
SMOMMDIS_00032	gene	771				
SMOMMDIS_00033	CDS	849	lipA	2.8.1.8		Lipoyl synthase
SMOMMDIS_00033	gene	849	lipA			
SMOMMDIS_00034	CDS	1317	der		COG1160	GTPase Der
SMOMMDIS_00034	gene	1317	der			
SMOMMDIS_00035	CDS	1149	hflX		COG2262	GTPase HflX
SMOMMDIS_00035	gene	1149	hflX			
SMOMMDIS_00036	CDS	177	dme	1.1.1.39	COG0280	NAD-dependent malic enzyme
SMOMMDIS_00036	gene	177	dme			
SMOMMDIS_00037	CDS	174	maeB_1	1.1.1.40	COG0281	NADP-dependent malic enzyme
SMOMMDIS_00037	gene	174	maeB_1			
SMOMMDIS_00038	CDS	219	maeB_2	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMOMMDIS_00038	gene	219	maeB_2			
SMOMMDIS_00039	tRNA	83				tRNA-Ser(gct)
SMOMMDIS_00039	gene	83				
SMOMMDIS_00040	tRNA	75				tRNA-Pro(tgg)
SMOMMDIS_00040	gene	75				
SMOMMDIS_00041	tRNA	76				tRNA-Arg(tct)
SMOMMDIS_00041	gene	76				
SMOMMDIS_00042	CDS	204	fdx		COG1145	Ferredoxin
SMOMMDIS_00042	gene	204	fdx			
SMOMMDIS_00043	CDS	315	rplS		COG0335	50S ribosomal protein L19
SMOMMDIS_00043	gene	315	rplS			
SMOMMDIS_00044	CDS	1317	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMOMMDIS_00044	gene	1317	mtaB			
SMOMMDIS_00045	CDS	1785	htpG		COG0326	Chaperone protein HtpG
SMOMMDIS_00045	gene	1785	htpG			
SMOMMDIS_00046	tRNA	87				tRNA-Ser(tga)
SMOMMDIS_00046	gene	87				
SMOMMDIS_00047	CDS	1455	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMOMMDIS_00047	gene	1455	proS			
SMOMMDIS_00048	CDS	1092	iscS	2.8.1.7		Cysteine desulfurase IscS
SMOMMDIS_00048	gene	1092	iscS			
SMOMMDIS_00049	CDS	1014	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
SMOMMDIS_00049	gene	1014	tilS			
SMOMMDIS_00050	tRNA	74				tRNA-Lys(ttt)
SMOMMDIS_00050	gene	74				
SMOMMDIS_00051	tRNA	74				tRNA-Asp(gtc)
SMOMMDIS_00051	gene	74				
SMOMMDIS_00052	CDS	3312	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
SMOMMDIS_00052	gene	3312	dnaE			
SMOMMDIS_00053	tRNA	75				tRNA-Val(tac)
SMOMMDIS_00053	gene	75				
SMOMMDIS_00054	CDS	1362	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
SMOMMDIS_00054	gene	1362	mnmE			
SMOMMDIS_00055	CDS	837				hypothetical protein
SMOMMDIS_00055	gene	837				
SMOMMDIS_00056	CDS	1371	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SMOMMDIS_00056	gene	1371	dnaC			
SMOMMDIS_00057	CDS	561	grpE		COG0576	Protein GrpE
SMOMMDIS_00057	gene	561	grpE			
SMOMMDIS_00058	CDS	1116	dnaJ			Chaperone protein DnaJ
SMOMMDIS_00058	gene	1116	dnaJ			
