locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMBRUOCU_00001	CDS	585	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMBRUOCU_00001	gene	585	lipB			
SMBRUOCU_00002	CDS	2568	valS	6.1.1.9		Valine--tRNA ligase
SMBRUOCU_00002	gene	2568	valS			
SMBRUOCU_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMBRUOCU_00003	gene	333	rsfS			
SMBRUOCU_00004	CDS	1104	dnaN		COG0592	Beta sliding clamp
SMBRUOCU_00004	gene	1104	dnaN			
SMBRUOCU_00005	CDS	1149	rpsA		COG0539	30S ribosomal protein S1
SMBRUOCU_00005	gene	1149	rpsA			
SMBRUOCU_00006	CDS	624		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
SMBRUOCU_00006	gene	624				
SMBRUOCU_00007	CDS	1185	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMBRUOCU_00007	gene	1185	rho			
SMBRUOCU_00008	CDS	1074	prfA		COG0216	Peptide chain release factor RF1
SMBRUOCU_00008	gene	1074	prfA			
SMBRUOCU_00009	CDS	759	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMBRUOCU_00009	gene	759	rsmA			
SMBRUOCU_00010	tRNA	74				tRNA-Met(cat)
SMBRUOCU_00010	gene	74				
SMBRUOCU_00011	CDS	3402	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SMBRUOCU_00011	gene	3402	ileS			
SMBRUOCU_00012	tRNA	77				tRNA-Asn(gtt)
SMBRUOCU_00012	gene	77				
SMBRUOCU_00013	CDS	1119				hypothetical protein
SMBRUOCU_00013	gene	1119				
SMBRUOCU_00014	CDS	1233	ydcP	3.4.-.-	COG0826	putative protease YdcP
SMBRUOCU_00014	gene	1233	ydcP			
SMBRUOCU_00015	CDS	1602	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMBRUOCU_00015	gene	1602	glnS			
SMBRUOCU_00016	CDS	1851	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMBRUOCU_00016	gene	1851	mnmG			
SMBRUOCU_00017	CDS	402	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMBRUOCU_00017	gene	402	ybeY			
SMBRUOCU_00018	tRNA	71				tRNA-Cys(gca)
SMBRUOCU_00018	gene	71				
SMBRUOCU_00019	CDS	600	ctc		COG1825	General stress protein CTC
SMBRUOCU_00019	gene	600	ctc			
SMBRUOCU_00020	CDS	225	rplI		COG0359	50S ribosomal protein L9
SMBRUOCU_00020	gene	225	rplI			
SMBRUOCU_00021	CDS	282	rpsR			30S ribosomal protein S18
SMBRUOCU_00021	gene	282	rpsR			
SMBRUOCU_00022	CDS	339	rpsF		COG0360	30S ribosomal protein S6
SMBRUOCU_00022	gene	339	rpsF			
SMBRUOCU_00023	tmRNA	290	ssrA			transfer-messenger RNA, SsrA
SMBRUOCU_00023	gene	290	ssrA			
SMBRUOCU_00024	CDS	252	rpmA		COG0211	50S ribosomal protein L27
SMBRUOCU_00024	gene	252	rpmA			
SMBRUOCU_00025	tRNA	76				tRNA-Met(cat)
SMBRUOCU_00025	gene	76				
SMBRUOCU_00026	CDS	627	frr		COG0233	Ribosome-recycling factor
SMBRUOCU_00026	gene	627	frr			
SMBRUOCU_00027	CDS	963	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMBRUOCU_00027	gene	963	trpS			
SMBRUOCU_00028	CDS	1743	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
SMBRUOCU_00028	gene	1743	korA			
SMBRUOCU_00029	CDS	93				hypothetical protein
SMBRUOCU_00029	gene	93				
SMBRUOCU_00030	tRNA	86				tRNA-Leu(tag)
SMBRUOCU_00030	gene	86				
SMBRUOCU_00031	tRNA	85				tRNA-Leu(caa)
SMBRUOCU_00031	gene	85				
SMBRUOCU_00032	CDS	630	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
SMBRUOCU_00032	gene	630	ahpC			
SMBRUOCU_00033	CDS	135				hypothetical protein
SMBRUOCU_00033	gene	135				
SMBRUOCU_00034	CDS	765				hypothetical protein
SMBRUOCU_00034	gene	765				
SMBRUOCU_00035	CDS	849	lipA	2.8.1.8	COG0320	Lipoyl synthase
SMBRUOCU_00035	gene	849	lipA			
SMBRUOCU_00036	CDS	1308	der		COG1160	GTPase Der
SMBRUOCU_00036	gene	1308	der			
SMBRUOCU_00037	CDS	1140	hflX		COG2262	GTPase HflX
SMBRUOCU_00037	gene	1140	hflX			
SMBRUOCU_00038	CDS	1269	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMBRUOCU_00038	gene	1269	maeB			
SMBRUOCU_00039	tRNA	81				tRNA-Ser(gct)
SMBRUOCU_00039	gene	81				
SMBRUOCU_00040	tRNA	75				tRNA-Pro(tgg)
SMBRUOCU_00040	gene	75				
SMBRUOCU_00041	tRNA	76				tRNA-Arg(tct)
SMBRUOCU_00041	gene	76				
SMBRUOCU_00042	CDS	204	fdx		COG1145	Ferredoxin
SMBRUOCU_00042	gene	204	fdx			
