gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFMYCCUN	1175	1246	f	1	2	Aragorn	001002
2	VFMYCCUN	1248	1665	f	0	1	Prodigal	002006
3	VFMYCCUN	1645	2230	f	0	1	Prodigal	002006
4	VFMYCCUN	2226	2643	f	0	1	Prodigal	002006
5	VFMYCCUN	2620	2953	f	0	1	Prodigal	002006
6	VFMYCCUN	2949	6576	f	0	1	Prodigal	002006
7	VFMYCCUN	6551	10409	f	0	1	Prodigal	002006
8	VFMYCCUN	10386	10776	f	0	1	Prodigal	002006
9	VFMYCCUN	10744	11221	f	0	1	Prodigal	002006
10	VFMYCCUN	11220	13251	f	0	1	Prodigal	002006
11	VFMYCCUN	13243	13537	f	0	1	Prodigal	002006
12	VFMYCCUN	13925	14000	f	0	2	Aragorn	001002
13	VFMYCCUN	14009	14420	f	0	1	Prodigal	002006
14	VFMYCCUN	14368	15073	r	0	1	Prodigal	002006
15	VFMYCCUN	15053	16412	r	0	1	Prodigal	002006
16	VFMYCCUN	16408	16798	r	0	1	Prodigal	002006
17	VFMYCCUN	16794	17094	r	0	1	Prodigal	002006
18	VFMYCCUN	17090	17855	r	0	1	Prodigal	002006
19	VFMYCCUN	17851	18493	r	0	1	Prodigal	002006
20	VFMYCCUN	18507	18579	f	0	2	Aragorn	001002
21	VFMYCCUN	19414	19882	f	0	1	Prodigal	002006
22	VFMYCCUN	19878	20433	r	0	1	Prodigal	002006
23	VFMYCCUN	20696	21815	f	0	1	Prodigal	002006
24	VFMYCCUN	21784	22483	r	0	1	Prodigal	002006
25	VFMYCCUN	22469	23339	r	0	1	Prodigal	002006
26	VFMYCCUN	25380	25465	f	1	2	Aragorn	001002
27	VFMYCCUN	25605	27801	r	0	1	Prodigal	002006
28	VFMYCCUN	27936	30147	f	0	1	Prodigal	002006
29	VFMYCCUN	30196	31090	f	0	1	Prodigal	002006
30	VFMYCCUN	31061	32219	f	0	1	Prodigal	002006
31	VFMYCCUN	32213	33062	r	0	1	Prodigal	002006
32	VFMYCCUN	33031	33790	r	0	1	Prodigal	002006
33	VFMYCCUN	33764	34676	r	0	1	Prodigal	002006
34	VFMYCCUN	34659	35235	r	0	1	Prodigal	002006
35	VFMYCCUN	35231	36470	r	0	1	Prodigal	002006
36	VFMYCCUN	36451	37846	r	0	1	Prodigal	002006
37	VFMYCCUN	38049	39312	r	0	1	Prodigal	002006
38	VFMYCCUN	39289	40237	r	0	1	Prodigal	002006
39	VFMYCCUN	40244	41408	f	0	1	Prodigal	002006
40	VFMYCCUN	42794	42866	f	0	2	Aragorn	001002
41	VFMYCCUN	42867	45759	f	0	1	Prodigal	002006
42	VFMYCCUN	45913	45988	f	0	2	Aragorn	001002
43	VFMYCCUN	45988	46071	f	1	2	Aragorn	001002
44	VFMYCCUN	46078	46891	f	0	1	Prodigal	002006
45	VFMYCCUN	46859	47855	f	0	1	Prodigal	002006
46	VFMYCCUN	47844	48426	f	0	1	Prodigal	002006
47	VFMYCCUN	48422	49571	f	0	1	Prodigal	002006
48	VFMYCCUN	49567	50254	f	0	1	Prodigal	002006
49	VFMYCCUN	50235	50475	f	0	1	Prodigal	002006
50	VFMYCCUN	50455	50683	f	0	1	Prodigal	002006
51	VFMYCCUN	50683	50755	r	0	2	Aragorn	001002
52	VFMYCCUN	50861	50932	r	1	2	Aragorn	001002
53	VFMYCCUN	50931	51005	r	1	2	Aragorn	001002
54	VFMYCCUN	51510	52569	f	0	1	Prodigal	002006
