gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFHYALUT	0	1191	f	0	1	Prodigal	002006
2	VFHYALUT	1191	1265	f	1	2	Aragorn	001002
3	VFHYALUT	1282	1675	f	0	1	Prodigal	002006
4	VFHYALUT	1661	2261	f	0	1	Prodigal	002006
5	VFHYALUT	2241	2721	f	0	1	Prodigal	002006
6	VFHYALUT	2704	3082	f	0	1	Prodigal	002006
7	VFHYALUT	3081	6486	f	0	1	Prodigal	002006
8	VFHYALUT	6482	10187	f	0	1	Prodigal	002006
9	VFHYALUT	10131	10518	f	0	1	Prodigal	002006
10	VFHYALUT	10477	10957	f	0	1	Prodigal	002006
11	VFHYALUT	10958	13010	f	0	1	Prodigal	002006
12	VFHYALUT	13006	13303	f	0	1	Prodigal	002006
13	VFHYALUT	13292	13499	r	0	1	Prodigal	002006
14	VFHYALUT	13958	14031	f	1	2	Aragorn	001002
15	VFHYALUT	14054	14183	f	0	1	Prodigal	002006
16	VFHYALUT	14148	14601	r	0	1	Prodigal	002006
17	VFHYALUT	14590	15634	r	0	1	Prodigal	002006
18	VFHYALUT	15630	15924	r	0	1	Prodigal	002006
19	VFHYALUT	15920	16304	r	0	1	Prodigal	002006
20	VFHYALUT	16300	16645	r	0	1	Prodigal	002006
21	VFHYALUT	16607	17336	r	0	1	Prodigal	002006
22	VFHYALUT	17375	17582	f	0	1	Prodigal	002006
23	VFHYALUT	17553	18171	r	0	1	Prodigal	002006
24	VFHYALUT	18163	19492	r	0	1	Prodigal	002006
25	VFHYALUT	19522	19595	f	1	2	Aragorn	001002
26	VFHYALUT	19607	20480	f	0	1	Prodigal	002006
27	VFHYALUT	20467	20986	f	0	1	Prodigal	002006
28	VFHYALUT	20982	21537	r	0	1	Prodigal	002006
29	VFHYALUT	21856	23059	f	0	1	Prodigal	002006
30	VFHYALUT	23048	23429	f	0	1	Prodigal	002006
31	VFHYALUT	23408	24647	r	0	1	Prodigal	002006
32	VFHYALUT	24627	25575	r	0	1	Prodigal	002006
33	VFHYALUT	25540	26419	r	0	1	Prodigal	002006
34	VFHYALUT	26429	27362	f	0	1	Prodigal	002006
35	VFHYALUT	28467	28551	f	0	2	Aragorn	001002
36	VFHYALUT	28551	30831	r	0	1	Prodigal	002006
37	VFHYALUT	30827	30986	r	0	1	Prodigal	002006
38	VFHYALUT	30969	31119	r	0	1	Prodigal	002006
39	VFHYALUT	31131	31204	r	1	2	Aragorn	001002
40	VFHYALUT	31205	33446	f	0	1	Prodigal	002006
41	VFHYALUT	33651	34395	f	0	1	Prodigal	002006
42	VFHYALUT	34366	35449	f	0	1	Prodigal	002006
43	VFHYALUT	35437	36142	r	0	1	Prodigal	002006
44	VFHYALUT	36122	36872	r	0	1	Prodigal	002006
45	VFHYALUT	36822	37746	r	0	1	Prodigal	002006
46	VFHYALUT	37735	38299	r	0	1	Prodigal	002006
47	VFHYALUT	38301	39579	r	0	1	Prodigal	002006
48	VFHYALUT	39541	40942	r	0	1	Prodigal	002006
49	VFHYALUT	40968	41955	r	0	1	Prodigal	002006
50	VFHYALUT	41968	43411	f	0	1	Prodigal	002006
