gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFDER3	1175	1246	f	1	2	Aragorn	001002
2	VFDER3	1258	1681	f	0	1	Prodigal	002006
3	VFDER3	1664	2300	f	0	1	Prodigal	002006
4	VFDER3	2292	2739	f	0	1	Prodigal	002006
5	VFDER3	2716	3133	f	0	1	Prodigal	002006
6	VFDER3	3129	7437	f	0	1	Prodigal	002006
7	VFDER3	7438	11380	f	0	1	Prodigal	002006
8	VFDER3	11366	11732	f	0	1	Prodigal	002006
9	VFDER3	11733	12204	f	0	1	Prodigal	002006
10	VFDER3	12203	14261	f	0	1	Prodigal	002006
11	VFDER3	14244	14556	f	0	1	Prodigal	002006
12	VFDER3	14552	14975	f	0	1	Prodigal	002006
13	VFDER3	15224	15297	f	1	2	Aragorn	001002
14	VFDER3	15299	16220	r	0	1	Prodigal	002006
15	VFDER3	16275	16665	r	0	1	Prodigal	002006
16	VFDER3	16636	17011	r	0	1	Prodigal	002006
17	VFDER3	17028	17622	r	0	1	Prodigal	002006
18	VFDER3	17625	17699	f	1	2	Aragorn	001002
19	VFDER3	17701	18067	r	0	1	Prodigal	002006
20	VFDER3	18059	18326	r	0	1	Prodigal	002006
21	VFDER3	18294	18723	r	0	1	Prodigal	002006
22	VFDER3	18715	19327	r	0	1	Prodigal	002006
23	VFDER3	19316	19661	r	0	1	Prodigal	002006
24	VFDER3	19657	19912	r	0	1	Prodigal	002006
25	VFDER3	19898	20720	r	0	1	Prodigal	002006
26	VFDER3	20712	20904	r	0	1	Prodigal	002006
27	VFDER3	20885	21404	r	0	1	Prodigal	002006
28	VFDER3	21396	21888	r	0	1	Prodigal	002006
29	VFDER3	22072	23723	f	1	2	barrnap	0.9
30	VFDER3	23761	23834	f	1	2	Aragorn	001002
31	VFDER3	23994	26685	f	0	2	barrnap	0.9
32	VFDER3	27073	28882	f	0	1	Prodigal	002006
33	VFDER3	28888	29938	f	0	1	Prodigal	002006
34	VFDER3	29945	31070	f	0	1	Prodigal	002006
35	VFDER3	31077	31218	r	0	1	Prodigal	002006
36	VFDER3	31201	32527	r	0	1	Prodigal	002006
37	VFDER3	32539	34105	r	0	1	Prodigal	002006
38	VFDER3	34089	35253	r	0	1	Prodigal	002006
39	VFDER3	35363	36557	f	0	1	Prodigal	002006
40	VFDER3	36616	36937	f	0	1	Prodigal	002006
41	VFDER3	36939	38058	f	0	1	Prodigal	002006
42	VFDER3	38052	38352	r	0	1	Prodigal	002006
43	VFDER3	38383	38455	f	0	2	Aragorn	001002
44	VFDER3	38570	38643	f	1	2	Aragorn	001002
45	VFDER3	39706	39780	f	1	2	Aragorn	001002
46	VFDER3	39784	40252	f	0	1	Prodigal	002006
47	VFDER3	40270	40459	f	0	1	Prodigal	002006
48	VFDER3	40430	40790	f	0	1	Prodigal	002006
49	VFDER3	40840	40912	f	0	2	Aragorn	001002
50	VFDER3	40913	40986	r	1	2	Aragorn	001002
51	VFDER3	41073	41433	r	0	1	Prodigal	002006
52	VFDER3	42084	42156	f	0	2	Aragorn	001002
53	VFDER3	42155	42226	f	1	2	Aragorn	001002
54	VFDER3	42376	42448	f	0	2	Aragorn	001002
55	VFDER3	42448	42625	r	0	1	Prodigal	002006
56	VFDER3	42639	43434	r	0	1	Prodigal	002006
57	VFDER3	43443	43526	r	1	2	Aragorn	001002
58	VFDER3	43526	43601	r	0	2	Aragorn	001002
59	VFDER3	43713	46662	r	0	1	Prodigal	002006
60	VFDER3	47046	48270	r	0	1	Prodigal	002006
61	VFDER3	48297	49689	f	0	1	Prodigal	002006
62	VFDER3	49880	50594	f	0	1	Prodigal	002006
63	VFDER3	50575	51709	r	0	1	Prodigal	002006
64	VFDER3	51951	54201	r	0	1	Prodigal	002006
65	VFDER3	54566	54655	r	1	2	Aragorn	001002
66	VFDER3	54662	54735	f	1	2	Aragorn	001002
67	VFDER3	54754	55201	f	0	1	Prodigal	002006
68	VFDER3	55178	55427	f	0	1	Prodigal	002006
69	VFDER3	55410	55857	f	0	1	Prodigal	002006
70	VFDER3	55874	56192	r	0	1	Prodigal	002006
71	VFDER3	56301	57045	f	0	1	Prodigal	002006
72	VFDER3	57066	59175	f	0	1	Prodigal	002006
73	VFDER3	60299	61220	r	0	1	Prodigal	002006
74	VFDER3	61284	61713	f	0	1	Prodigal	002006
75	VFDER3	61726	62365	r	0	1	Prodigal	002006
76	VFDER3	62389	63040	f	0	1	Prodigal	002006
77	VFDER3	63397	63649	f	0	1	Prodigal	002006
78	VFDER3	64286	64925	f	0	1	Prodigal	002006
79	VFDER3	64931	65435	r	0	1	Prodigal	002006
80	VFDER3	65441	65984	f	0	1	Prodigal	002006
81	VFDER3	65989	66283	f	0	1	Prodigal	002006
82	VFDER3	66284	66647	f	0	1	Prodigal	002006
83	VFDER3	66639	67179	f	0	1	Prodigal	002006
84	VFDER3	67162	67513	f	0	1	Prodigal	002006
85	VFDER3	67505	67919	f	0	1	Prodigal	002006
86	VFDER3	67908	68292	f	0	1	Prodigal	002006
87	VFDER3	68269	68485	f	0	1	Prodigal	002006
88	VFDER3	68595	68946	f	0	1	Prodigal	002006
89	VFDER3	68938	69283	f	0	1	Prodigal	002006
90	VFDER3	69288	69837	f	0	1	Prodigal	002006
91	VFDER3	70063	70957	f	0	1	Prodigal	002006
92	VFDER3	70946	71255	f	0	1	Prodigal	002006
93	VFDER3	71293	71704	f	0	1	Prodigal	002006
94	VFDER3	72731	72803	f	0	2	Aragorn	001002
95	VFDER3	72810	72895	f	1	2	Aragorn	001002
96	VFDER3	72907	72978	f	1	2	Aragorn	001002
