gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFRANEDI	0	1188	f	0	1	Prodigal	002006
2	VFRANEDI	1245	1704	f	0	1	Prodigal	002006
3	VFRANEDI	1706	2327	f	0	1	Prodigal	002006
4	VFRANEDI	2310	2763	f	0	1	Prodigal	002006
5	VFRANEDI	2743	3094	f	0	1	Prodigal	002006
6	VFRANEDI	3115	6874	f	0	1	Prodigal	002006
7	VFRANEDI	6870	10755	f	0	1	Prodigal	002006
8	VFRANEDI	10751	11159	f	0	1	Prodigal	002006
9	VFRANEDI	11119	11593	f	0	1	Prodigal	002006
10	VFRANEDI	11594	13664	f	0	1	Prodigal	002006
11	VFRANEDI	13660	13963	f	0	1	Prodigal	002006
12	VFRANEDI	14381	14455	f	1	2	Aragorn	001002
13	VFRANEDI	14784	15135	r	0	1	Prodigal	002006
14	VFRANEDI	15494	16583	r	0	1	Prodigal	002006
15	VFRANEDI	16579	16969	r	0	1	Prodigal	002006
16	VFRANEDI	16968	17265	r	0	1	Prodigal	002006
17	VFRANEDI	17261	18059	r	0	1	Prodigal	002006
18	VFRANEDI	18055	18604	r	0	1	Prodigal	002006
19	VFRANEDI	18859	18932	f	1	2	Aragorn	001002
20	VFRANEDI	19830	20331	f	0	1	Prodigal	002006
21	VFRANEDI	20332	20884	r	0	1	Prodigal	002006
22	VFRANEDI	21207	22329	f	0	1	Prodigal	002006
23	VFRANEDI	22332	23604	r	0	1	Prodigal	002006
24	VFRANEDI	23600	24290	r	0	1	Prodigal	002006
25	VFRANEDI	24286	25171	r	0	1	Prodigal	002006
26	VFRANEDI	25183	26110	f	0	1	Prodigal	002006
27	VFRANEDI	26106	27279	f	0	1	Prodigal	002006
28	VFRANEDI	27342	27429	f	0	2	Aragorn	001002
29	VFRANEDI	27653	29864	r	0	1	Prodigal	002006
30	VFRANEDI	29866	30019	r	0	1	Prodigal	002006
31	VFRANEDI	30021	30189	r	0	1	Prodigal	002006
32	VFRANEDI	30198	32391	f	0	1	Prodigal	002006
33	VFRANEDI	32352	32454	r	0	1	Prodigal	002006
34	VFRANEDI	32561	33356	f	0	1	Prodigal	002006
35	VFRANEDI	33378	34518	f	0	1	Prodigal	002006
36	VFRANEDI	34507	35371	r	0	1	Prodigal	002006
37	VFRANEDI	35367	36114	r	0	1	Prodigal	002006
38	VFRANEDI	36101	37127	r	0	1	Prodigal	002006
39	VFRANEDI	37113	37677	r	0	1	Prodigal	002006
40	VFRANEDI	37673	38894	r	0	1	Prodigal	002006
41	VFRANEDI	38890	40276	r	0	1	Prodigal	002006
42	VFRANEDI	40756	40882	f	0	1	Prodigal	002006
43	VFRANEDI	41557	42928	r	0	1	Prodigal	002006
44	VFRANEDI	42924	43887	r	0	1	Prodigal	002006
45	VFRANEDI	45909	47310	f	0	1	Prodigal	002006
46	VFRANEDI	47569	50542	f	0	1	Prodigal	002006
47	VFRANEDI	50684	50765	f	0	2	Aragorn	001002
48	VFRANEDI	50765	50841	f	1	2	Aragorn	001002
49	VFRANEDI	50857	50940	f	1	2	Aragorn	001002
50	VFRANEDI	51726	52767	f	0	1	Prodigal	002006
51	VFRANEDI	52744	53380	f	0	1	Prodigal	002006
52	VFRANEDI	53360	54512	f	0	1	Prodigal	002006
53	VFRANEDI	54572	55277	f	0	1	Prodigal	002006
54	VFRANEDI	55245	55512	f	0	1	Prodigal	002006
55	VFRANEDI	55489	55723	f	0	1	Prodigal	002006
56	VFRANEDI	55723	55796	r	1	2	Aragorn	001002
57	VFRANEDI	55796	56357	f	0	1	Prodigal	002006
58	VFRANEDI	56440	56515	r	0	2	Aragorn	001002
59	VFRANEDI	56520	56592	r	0	2	Aragorn	001002
60	VFRANEDI	56595	56949	f	0	1	Prodigal	002006
61	VFRANEDI	57109	58201	f	0	1	Prodigal	002006
62	VFRANEDI	58182	61284	f	0	1	Prodigal	002006
63	VFRANEDI	61267	61822	f	0	1	Prodigal	002006
64	VFRANEDI	61821	62394	f	0	1	Prodigal	002006
65	VFRANEDI	62396	63569	f	0	1	Prodigal	002006
66	VFRANEDI	63570	63642	f	0	2	Aragorn	001002
67	VFRANEDI	65429	65509	r	1	2	Aragorn	001002
68	VFRANEDI	65518	65605	r	0	2	Aragorn	001002
69	VFRANEDI	65750	66329	f	0	1	Prodigal	002006
70	VFRANEDI	66333	67596	f	0	1	Prodigal	002006
71	VFRANEDI	67589	68594	f	0	1	Prodigal	002006
72	VFRANEDI	68550	69132	f	0	1	Prodigal	002006
73	VFRANEDI	69125	69710	f	0	1	Prodigal	002006
74	VFRANEDI	69703	70396	f	0	1	Prodigal	002006
75	VFRANEDI	70388	71132	f	0	1	Prodigal	002006
76	VFRANEDI	71118	71424	f	0	1	Prodigal	002006
77	VFRANEDI	71728	71799	f	1	2	Aragorn	001002
78	VFRANEDI	71800	71874	f	1	2	Aragorn	001002
79	VFRANEDI	72795	72870	r	0	2	Aragorn	001002
80	VFRANEDI	73215	73362	r	0	1	Prodigal	002006
81	VFRANEDI	73358	73631	r	0	1	Prodigal	002006
82	VFRANEDI	73682	73756	r	1	2	Aragorn	001002
83	VFRANEDI	74819	74892	r	1	2	Aragorn	001002
84	VFRANEDI	74920	74992	r	0	2	Aragorn	001002
85	VFRANEDI	75036	75108	f	0	2	Aragorn	001002
86	VFRANEDI	75117	75462	f	0	1	Prodigal	002006
87	VFRANEDI	75441	75939	r	0	1	Prodigal	002006
88	VFRANEDI	75935	76958	r	0	1	Prodigal	002006
89	VFRANEDI	76962	78006	f	0	1	Prodigal	002006
90	VFRANEDI	77986	78763	f	0	1	Prodigal	002006
91	VFRANEDI	78759	79839	f	0	1	Prodigal	002006
92	VFRANEDI	79991	81374	r	0	1	Prodigal	002006
93	VFRANEDI	81370	82561	r	0	1	Prodigal	002006
94	VFRANEDI	82553	83825	r	0	1	Prodigal	002006
95	VFRANEDI	83824	83998	r	0	1	Prodigal	002006
96	VFRANEDI	84006	84309	r	0	1	Prodigal	002006
97	VFRANEDI	84544	84618	r	1	2	Aragorn	001002
98	VFRANEDI	84618	84689	r	1	2	Aragorn	001002
99	VFRANEDI	85977	87204	f	0	1	Prodigal	002006
100	VFRANEDI	87200	89018	f	0	1	Prodigal	002006
101	VFRANEDI	89058	89316	f	0	1	Prodigal	002006
102	VFRANEDI	89317	90916	f	0	1	Prodigal	002006
103	VFRANEDI	90964	92248	f	0	1	Prodigal	002006
104	VFRANEDI	92228	93287	f	0	1	Prodigal	002006
105	VFRANEDI	93278	94367	r	0	1	Prodigal	002006
106	VFRANEDI	94405	95044	f	0	1	Prodigal	002006
107	VFRANEDI	95023	96046	r	0	1	Prodigal	002006
108	VFRANEDI	96055	97864	r	0	1	Prodigal	002006
109	VFRANEDI	97863	98292	r	0	1	Prodigal	002006
110	VFRANEDI	98348	99323	f	0	1	Prodigal	002006
111	VFRANEDI	99312	100317	r	0	1	Prodigal	002006
